Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.005,222.60000000000494,23.85000000000053,47.70000000000106,0.44,14,11,0
