Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.276,0.0,0.0,22.2,17.6,-14.4,-19.2,146.8,0.0
0.1,0.276,122.24,0.001,22.2,17.5,-14.4,-19.2,146.6,0.834
0.2,0.276,122.24,0.001,22.3,17.5,-14.5,-19.1,146.8,0.833
0.3,0.276,122.24,0.002,22.2,17.5,-14.5,-19.2,146.8,0.833
0.4,0.276,122.24,0.003,22.3,17.4,-14.5,-19.1,146.6,0.834
0.5,0.276,122.24,0.003,22.3,17.5,-14.6,-19.1,147.0,0.832
0.6,0.276,122.24,0.004,22.2,17.5,-14.6,-19.0,146.6,0.834
0.7,0.276,122.24,0.005,22.3,17.6,-14.6,-19.0,147.0,0.832
0.8,0.276,122.24,0.005,22.3,17.7,-14.5,-19.1,147.2,0.83
0.9,0.275,122.24,0.006,22.3,17.8,-14.3,-18.9,146.6,0.834
1.0,0.274,122.24,0.007,22.3,17.8,-14.2,-18.7,146.0,0.837
1.1,0.272,122.24,0.007,22.3,17.8,-14.1,-18.6,145.6,0.84
1.2,0.27,116.6,0.008,22.3,17.8,-14.1,-18.6,145.6,0.801
1.3,0.267,112.84,0.009,22.4,17.8,-14.1,-18.6,145.8,0.774
1.4,0.264,112.84,0.009,22.3,17.9,-14.2,-18.6,146.0,0.773
1.5,0.26,109.83,0.01,22.4,17.8,-14.2,-18.5,145.8,0.753
1.6,0.255,109.83,0.011,22.4,17.8,-14.2,-18.4,145.6,0.754
1.7,0.249,109.83,0.011,22.4,17.9,-14.3,-18.4,146.0,0.752
1.8,0.244,109.83,0.012,22.3,17.9,-14.5,-18.3,146.0,0.752
1.9,0.238,109.83,0.013,22.3,18.0,-14.6,-18.3,146.4,0.75
2.0,0.231,109.83,0.013,22.4,17.9,-14.6,-18.3,146.4,0.75
2.1,0.224,109.83,0.014,22.4,17.9,-14.7,-18.3,146.6,0.749
2.2,0.217,109.83,0.015,22.4,17.9,-14.9,-18.2,146.8,0.748
2.3,0.21,109.83,0.015,22.2,17.9,-15.0,-18.1,146.4,0.75
2.4,0.202,110.96,0.016,22.1,17.9,-15.1,-18.1,146.4,0.758
2.5,0.195,112.84,0.017,21.9,17.9,-15.2,-18.0,146.0,0.773
2.6,0.187,112.84,0.017,21.7,17.9,-15.3,-17.9,145.6,0.775
2.7,0.18,112.84,0.018,21.6,17.9,-15.4,-17.8,145.4,0.776
2.8,0.173,112.84,0.019,21.5,17.9,-15.3,-17.9,145.2,0.777
2.9,0.165,112.84,0.019,21.5,17.8,-15.4,-17.9,145.2,0.777
3.0,0.158,112.84,0.02,21.3,17.8,-15.3,-17.8,144.4,0.781
3.1,0.151,112.84,0.021,21.2,17.9,-15.4,-17.8,144.6,0.78
3.2,0.144,112.84,0.021,21.1,17.9,-15.5,-17.7,144.4,0.781
3.3,0.137,112.84,0.022,20.9,17.8,-15.5,-17.7,143.8,0.785
3.4,0.133,112.84,0.023,20.8,17.8,-15.7,-17.8,144.2,0.783
3.5,0.131,112.84,0.023,20.7,17.8,-15.6,-17.7,143.6,0.786
3.6,0.13,112.84,0.024,20.6,17.8,-15.8,-17.6,143.6,0.786
3.7,0.128,112.84,0.025,20.4,17.9,-16.1,-17.7,144.2,0.783
3.8,0.126,112.84,0.025,20.3,17.9,-16.0,-17.8,144.0,0.784
3.9,0.124,112.84,0.026,20.1,17.9,-16.0,-17.8,143.6,0.786
4.0,0.122,112.84,0.027,20.0,17.9,-16.1,-17.7,143.4,0.787
4.1,0.12,112.84,0.027,19.9,18.0,-16.2,-17.7,143.6,0.786
4.2,0.118,112.84,0.028,19.7,18.0,-16.3,-17.8,143.6,0.786
4.3,0.116,112.84,0.029,19.6,18.0,-16.2,-17.8,143.2,0.788
4.4,0.114,112.84,0.029,19.4,18.0,-16.3,-17.9,143.2,0.788
4.5,0.111,112.84,0.03,19.2,18.0,-16.3,-17.9,142.8,0.79
4.6,0.109,112.84,0.031,18.9,18.0,-16.3,-17.9,142.2,0.794
4.7,0.107,112.84,0.031,18.7,17.9,-16.4,-17.9,141.8,0.796
4.8,0.105,112.84,0.032,18.5,18.0,-16.5,-17.9,141.8,0.796
4.9,0.103,112.84,0.033,18.3,18.0,-16.5,-18.0,141.6,0.797
5.0,0.101,112.84,0.033,18.1,17.9,-16.4,-18.0,140.8,0.801
5.1,0.099,112.84,0.034,17.9,17.9,-16.2,-18.0,140.0,0.806
5.2,0.097,112.84,0.035,17.8,18.0,-16.1,-18.0,139.8,0.807
