Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2610.4,0.001,1.044
0.2,2627.06,0.001,1.051
0.3,2648.49,0.002,1.059
0.4,2646.27,0.003,1.059
0.5,2628.18,0.003,1.051
0.6,2648.18,0.004,1.059
0.7,2711.98,0.005,1.085
0.8,2705.55,0.005,1.082
0.9,2647.06,0.006,1.059
1.0,2645.08,0.007,1.058
1.1,2642.3,0.007,1.057
1.2,2653.73,0.008,1.061
1.3,2646.19,0.009,1.058
1.4,2622.54,0.009,1.049
1.5,2624.21,0.01,1.05
1.6,2697.62,0.011,1.079
1.7,2655.08,0.011,1.062
1.8,2659.85,0.012,1.064
1.9,2768.18,0.013,1.107
2.0,2683.26,0.013,1.073
2.1,2909.59,0.014,1.164
2.2,2791.35,0.015,1.117
2.3,2725.09,0.015,1.09
2.4,2624.85,0.016,1.05
2.5,2663.33,0.017,1.065
2.6,2617.3,0.017,1.047
2.7,2567.3,0.018,1.027
2.8,2567.3,0.019,1.027
2.9,2464.21,0.019,0.986
3.0,2403.97,0.02,0.962
3.1,2399.69,0.021,0.96
3.2,2333.02,0.021,0.933
3.3,2366.36,0.022,0.947
3.4,2348.98,0.023,0.94
3.5,2398.98,0.023,0.96
3.6,2382.87,0.024,0.953
3.7,2409.14,0.025,0.964
3.8,2387.79,0.025,0.955
3.9,2352.24,0.026,0.941
4.0,2365.81,0.027,0.946
4.1,2350.74,0.027,0.94
4.2,2350.74,0.028,0.94
4.3,2345.98,0.029,0.938
4.4,2346.05,0.029,0.938
4.5,2374.93,0.03,0.95
4.6,2375.47,0.031,0.95
4.7,2373.97,0.031,0.95
4.8,2370.87,0.032,0.948
4.9,2326.04,0.033,0.93
5.0,2332.94,0.033,0.933
5.1,2389.38,0.034,0.956
5.2,2495.08,0.035,0.998
5.3,2473.83,0.035,0.99
5.4,2431.21,0.036,0.972
5.5,2394.37,0.037,0.958
5.6,2413.28,0.037,0.965
5.7,2329.86,0.038,0.932
5.8,2316.46,0.039,0.927
5.9,2277.79,0.039,0.911
6.0,2305.73,0.04,0.922
6.1,2130.01,0.041,0.852
6.2,2277.49,0.041,0.911
6.3,2037.0,0.042,0.815
6.4,2019.51,0.043,0.808
6.5,2059.27,0.043,0.824
6.6,2051.17,0.044,0.82
6.7,2048.78,0.045,0.82
6.8,2033.71,0.045,0.813
6.9,2045.52,0.046,0.818
7.0,1966.7,0.047,0.787
7.1,1969.09,0.047,0.788
7.2,1943.45,0.048,0.777
7.3,1920.41,0.049,0.768
7.4,1856.01,0.049,0.742
7.5,1845.3,0.05,0.738
7.6,1742.35,0.051,0.697
7.7,1710.67,0.051,0.684
7.8,1753.31,0.052,0.701
7.9,1951.34,0.053,0.781
8.0,1758.5,0.053,0.703
8.1,1742.86,0.054,0.697
8.2,1742.82,0.055,0.697
8.3,1743.55,0.055,0.697
8.4,1743.55,0.056,0.697
8.5,1741.38,0.057,0.697
8.6,1721.04,0.057,0.688
8.7,1719.11,0.058,0.688
8.8,1713.53,0.059,0.685
8.9,1712.25,0.059,0.685
9.0,1707.79,0.06,0.683
9.1,1707.79,0.061,0.683
9.2,1702.0,0.061,0.681
9.3,1659.07,0.062,0.664
9.4,1656.67,0.063,0.663
9.5,1649.24,0.063,0.66
9.6,1612.44,0.064,0.645
9.7,1615.36,0.065,0.646
9.8,1645.67,0.065,0.658
9.9,1646.56,0.066,0.659
10.0,1606.78,0.067,0.643
10.1,1630.54,0.067,0.652
10.2,1605.17,0.068,0.642
10.3,1597.54,0.069,0.639
10.4,1614.98,0.069,0.646
10.5,1710.93,0.07,0.684
10.6,1657.24,0.071,0.663
10.7,1689.01,0.071,0.676
10.8,1675.67,0.072,0.67
10.9,1654.23,0.073,0.662
11.0,1615.19,0.073,0.646
11.1,1635.29,0.074,0.654
11.2,1569.65,0.075,0.628
11.3,1504.26,0.075,0.602
11.4,1471.12,0.076,0.588
11.5,1463.12,0.077,0.585
11.6,1441.97,0.077,0.577
11.7,1440.2,0.078,0.576
11.8,1435.95,0.079,0.574
11.9,1445.82,0.079,0.578
12.0,1428.1,0.08,0.571
12.1,1438.02,0.081,0.575
12.2,1434.14,0.081,0.574
12.3,1417.93,0.082,0.567
12.4,1440.78,0.083,0.576
12.5,1447.27,0.083,0.579
12.6,1446.5,0.084,0.579
12.7,1435.21,0.085,0.574
12.8,1535.77,0.085,0.614
12.9,1534.2,0.086,0.614
13.0,1517.22,0.087,0.607
13.1,1516.49,0.087,0.607
13.2,1551.88,0.088,0.621
13.3,1549.15,0.089,0.62
13.4,1547.32,0.089,0.619
13.5,1549.13,0.09,0.62
13.6,1516.12,0.091,0.606
13.7,1514.72,0.091,0.606
13.8,1521.18,0.092,0.608
13.9,1518.23,0.093,0.607
14.0,1515.13,0.093,0.606
14.1,1516.63,0.094,0.607
14.2,1518.12,0.095,0.607
14.3,1515.12,0.095,0.606
14.4,1509.91,0.096,0.604
14.5,1511.29,0.097,0.605
14.6,1509.6,0.097,0.604
14.7,1510.65,0.098,0.604
14.8,1511.52,0.099,0.605
