Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.0,1,isocontour,5,100.0,-6.8,4.7,-0.3,,,,-6.8,4.7,-0.3,1
0.0,2,isocontour,5,100.0,-9.3,0.9,0.4,,,,-9.3,0.9,0.4,2
0.0,3,isocontour,5,100.0,4.6,-1.5,-1.3,,,,4.6,-1.5,-1.3,3
0.0,4,isocontour,5,100.0,-3.3,-9.7,0.9,,,,-3.3,-9.7,0.9,4
0.0,5,isocontour,5,100.0,5.4,-6.5,-0.8,,,,5.4,-6.5,-0.8,5
0.0,6,isocontour,5,100.0,-7.8,-6.6,-0.6,,,,-7.8,-6.6,-0.6,6
0.0,7,isocontour,5,100.0,7.8,1.5,-0.1,,,,7.8,1.5,-0.1,7
0.0,8,isocontour,5,100.0,-3.2,4.8,0.6,,,,-3.2,4.8,0.6,8
0.0,9,isocontour,5,100.0,-8.6,-6.7,-0.2,,,,-8.6,-6.7,-0.2,9
0.0,10,isocontour,5,100.0,7.3,-1.2,-1.4,,,,7.3,-1.2,-1.4,10
0.0,11,isocontour,5,100.0,4.7,4.4,0.1,,,,4.7,4.4,0.1,11
0.0,12,isocontour,5,100.0,-4.1,5.9,-0.3,,,,-4.1,5.9,-0.3,12
0.0,13,isocontour,5,100.0,-2.8,-7.1,0.6,,,,-2.8,-7.1,0.6,13
0.0,14,isocontour,5,100.0,-0.5,0.8,1.4,,,,-0.5,0.8,1.4,14
0.0,15,isocontour,5,100.0,-7.3,1.9,-0.1,,,,-7.3,1.9,-0.1,15
0.0,16,isocontour,5,100.0,-5.9,-6.6,-0.8,,,,-5.9,-6.6,-0.8,16
0.0,17,isocontour,5,100.0,-8.6,2.7,0.6,,,,-8.6,2.7,0.6,17
0.0,18,isocontour,5,100.0,4.0,-5.1,-1.0,,,,4.0,-5.1,-1.0,18
0.0,19,isocontour,5,100.0,6.9,-9.3,0.0,,,,6.9,-9.3,0.0,19
0.0,20,isocontour,5,100.0,4.8,5.1,-0.2,,,,4.8,5.1,-0.2,20
0.0,21,isocontour,5,100.0,4.0,8.4,-1.3,,,,4.0,8.4,-1.3,21
0.0,22,isocontour,5,100.0,-9.6,-9.0,1.1,,,,-9.6,-9.0,1.1,22
0.0,23,isocontour,5,100.0,-7.0,-9.2,0.1,,,,-7.0,-9.2,0.1,23
0.0,24,isocontour,5,100.0,0.8,1.0,1.4,,,,0.8,1.0,1.4,24
0.0,25,isocontour,5,100.0,9.7,6.3,0.1,,,,9.7,6.3,0.1,25
0.0,26,isocontour,5,100.0,-6.5,0.1,-0.9,,,,-6.5,0.1,-0.9,26
0.0,27,isocontour,5,100.0,2.8,-9.1,1.2,,,,2.8,-9.1,1.2,27
0.0,28,isocontour,5,100.0,0.2,-4.9,0.4,,,,0.2,-4.9,0.4,28
0.0,29,isocontour,5,100.0,1.6,1.8,1.5,,,,1.6,1.8,1.5,29
0.0,30,isocontour,5,100.0,-6.1,-10.0,-0.0,,,,-6.1,-10.0,-0.0,30
0.1,1,isocontour,5,100.0,-6.8,4.6,-0.2,0.3,-0.9,0.9,-3.2,4.8,0.6,8
0.1,2,isocontour,5,100.0,-9.2,0.9,0.3,0.5,0.2,0.5,-8.6,2.7,0.6,17
0.1,3,isocontour,5,100.0,4.7,-1.5,-1.4,1.1,0.1,1.1,1.6,1.8,1.5,29
0.1,4,isocontour,5,100.0,-3.4,-9.7,0.8,-0.9,0.7,1.1,-3.4,-9.7,0.9,4
0.1,5,isocontour,5,100.0,5.4,-6.4,-0.8,-0.7,0.9,1.1,2.8,-9.1,1.2,27
0.1,6,isocontour,5,100.0,-7.7,-6.6,-0.6,1.1,-0.2,1.1,-9.6,-9.0,1.1,22
0.1,7,isocontour,5,100.0,7.7,1.5,-0.1,-0.6,0.0,0.6,4.7,4.4,0.1,11
0.1,8,isocontour,5,100.0,-3.2,4.8,0.6,-0.5,0.3,0.6,-0.5,0.8,1.4,14
