Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,24.8,23.8,-19.8,-23.3,183.4,0.0
0.1,0.249,166.63,0.001,24.9,23.9,-19.9,-23.4,184.2,0.905
0.2,0.249,166.63,0.001,24.9,23.8,-19.8,-23.5,184.0,0.906
0.3,0.248,166.63,0.002,24.9,23.7,-19.9,-23.5,184.0,0.906
0.4,0.248,166.63,0.003,24.8,23.8,-19.9,-23.4,183.8,0.907
0.5,0.247,166.63,0.003,24.8,23.8,-19.9,-23.3,183.6,0.908
0.6,0.245,166.63,0.004,24.7,23.7,-19.8,-23.3,183.0,0.911
0.7,0.244,166.63,0.005,24.8,23.7,-19.7,-23.3,183.0,0.911
0.8,0.243,166.63,0.005,24.7,23.6,-19.7,-23.3,182.6,0.913
0.9,0.241,166.63,0.006,24.6,23.6,-19.6,-23.2,182.0,0.916
1.0,0.239,166.63,0.007,24.7,23.6,-19.5,-23.2,182.0,0.916
1.1,0.236,166.63,0.007,24.7,23.5,-19.6,-23.1,181.8,0.917
1.2,0.233,166.63,0.008,24.8,23.3,-19.6,-23.1,181.6,0.918
1.3,0.23,166.63,0.009,24.7,23.2,-19.7,-23.1,181.4,0.919
1.4,0.226,154.22,0.009,24.6,23.0,-19.7,-23.1,180.8,0.853
1.5,0.224,154.22,0.01,24.7,22.8,-19.6,-23.2,180.6,0.854
1.6,0.221,154.22,0.011,24.8,22.7,-19.7,-23.2,180.8,0.853
1.7,0.216,154.22,0.011,24.8,22.5,-19.8,-23.1,180.4,0.855
1.8,0.212,154.22,0.012,24.7,22.4,-19.7,-23.1,179.8,0.858
1.9,0.206,155.34,0.013,24.8,22.3,-19.7,-23.1,179.8,0.864
2.0,0.2,152.52,0.013,24.8,22.1,-19.7,-23.2,179.6,0.849
2.1,0.195,151.4,0.014,24.8,22.0,-19.8,-23.2,179.6,0.843
2.2,0.188,151.4,0.015,24.8,21.9,-19.9,-23.2,179.6,0.843
2.3,0.181,146.51,0.015,24.7,21.9,-20.0,-23.2,179.6,0.816
2.4,0.175,160.83,0.016,24.6,21.8,-20.0,-23.3,179.4,0.896
