Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,2.3,-10.6,,,21.23,-9.56,18.93,1.04,18.959,0.0,0.379,0.998,0.055,
0.0,2,0.4,19.8,,,21.23,-9.56,20.83,-29.36,35.999,0.0,0.72,0.579,-0.816,
0.0,3,15.7,-4.7,,,21.23,-9.56,5.53,-4.86,7.362,0.0,0.147,0.751,-0.66,
0.1,1,2.3,-10.6,0.7,0.5,21.16,-9.42,18.86,1.18,18.897,0.001,0.378,0.998,0.062,0.8483720930232559
0.1,2,0.4,19.8,-0.1,0.6,21.16,-9.42,20.76,-29.22,35.844,0.001,0.717,0.579,-0.815,-0.8995065789473683
0.1,3,15.7,-4.6,-0.7,0.3,21.16,-9.42,5.46,-4.82,7.283,0.001,0.146,0.75,-0.662,-0.9496062992125983
0.2,1,2.3,-10.5,0.0,0.6,20.74,-9.82,18.44,0.68,18.453,0.001,0.369,0.999,0.037,0.037
0.2,2,0.4,19.9,-0.3,0.7,20.74,-9.82,20.34,-29.72,36.014,0.001,0.72,0.565,-0.825,-0.9803149606299211
0.2,3,15.6,-4.6,-0.9,0.2,20.74,-9.82,5.14,-5.22,7.326,0.001,0.147,0.702,-0.713,-0.8399132321041214
0.3,1,2.4,-10.5,0.7,0.7,20.95,-9.85,18.55,0.65,18.561,0.002,0.371,0.999,0.035,0.731111111111111
0.3,2,0.4,19.9,-0.3,0.7,20.95,-9.85,20.55,-29.75,36.158,0.002,0.723,0.568,-0.823,-0.9796587926509186
0.3,3,15.8,-4.7,2.5,-1.2,20.95,-9.85,5.15,-5.15,7.283,0.002,0.146,0.707,-0.707,0.9433465560764515
0.4,1,2.5,-10.4,0.4,0.2,20.78,-10.43,18.28,-0.03,18.28,0.003,0.366,1.0,-0.002,0.8939597315436242
0.4,2,0.4,20.0,-0.3,0.7,20.78,-10.43,20.38,-30.43,36.624,0.003,0.732,0.556,-0.831,-0.982283464566929
0.4,3,16.0,-4.8,2.3,-0.7,20.78,-10.43,4.78,-5.63,7.385,0.003,0.148,0.647,-0.762,0.8408901830282862
