Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,4583.33,0.001,1.833
0.2,4366.67,0.001,1.747
0.3,4583.33,0.002,1.833
0.4,4366.67,0.003,1.747
0.5,4583.33,0.003,1.833
0.6,4833.33,0.004,1.933
0.7,4833.33,0.005,1.933
0.8,4833.33,0.005,1.933
0.9,4833.33,0.006,1.933
1.0,4833.33,0.007,1.933
1.1,4833.33,0.007,1.933
1.2,4833.33,0.008,1.933
1.3,4833.33,0.009,1.933
1.4,4750.0,0.009,1.9
1.5,4250.0,0.01,1.7
1.6,4250.0,0.011,1.7
1.7,4250.0,0.011,1.7
1.8,4250.0,0.012,1.7
1.9,4033.33,0.013,1.613
2.0,4033.33,0.013,1.613
2.1,4033.33,0.014,1.613
2.2,4033.33,0.015,1.613
2.3,4033.33,0.015,1.613
2.4,3783.33,0.016,1.513
2.5,3783.33,0.017,1.513
2.6,3783.33,0.017,1.513
2.7,3783.33,0.018,1.513
2.8,3916.66,0.019,1.567
2.9,3916.66,0.019,1.567
3.0,3916.66,0.02,1.567
3.1,3916.66,0.021,1.567
3.2,3916.66,0.021,1.567
3.3,3916.66,0.022,1.567
3.4,3916.66,0.023,1.567
3.5,3916.66,0.023,1.567
3.6,3916.66,0.024,1.567
3.7,3666.67,0.025,1.467
3.8,3559.52,0.025,1.424
3.9,3559.52,0.026,1.424
4.0,3559.52,0.027,1.424
4.1,3559.52,0.027,1.424
4.2,3559.52,0.028,1.424
4.3,3459.52,0.029,1.384
4.4,3459.52,0.029,1.384
4.5,3459.52,0.03,1.384
4.6,2959.52,0.031,1.184
4.7,3650.0,0.031,1.46
4.8,3650.0,0.032,1.46
4.9,3650.0,0.033,1.46
5.0,3650.0,0.033,1.46
5.1,3650.0,0.034,1.46
5.2,3650.0,0.035,1.46
5.3,2966.67,0.035,1.187
5.4,2966.67,0.036,1.187
5.5,3083.33,0.037,1.233
5.6,3083.33,0.037,1.233
5.7,3083.33,0.038,1.233
5.8,3083.33,0.039,1.233
5.9,3050.0,0.039,1.22
6.0,2966.67,0.04,1.187
6.1,2966.67,0.041,1.187
6.2,2900.0,0.041,1.16
6.3,3426.19,0.042,1.37
6.4,3426.19,0.043,1.37
6.5,3426.19,0.043,1.37
6.6,3426.19,0.044,1.37
6.7,3259.52,0.045,1.304
6.8,3309.52,0.045,1.324
6.9,3309.52,0.046,1.324
7.0,3302.38,0.047,1.321
7.1,3302.38,0.047,1.321
7.2,3385.71,0.048,1.354
7.3,3385.71,0.049,1.354
7.4,3335.71,0.049,1.334
7.5,3385.71,0.05,1.354
7.6,3385.71,0.051,1.354
7.7,3385.71,0.051,1.354
7.8,3302.38,0.052,1.321
7.9,3302.38,0.053,1.321
8.0,3826.19,0.053,1.53
8.1,3826.19,0.054,1.53
8.2,3826.19,0.055,1.53
8.3,3826.19,0.055,1.53
8.4,3826.19,0.056,1.53
8.5,3826.19,0.057,1.53
8.6,3826.19,0.057,1.53
8.7,3826.19,0.058,1.53
8.8,3826.19,0.059,1.53
8.9,3626.19,0.059,1.45
9.0,3626.19,0.06,1.45
9.1,3626.19,0.061,1.45
9.2,3733.33,0.061,1.493
9.3,3733.33,0.062,1.493
9.4,3733.33,0.063,1.493
9.5,3733.33,0.063,1.493
9.6,3733.33,0.064,1.493
9.7,3733.33,0.065,1.493
9.8,3733.33,0.065,1.493
9.9,3200.0,0.066,1.28
10.0,3233.33,0.067,1.293
10.1,3200.0,0.067,1.28
10.2,3200.0,0.068,1.28
10.3,3200.0,0.069,1.28
10.4,3233.33,0.069,1.293
10.5,3733.33,0.07,1.493
10.6,3733.33,0.071,1.493
10.7,3733.33,0.071,1.493
10.8,3733.33,0.072,1.493
10.9,3733.33,0.073,1.493
11.0,3733.33,0.073,1.493
11.1,3733.33,0.074,1.493
11.2,3733.33,0.075,1.493
11.3,3733.33,0.075,1.493
11.4,3733.33,0.076,1.493
11.5,3733.33,0.077,1.493
11.6,3733.33,0.077,1.493
11.7,3733.33,0.078,1.493
11.8,3733.33,0.079,1.493
11.9,3733.33,0.079,1.493
12.0,3733.33,0.08,1.493
12.1,3733.33,0.081,1.493
12.2,3733.33,0.081,1.493
12.3,3733.33,0.082,1.493
12.4,3733.33,0.083,1.493
12.5,3733.33,0.083,1.493
12.6,3733.33,0.084,1.493
12.7,3733.33,0.085,1.493
12.8,3933.33,0.085,1.573
12.9,3933.33,0.086,1.573
13.0,3933.33,0.087,1.573
13.1,3933.33,0.087,1.573
13.2,3933.33,0.088,1.573
13.3,3933.33,0.089,1.573
13.4,3733.33,0.089,1.493
13.5,3733.33,0.09,1.493
13.6,3733.33,0.091,1.493
13.7,3733.33,0.091,1.493
13.8,3733.33,0.092,1.493
13.9,3733.33,0.093,1.493
14.0,3733.33,0.093,1.493
14.1,3733.33,0.094,1.493
14.2,3733.33,0.095,1.493
14.3,3733.33,0.095,1.493
14.4,3933.33,0.096,1.573
14.5,3933.33,0.097,1.573
14.6,3933.33,0.097,1.573
14.7,3933.33,0.098,1.573
14.8,3933.33,0.099,1.573
14.9,3933.33,0.099,1.573
15.0,3933.33,0.1,1.573
15.1,3933.33,0.101,1.573
15.2,3933.33,0.101,1.573
15.3,3933.33,0.102,1.573
15.4,3933.33,0.103,1.573
15.5,3933.33,0.103,1.573
15.6,3933.33,0.104,1.573
15.7,3933.33,0.105,1.573
15.8,3933.33,0.105,1.573
15.9,3933.33,0.106,1.573
16.0,3933.33,0.107,1.573
16.1,3933.33,0.107,1.573
16.2,3933.33,0.108,1.573
16.3,3933.33,0.109,1.573
16.4,3933.33,0.109,1.573
16.5,3733.33,0.11,1.493
16.6,3800.0,0.111,1.52
16.7,4016.67,0.111,1.607
16.8,3800.0,0.112,1.52
16.9,4016.67,0.113,1.607
17.0,4016.67,0.113,1.607
17.1,4016.67,0.114,1.607
17.2,4016.67,0.115,1.607
17.3,4016.67,0.115,1.607
17.4,4016.67,0.116,1.607
17.5,4133.33,0.117,1.653
17.6,4016.67,0.117,1.607
17.7,4050.0,0.118,1.62
17.8,4016.67,0.119,1.607
17.9,3866.67,0.119,1.547
18.0,3866.67,0.12,1.547
18.1,3900.0,0.121,1.56
18.2,3800.0,0.121,1.52
18.3,3800.0,0.122,1.52
18.4,3800.0,0.123,1.52
18.5,3800.0,0.123,1.52
18.6,3966.67,0.124,1.587
18.7,3800.0,0.125,1.52
18.8,3883.33,0.125,1.553
18.9,3800.0,0.126,1.52
19.0,3800.0,0.127,1.52
19.1,3800.0,0.127,1.52
19.2,3800.0,0.128,1.52
19.3,3800.0,0.129,1.52
19.4,3800.0,0.129,1.52
19.5,3800.0,0.13,1.52
19.6,4016.67,0.131,1.607
19.7,4016.67,0.131,1.607
19.8,3966.67,0.132,1.587
19.9,3800.0,0.133,1.52
20.0,3800.0,0.133,1.52
20.1,3733.33,0.134,1.493
20.2,3733.33,0.135,1.493
20.3,3266.67,0.135,1.307
20.4,3200.0,0.136,1.28
20.5,3200.0,0.137,1.28
20.6,3200.0,0.137,1.28
20.7,3009.52,0.138,1.204
20.8,3009.52,0.139,1.204
20.9,3009.52,0.139,1.204
21.0,2902.38,0.14,1.161
21.1,2961.9,0.141,1.185
21.2,2926.19,0.141,1.17
21.3,2902.38,0.142,1.161
21.4,2959.52,0.143,1.184
21.5,2878.57,0.143,1.151
21.6,2854.76,0.144,1.142
21.7,2854.76,0.145,1.142
