Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2814.22,0.001,1.126
0.2,2818.1,0.001,1.127
0.3,2847.55,0.002,1.139
0.4,2789.37,0.003,1.116
0.5,2798.26,0.003,1.119
0.6,2768.73,0.004,1.107
0.7,2745.4,0.005,1.098
0.8,2774.84,0.005,1.11
0.9,2833.73,0.006,1.133
1.0,2783.73,0.007,1.113
1.1,2818.41,0.007,1.127
1.2,2679.29,0.008,1.072
1.3,2659.29,0.009,1.064
1.4,2742.62,0.009,1.097
1.5,2784.29,0.01,1.114
1.6,2780.95,0.011,1.112
1.7,2770.08,0.011,1.108
1.8,2733.41,0.012,1.093
1.9,2733.42,0.013,1.093
2.0,2787.07,0.013,1.115
2.1,2770.4,0.014,1.108
2.2,2770.4,0.015,1.108
2.3,2733.73,0.015,1.093
2.4,2668.41,0.016,1.067
2.5,2665.56,0.017,1.066
2.6,2644.52,0.017,1.058
2.7,2643.33,0.018,1.057
2.8,2632.86,0.019,1.053
2.9,2583.89,0.019,1.034
3.0,2693.33,0.02,1.077
3.1,2734.05,0.021,1.094
3.2,2600.95,0.021,1.04
3.3,2614.05,0.022,1.046
3.4,2647.94,0.023,1.059
3.5,2688.18,0.023,1.075
3.6,2690.08,0.024,1.076
3.7,2666.27,0.025,1.067
3.8,2604.84,0.025,1.042
3.9,2505.08,0.026,1.002
4.0,2568.65,0.027,1.027
4.1,2654.76,0.027,1.062
4.2,2575.72,0.028,1.03
4.3,2551.43,0.029,1.021
4.4,2541.67,0.029,1.017
4.5,2571.98,0.03,1.029
4.6,2619.52,0.031,1.048
4.7,2573.41,0.031,1.029
4.8,2580.95,0.032,1.032
4.9,2549.93,0.033,1.02
5.0,2534.45,0.033,1.014
5.1,2581.67,0.034,1.033
5.2,2582.94,0.035,1.033
5.3,2582.39,0.035,1.033
5.4,2585.96,0.036,1.034
5.5,2573.5,0.037,1.029
5.6,2583.02,0.037,1.033
5.7,2563.5,0.038,1.025
5.8,2548.98,0.039,1.02
5.9,2636.92,0.039,1.055
6.0,2565.17,0.04,1.026
6.1,2609.93,0.041,1.044
6.2,2605.17,0.041,1.042
6.3,2585.17,0.042,1.034
6.4,2608.66,0.043,1.043
6.5,2691.99,0.043,1.077
6.6,2691.59,0.044,1.077
6.7,2680.09,0.045,1.072
6.8,2691.9,0.045,1.077
6.9,2688.1,0.046,1.075
7.0,2708.5,0.047,1.083
7.1,2735.71,0.047,1.094
7.2,2666.04,0.048,1.066
7.3,2641.12,0.049,1.056
7.4,2659.13,0.049,1.064
7.5,2611.04,0.05,1.044
7.6,2565.8,0.051,1.026
7.7,2573.96,0.051,1.03
7.8,2529.2,0.052,1.012
7.9,2669.91,0.053,1.068
8.0,2668.02,0.053,1.067
8.1,2535.65,0.054,1.014
8.2,2681.42,0.055,1.073
8.3,2606.67,0.055,1.043
8.4,2623.81,0.056,1.05
8.5,2643.49,0.057,1.057
8.6,2646.44,0.057,1.059
8.7,2718.89,0.058,1.088
8.8,2609.92,0.059,1.044
8.9,2599.99,0.059,1.04
9.0,2563.33,0.06,1.025
9.1,2469.99,0.061,0.988
9.2,2492.84,0.061,0.997
9.3,2392.46,0.062,0.957
9.4,2399.05,0.063,0.96
9.5,2494.75,0.063,0.998
9.6,2402.43,0.064,0.961
9.7,2526.43,0.065,1.011
9.8,2590.95,0.065,1.036
9.9,2582.83,0.066,1.033
10.0,2590.29,0.067,1.036
10.1,2590.39,0.067,1.036
10.2,2577.9,0.068,1.031
10.3,2583.13,0.069,1.033
10.4,2588.23,0.069,1.035
10.5,2600.82,0.07,1.04
10.6,2618.72,0.071,1.047
10.7,2595.94,0.071,1.038
10.8,2449.76,0.072,0.98
10.9,2637.22,0.073,1.055
11.0,2607.94,0.073,1.043
11.1,2629.27,0.074,1.052
11.2,2640.15,0.075,1.056
11.3,2596.97,0.075,1.039
11.4,2603.1,0.076,1.041
11.5,2562.67,0.077,1.025
11.6,2569.48,0.077,1.028
11.7,2609.96,0.078,1.044
11.8,2611.78,0.079,1.045
11.9,2592.96,0.079,1.037
12.0,2584.95,0.08,1.034
12.1,2574.0,0.081,1.03
12.2,2588.05,0.081,1.035
12.3,2566.62,0.082,1.027
12.4,2501.86,0.083,1.001
12.5,2506.86,0.083,1.003
12.6,2508.29,0.084,1.003
12.7,2459.48,0.085,0.984
12.8,2511.33,0.085,1.005
12.9,2526.9,0.086,1.011
13.0,2499.83,0.087,1.0
13.1,2522.87,0.087,1.009
13.2,2524.46,0.088,1.01
13.3,2524.46,0.089,1.01
13.4,2535.89,0.089,1.014
13.5,2499.54,0.09,1.0
13.6,2517.7,0.091,1.007
13.7,2532.55,0.091,1.013
13.8,2510.82,0.092,1.004
13.9,2538.66,0.093,1.015
14.0,2568.33,0.093,1.027
14.1,2529.51,0.094,1.012
14.2,2519.18,0.095,1.008
14.3,2607.29,0.095,1.043
14.4,2685.2,0.096,1.074
14.5,2673.09,0.097,1.069
14.6,2666.64,0.097,1.067
14.7,2690.8,0.098,1.076
14.8,2608.98,0.099,1.044
14.9,2613.46,0.099,1.045
15.0,2691.12,0.1,1.076
15.1,2684.12,0.101,1.074
15.2,2667.95,0.101,1.067
15.3,2630.98,0.102,1.052
15.4,2679.18,0.103,1.072
15.5,2688.31,0.103,1.075
15.6,2687.01,0.104,1.075
15.7,2729.99,0.105,1.092
15.8,2740.7,0.105,1.096
15.9,2653.98,0.106,1.062
16.0,2744.07,0.107,1.098
16.1,2692.37,0.107,1.077
16.2,2703.21,0.108,1.081
16.3,2734.48,0.109,1.094
16.4,2757.42,0.109,1.103
16.5,2687.4,0.11,1.075
16.6,2719.24,0.111,1.088
16.7,2721.15,0.111,1.088
16.8,2744.49,0.112,1.098
16.9,2577.26,0.113,1.031
17.0,2722.94,0.113,1.089
17.1,2743.8,0.114,1.098
17.2,2785.7,0.115,1.114
17.3,2789.28,0.115,1.116
17.4,2709.19,0.116,1.084
17.5,2752.52,0.117,1.101
17.6,2752.52,0.117,1.101
17.7,2758.53,0.118,1.103
17.8,2783.91,0.119,1.114
17.9,2771.36,0.119,1.109
18.0,2778.32,0.12,1.111
18.1,2888.32,0.121,1.155
18.2,2814.99,0.121,1.126
18.3,2870.49,0.122,1.148
18.4,2954.66,0.123,1.182
18.5,2810.91,0.123,1.124
18.6,2847.34,0.124,1.139
18.7,2840.14,0.125,1.136
18.8,2817.03,0.125,1.127
18.9,2910.09,0.126,1.164
19.0,2993.43,0.127,1.197
19.1,2926.76,0.127,1.171
19.2,2893.43,0.128,1.157
19.3,2917.86,0.129,1.167
19.4,2945.63,0.129,1.178
19.5,2929.91,0.13,1.172
19.6,2829.91,0.131,1.132
19.7,2842.48,0.131,1.137
19.8,2950.96,0.132,1.18
19.9,2957.63,0.133,1.183
20.0,2799.68,0.133,1.12
20.1,2834.11,0.134,1.134
20.2,2806.16,0.135,1.122
20.3,2824.34,0.135,1.13
20.4,2971.01,0.136,1.188
20.5,2982.65,0.137,1.193
20.6,2942.44,0.137,1.177
20.7,2806.73,0.138,1.123
20.8,2919.01,0.139,1.168
20.9,2916.15,0.139,1.166
21.0,2795.59,0.14,1.118
21.1,2966.8,0.141,1.187
21.2,2810.97,0.141,1.124
21.3,2793.02,0.142,1.117
21.4,2721.6,0.143,1.089
21.5,2714.45,0.143,1.086
21.6,2844.66,0.144,1.138
21.7,2749.28,0.145,1.1
21.8,2719.12,0.145,1.088
21.9,2681.32,0.146,1.073
22.0,2680.19,0.147,1.072
22.1,2664.27,0.147,1.066
22.2,2684.27,0.148,1.074
22.3,2677.6,0.149,1.071
22.4,2688.7,0.149,1.075
22.5,2698.17,0.15,1.079
22.6,2745.37,0.151,1.098
22.7,2738.7,0.151,1.095
22.8,2695.37,0.152,1.078
22.9,2727.19,0.153,1.091
23.0,2727.19,0.153,1.091
23.1,2727.19,0.154,1.091
23.2,2727.19,0.155,1.091
23.3,2785.37,0.155,1.114
23.4,2718.64,0.156,1.087
23.5,2739.37,0.157,1.096
23.6,2791.84,0.157,1.117
