Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.278,0.0,0.0,23.3,24.4,-24.2,-21.9,187.6,0.0
0.1,0.278,193.71,0.001,23.3,24.5,-24.2,-21.9,187.8,1.031
0.2,0.278,193.71,0.001,23.3,24.6,-24.2,-21.9,188.0,1.03
0.3,0.278,193.71,0.002,23.3,24.6,-24.2,-21.9,188.0,1.03
0.4,0.278,193.71,0.003,23.3,24.6,-24.2,-21.8,187.8,1.031
0.5,0.278,193.71,0.003,23.3,24.6,-24.2,-21.7,187.6,1.033
0.6,0.278,193.71,0.004,23.3,24.5,-24.2,-21.6,187.2,1.035
0.7,0.278,193.71,0.005,23.3,24.5,-24.1,-21.6,187.0,1.036
0.8,0.278,186.19,0.005,23.3,24.5,-23.9,-21.6,186.6,0.998
0.9,0.278,193.71,0.006,23.3,24.5,-23.8,-21.5,186.2,1.04
1.0,0.277,193.71,0.007,23.3,24.5,-23.7,-21.6,186.2,1.04
1.1,0.277,193.71,0.007,23.3,24.4,-23.5,-21.5,185.4,1.045
1.2,0.276,193.71,0.008,23.3,24.3,-23.5,-21.4,185.0,1.047
1.3,0.274,193.71,0.009,23.3,24.2,-23.5,-21.4,184.8,1.048
1.4,0.273,186.19,0.009,23.3,24.1,-23.3,-21.3,184.0,1.012
1.5,0.271,186.19,0.01,23.3,23.9,-23.1,-21.2,183.0,1.017
1.6,0.268,186.19,0.011,23.3,23.8,-23.0,-21.1,182.4,1.021
1.7,0.265,186.19,0.011,23.3,23.7,-22.8,-20.8,181.2,1.028
1.8,0.262,178.67,0.012,23.3,23.6,-22.7,-20.6,180.4,0.99
1.9,0.259,178.67,0.013,23.3,23.4,-22.5,-20.3,179.0,0.998
2.0,0.255,178.67,0.013,23.2,23.3,-22.4,-20.2,178.2,1.003
2.1,0.251,178.67,0.014,23.2,23.3,-22.2,-20.1,177.6,1.006
2.2,0.247,178.67,0.015,23.2,23.2,-22.2,-20.0,177.2,1.008
2.3,0.242,162.49,0.015,23.2,23.2,-22.1,-19.8,176.6,0.92
2.4,0.237,156.85,0.016,23.2,23.1,-21.9,-19.6,175.6,0.893
2.5,0.232,156.85,0.017,23.2,23.0,-21.7,-19.5,174.8,0.897
2.6,0.226,153.09,0.017,23.2,22.9,-21.6,-19.3,174.0,0.88
2.7,0.22,153.09,0.018,23.2,22.8,-21.5,-19.0,173.0,0.885
2.8,0.215,153.09,0.019,23.1,22.7,-21.4,-18.8,172.0,0.89
2.9,0.209,148.2,0.019,23.2,22.6,-21.3,-18.6,171.4,0.865
3.0,0.202,148.2,0.02,23.1,22.6,-21.2,-18.3,170.4,0.87
3.1,0.196,148.2,0.021,23.1,22.4,-21.0,-18.1,169.2,0.876
3.2,0.189,148.2,0.021,23.1,22.3,-20.9,-18.0,168.6,0.879
3.3,0.182,148.2,0.022,23.1,22.2,-20.7,-17.9,167.8,0.883
3.4,0.175,148.2,0.023,23.1,22.1,-20.6,-17.8,167.2,0.886
3.5,0.168,148.2,0.023,23.1,22.0,-20.5,-17.8,166.8,0.888
3.6,0.161,140.68,0.024,23.1,21.9,-20.4,-17.6,166.0,0.847
3.7,0.154,137.67,0.025,23.1,21.8,-20.3,-17.5,165.4,0.832
3.8,0.147,137.67,0.025,23.1,21.7,-20.0,-17.4,164.4,0.837
3.9,0.139,137.67,0.026,23.1,21.5,-19.9,-17.3,163.6,0.842
4.0,0.132,135.41,0.027,23.1,21.5,-19.9,-17.2,163.4,0.829
4.1,0.125,135.41,0.027,23.1,21.3,-19.7,-17.1,162.4,0.834
4.2,0.118,135.41,0.028,23.1,21.3,-19.6,-17.1,162.2,0.835
4.3,0.112,135.41,0.029,23.1,21.2,-19.6,-16.9,161.6,0.838
4.4,0.109,135.41,0.029,23.1,21.3,-19.5,-16.8,161.4,0.839
4.5,0.107,135.41,0.03,23.1,21.4,-19.3,-16.8,161.2,0.84
4.6,0.105,135.41,0.031,23.1,21.5,-19.2,-16.6,160.8,0.842
4.7,0.102,135.41,0.031,23.1,21.6,-19.3,-16.6,161.2,0.84
4.8,0.099,135.41,0.032,23.1,21.7,-19.5,-16.5,161.6,0.838
4.9,0.096,135.41,0.033,23.1,21.8,-19.6,-16.4,161.8,0.837
5.0,0.093,135.41,0.033,23.1,21.9,-19.7,-16.4,162.2,0.835
5.1,0.091,135.41,0.034,23.2,22.0,-19.6,-16.3,162.2,0.835
5.2,0.09,135.41,0.035,23.2,22.1,-19.6,-16.1,162.0,0.836
5.3,0.088,135.41,0.035,23.1,22.3,-19.7,-15.9,162.0,0.836
5.4,0.088,135.41,0.036,23.2,22.4,-19.8,-15.8,162.4,0.834
5.5,0.089,135.41,0.037,23.2,22.5,-19.8,-15.8,162.6,0.833
5.6,0.09,135.41,0.037,23.2,22.6,-19.9,-15.7,162.8,0.832
5.7,0.091,135.41,0.038,23.2,22.7,-19.8,-15.7,162.8,0.832
5.8,0.093,135.41,0.039,23.2,22.8,-19.8,-15.6,162.8,0.832
5.9,0.094,135.41,0.039,23.2,22.9,-19.9,-15.5,163.0,0.831
6.0,0.094,135.41,0.04,23.2,23.0,-19.9,-15.4,163.0,0.831
