Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-2.1,-4.36,-14.01,-6.59,11.91,2.23,12.117,0.0,0.758,330.0,1.0
0.1,-2.11,-4.38,-14.24,-6.03,12.13,1.65,12.242,0.001,0.755,329.91015,1.0
0.2,-2.13,-4.41,-14.51,-6.12,12.38,1.71,12.498,0.001,0.75,329.77766,0.999
0.3,-2.13,-4.41,-14.97,-5.86,12.84,1.45,12.922,0.002,0.742,329.61511,0.999
0.4,-3.05,-4.57,-14.76,-5.85,11.71,1.28,11.78,0.003,0.764,329.47051,0.998
0.5,-3.96,-3.92,-14.49,-5.67,10.53,1.75,10.674,0.003,0.787,329.32461,0.998
0.6,-5.87,-2.11,-14.93,-5.56,9.06,3.45,9.695,0.004,0.806,329.22449,0.998
0.7,-6.7,-1.37,-15.29,-5.1,8.59,3.73,9.365,0.005,0.813,329.07706,0.997
0.8,-8.1,-1.37,-15.56,-4.56,7.46,3.19,8.113,0.005,0.838,328.94704,0.997
0.9,-9.2,-1.65,-15.56,-4.68,6.36,3.03,7.045,0.006,0.859,328.83069,0.996
1.0,-2.28,-4.25,-15.76,-4.79,13.48,0.54,13.491,0.007,0.73,328.70683,0.996
1.1,-4.54,-3.21,-16.16,-4.72,11.62,1.51,11.718,0.007,0.766,328.57546,0.996
1.2,-5.71,-2.34,-16.58,-4.41,10.87,2.07,11.065,0.008,0.779,328.45059,0.995
1.3,-6.81,-1.5,-16.96,-4.36,10.15,2.86,10.545,0.009,0.789,328.24839,0.995
1.4,-8.26,-1.56,-17.39,-4.1,9.13,2.54,9.477,0.009,0.81,328.04213,0.994
1.5,-5.89,-2.45,-17.4,-4.22,11.51,1.77,11.645,0.01,0.767,327.81751,0.993
1.6,-8.38,-1.84,-17.81,-3.89,9.43,2.05,9.65,0.011,0.807,327.61823,0.993
1.7,-9.43,-2.11,-18.21,-3.55,8.78,1.44,8.897,0.011,0.822,327.43747,0.992
1.8,-9.43,-2.13,-18.61,-3.41,9.18,1.28,9.269,0.012,0.815,327.27492,0.992
1.9,-9.45,-2.15,-18.98,-3.01,9.53,0.86,9.569,0.013,0.809,327.03391,0.991
2.0,-2.86,-3.92,-18.66,-2.76,15.8,-1.16,15.843,0.013,0.683,326.86408,0.99
2.1,-5.58,-2.92,-18.83,-2.85,13.25,-0.07,13.25,0.014,0.735,326.68972,0.99
2.2,-7.36,-3.06,-18.81,-2.97,11.45,-0.09,11.45,0.015,0.771,326.51486,0.989
2.3,-8.61,-2.76,-18.5,-2.81,9.89,0.05,9.89,0.015,0.802,326.35452,0.989
2.4,-9.36,-2.37,-18.55,-2.93,9.19,0.56,9.207,0.016,0.816,326.15706,0.988
2.5,-5.89,-2.45,-18.47,-2.35,12.58,-0.1,12.58,0.017,0.748,325.93367,0.988
2.6,-9.57,-2.32,-18.24,-2.36,8.67,0.04,8.67,0.017,0.827,325.7517,0.987
2.7,-9.55,-2.35,-17.91,-2.19,8.36,-0.16,8.362,0.018,0.833,325.57167,0.987
2.8,-9.54,-2.37,-18.15,-2.25,8.61,-0.12,8.611,0.019,0.828,325.43325,0.986
2.9,-9.54,-2.34,-18.03,-1.67,8.49,-0.67,8.516,0.019,0.83,325.2496,0.986
3.0,-3.37,-3.56,-18.41,-1.35,15.04,-2.21,15.202,0.02,0.696,325.06333,0.985
3.1,-6.69,-3.3,-18.72,-0.89,12.03,-2.41,12.269,0.021,0.755,324.78361,0.984
3.2,-8.31,-3.46,-19.05,-0.84,10.74,-2.62,11.055,0.021,0.779,324.60134,0.984
3.3,-9.17,-2.78,-19.03,-0.23,9.86,-2.55,10.184,0.022,0.796,324.43585,0.983
3.4,-9.98,-2.36,-19.3,0.26,9.32,-2.62,9.681,0.023,0.806,324.27573,0.983
3.5,-6.3,-2.51,-19.65,0.42,13.35,-2.93,13.668,0.023,0.727,324.12699,0.982
3.6,-10.18,-2.17,-19.97,0.5,9.79,-2.67,10.148,0.024,0.797,323.93552,0.982
3.7,-10.3,-2.06,-20.28,0.56,9.98,-2.62,10.318,0.025,0.794,323.76083,0.981
3.8,-10.31,-1.97,-20.09,0.49,9.78,-2.46,10.085,0.025,0.798,323.52371,0.98
3.9,-10.35,-1.9,-19.98,1.08,9.63,-2.98,10.081,0.026,0.798,323.38441,0.98
4.0,-4.18,-3.33,-19.77,1.02,15.59,-4.35,16.186,0.027,0.676,323.2193,0.979
4.1,-7.18,-2.88,-20.05,1.05,12.87,-3.93,13.457,0.027,0.731,323.07364,0.979
4.2,-8.53,-2.41,-20.35,1.48,11.82,-3.89,12.444,0.028,0.751,322.9319,0.979
4.3,-9.91,-2.06,-20.67,1.87,10.76,-3.93,11.455,0.029,0.771,322.7908,0.978
4.4,-10.73,-1.77,-21.01,2.13,10.28,-3.9,10.995,0.029,0.78,322.60874,0.978
4.5,-7.71,-1.83,-21.34,2.41,13.63,-4.24,14.274,0.03,0.715,322.4586,0.977
4.6,-11.18,-1.0,-21.68,2.71,10.5,-3.71,11.136,0.031,0.777,322.30954,0.977
4.7,-12.56,-1.1,-22.01,2.89,9.45,-3.99,10.258,0.031,0.795,322.14272,0.976
4.8,-12.73,-1.02,-22.33,3.2,9.6,-4.22,10.487,0.032,0.79,321.96479,0.976
4.9,-12.86,-0.94,-22.36,3.08,9.5,-4.02,10.316,0.033,0.794,321.82701,0.975
5.0,-5.04,-2.96,-22.24,3.68,17.2,-6.64,18.437,0.033,0.631,321.67321,0.975
5.1,-9.6,-1.92,-22.04,4.24,12.44,-6.16,13.882,0.034,0.722,321.51061,0.974
5.2,-11.48,-1.32,-21.75,4.2,10.27,-5.52,11.659,0.035,0.767,321.37418,0.974
5.3,-12.96,-0.97,-21.52,4.75,8.56,-5.72,10.295,0.035,0.794,321.25124,0.973
5.4,-13.72,-0.6,-21.71,4.71,7.99,-5.31,9.594,0.036,0.808,321.09632,0.973
5.5,-8.73,-1.43,-21.92,4.7,13.19,-6.13,14.545,0.037,0.709,320.94173,0.973
5.6,-12.93,-0.1,-21.9,5.31,8.97,-5.41,10.475,0.037,0.79,320.77974,0.972
5.7,-14.34,-0.08,-21.64,5.85,7.3,-5.93,9.405,0.038,0.812,320.64274,0.972
5.8,-14.51,0.06,-21.34,5.81,6.83,-5.75,8.928,0.039,0.821,320.52493,0.971
5.9,-14.72,0.13,-20.93,5.94,6.21,-5.81,8.504,0.039,0.83,320.37394,0.971
6.0,-6.26,-2.44,-20.64,5.88,14.38,-8.32,16.613,0.04,0.668,320.23912,0.97
6.1,-10.47,-1.0,-20.27,5.92,9.8,-6.92,11.997,0.041,0.76,320.06032,0.97
6.2,-12.54,-0.42,-19.86,6.3,7.32,-6.72,9.937,0.041,0.801,319.92952,0.969
6.3,-13.28,-0.08,-19.59,6.23,6.31,-6.31,8.924,0.042,0.822,319.75603,0.969
6.4,-13.38,-0.04,-19.27,6.19,5.89,-6.23,8.574,0.043,0.829,319.61958,0.969
6.5,-9.82,-0.78,-19.06,6.77,9.24,-7.55,11.932,0.043,0.761,319.4648,0.968
6.6,-12.58,0.62,-19.33,6.89,6.75,-6.27,9.213,0.044,0.816,319.32756,0.968
6.7,-13.14,0.86,-18.91,6.99,5.77,-6.13,8.418,0.045,0.832,319.12846,0.967
