Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-22.0,6.7,0.0,,,,-22.0,6.7,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,18.5,-24.6,0.0,,,,18.5,-24.6,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,11.0,-9.7,0.0,,,,11.0,-9.7,0.0,3,,,,
0.0,4,explorer,11.283791670955125,47520,100.0,-1.0,17.6,0.0,,,,-1.0,17.6,0.0,4,,,,
0.0,5,explorer,11.283791670955125,47520,100.0,-16.4,-19.0,0.0,,,,-16.4,-19.0,0.0,5,,,,
0.0,6,explorer,11.283791670955125,47520,100.0,-24.2,4.3,0.0,,,,-24.2,4.3,0.0,6,,,,
0.0,7,explorer,11.283791670955125,47520,100.0,9.0,5.6,0.0,,,,9.0,5.6,0.0,7,,,,
0.0,8,explorer,11.283791670955125,47520,100.0,-14.4,-14.7,0.0,,,,-14.4,-14.7,0.0,8,,,,
0.0,9,explorer,11.283791670955125,47520,100.0,2.6,1.5,0.0,,,,2.6,1.5,0.0,9,,,,
0.0,10,explorer,11.283791670955125,47520,100.0,-10.3,-12.9,0.0,,,,-10.3,-12.9,0.0,10,,,,
0.0,11,explorer,11.283791670955125,47520,100.0,11.2,9.5,0.0,,,,11.2,9.5,0.0,11,,,,
0.0,12,isocontour,11.283791670955125,47520,100.0,-11.2,18.0,0.0,,,,-11.2,18.0,0.0,12,,,,
0.0,13,isocontour,11.283791670955125,47520,100.0,0.1,-1.1,0.0,,,,0.1,-1.1,0.0,13,,,,
0.0,14,isocontour,11.283791670955125,47520,100.0,-6.0,22.6,0.0,,,,-6.0,22.6,0.0,14,,,,
0.0,15,isocontour,11.283791670955125,47520,100.0,-11.0,-9.3,0.0,,,,-11.0,-9.3,0.0,15,,,,
0.0,16,isocontour,11.283791670955125,47520,100.0,-12.6,5.8,0.0,,,,-12.6,5.8,0.0,16,,,,
0.0,17,isocontour,11.283791670955125,47520,100.0,-0.9,5.9,0.0,,,,-0.9,5.9,0.0,17,,,,
0.0,18,isocontour,11.283791670955125,47520,100.0,19.7,20.4,0.0,,,,19.7,20.4,0.0,18,,,,
0.0,19,isocontour,11.283791670955125,47520,100.0,20.8,-7.0,0.0,,,,20.8,-7.0,0.0,19,,,,
0.0,20,isocontour,11.283791670955125,47520,100.0,-4.7,21.0,0.0,,,,-4.7,21.0,0.0,20,,,,
0.0,21,isocontour,11.283791670955125,47520,100.0,18.8,-8.4,0.0,,,,18.8,-8.4,0.0,21,,,,
