Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2749.05,0.001,1.1
0.2,2744.29,0.001,1.098
0.3,2660.48,0.002,1.064
0.4,2739.05,0.003,1.096
0.5,2847.14,0.003,1.139
0.6,2842.38,0.004,1.137
0.7,2839.05,0.005,1.136
0.8,2897.14,0.005,1.159
0.9,2953.81,0.006,1.182
1.0,2933.81,0.007,1.174
1.1,2930.48,0.007,1.172
1.2,2897.14,0.008,1.159
1.3,2961.91,0.009,1.185
1.4,2911.9,0.009,1.165
1.5,2858.57,0.01,1.143
1.6,2820.48,0.011,1.128
1.7,2793.81,0.011,1.118
1.8,2768.57,0.012,1.107
1.9,2747.14,0.013,1.099
2.0,2807.14,0.013,1.123
2.1,2747.14,0.014,1.099
2.2,2713.81,0.015,1.086
2.3,2634.28,0.015,1.054
2.4,2644.28,0.016,1.058
2.5,2737.62,0.017,1.095
2.6,2724.76,0.017,1.09
2.7,2698.33,0.018,1.079
2.8,2698.09,0.019,1.079
2.9,2754.76,0.019,1.102
3.0,2759.76,0.02,1.104
3.1,2789.28,0.021,1.116
3.2,2760.71,0.021,1.104
3.3,2673.33,0.022,1.069
3.4,2727.38,0.023,1.091
3.5,2618.09,0.023,1.047
3.6,2645.95,0.024,1.058
3.7,2697.14,0.025,1.079
3.8,2730.48,0.025,1.092
3.9,2719.05,0.026,1.088
4.0,2599.05,0.027,1.04
4.1,2538.09,0.027,1.015
4.2,2604.52,0.028,1.042
4.3,2597.62,0.029,1.039
4.4,2549.52,0.029,1.02
4.5,2551.19,0.03,1.02
4.6,2537.62,0.031,1.015
4.7,2485.71,0.031,0.994
4.8,2528.81,0.032,1.012
4.9,2500.4,0.033,1.0
5.0,2423.49,0.033,0.969
5.1,2504.13,0.034,1.002
5.2,2477.94,0.035,0.991
5.3,2486.59,0.035,0.995
5.4,2480.4,0.036,0.992
5.5,2472.14,0.037,0.989
5.6,2473.25,0.037,0.989
5.7,2439.68,0.038,0.976
5.8,2453.01,0.039,0.981
5.9,2370.55,0.039,0.948
6.0,2393.49,0.04,0.957
6.1,2373.65,0.041,0.949
6.2,2298.17,0.041,0.919
6.3,2255.31,0.042,0.902
6.4,2288.65,0.043,0.915
6.5,2220.08,0.043,0.888
6.6,2291.74,0.044,0.917
6.7,2339.84,0.045,0.936
6.8,2333.89,0.045,0.934
6.9,2273.65,0.046,0.909
7.0,2301.19,0.047,0.92
7.1,2288.97,0.047,0.916
7.2,2285.63,0.048,0.914
7.3,2322.86,0.049,0.929
7.4,2266.43,0.049,0.907
7.5,2279.52,0.05,0.912
7.6,2245.55,0.051,0.898
7.7,2261.66,0.051,0.905
7.8,2277.62,0.052,0.911
7.9,2314.76,0.053,0.926
8.0,2359.28,0.053,0.944
8.1,2384.28,0.054,0.954
8.2,2415.71,0.055,0.966
8.3,2414.52,0.055,0.966
8.4,2388.57,0.056,0.955
8.5,2411.9,0.057,0.965
8.6,2398.33,0.057,0.959
8.7,2421.43,0.058,0.969
8.8,2386.66,0.059,0.955
8.9,2338.09,0.059,0.935
9.0,2315.95,0.06,0.926
9.1,2312.62,0.061,0.925
9.2,2360.71,0.061,0.944
9.3,2374.05,0.062,0.95
9.4,2334.52,0.063,0.934
9.5,2364.05,0.063,0.946
9.6,2307.38,0.064,0.923
9.7,2251.66,0.065,0.901
9.8,2263.09,0.065,0.905
9.9,2232.38,0.066,0.893
10.0,2212.85,0.067,0.885
10.1,2273.09,0.067,0.909
10.2,2234.52,0.068,0.894
10.3,2227.85,0.069,0.891
10.4,2236.43,0.069,0.895
10.5,2289.76,0.07,0.916
10.6,2349.28,0.071,0.94
10.7,2349.52,0.071,0.94
10.8,2399.28,0.072,0.96
10.9,2348.09,0.073,0.939
11.0,2362.85,0.073,0.945
11.1,2380.95,0.074,0.952
11.2,2321.43,0.075,0.929
11.3,2345.95,0.075,0.938
11.4,2345.95,0.076,0.938
11.5,2349.28,0.077,0.94
11.6,2319.28,0.077,0.928
11.7,2356.66,0.078,0.943
11.8,2346.66,0.079,0.939
11.9,2330.0,0.079,0.932
12.0,2306.66,0.08,0.923
12.1,2374.76,0.081,0.95
12.2,2398.09,0.081,0.959
12.3,2417.85,0.082,0.967
12.4,2451.19,0.083,0.98
12.5,2295.95,0.083,0.918
12.6,2325.95,0.084,0.93
12.7,2273.09,0.085,0.909
12.8,2278.33,0.085,0.911
12.9,2295.0,0.086,0.918
13.0,2270.23,0.087,0.908
13.1,2311.66,0.087,0.925
13.2,2306.9,0.088,0.923
13.3,2319.04,0.089,0.928
13.4,2274.28,0.089,0.91
13.5,2286.42,0.09,0.915
13.6,2289.76,0.091,0.916
13.7,2261.42,0.091,0.905
13.8,2303.09,0.092,0.921
13.9,2251.18,0.093,0.9
14.0,2322.61,0.093,0.929
14.1,2361.42,0.094,0.945
14.2,2349.52,0.095,0.94
14.3,2393.09,0.095,0.957
14.4,2313.09,0.096,0.925
14.5,2354.04,0.097,0.942
14.6,2331.66,0.097,0.933
14.7,2296.42,0.098,0.919
14.8,2353.57,0.099,0.941
14.9,2230.47,0.099,0.892
15.0,2256.42,0.1,0.903
15.1,2218.33,0.101,0.887
15.2,2288.8,0.101,0.916
15.3,2257.14,0.102,0.903
15.4,2279.52,0.103,0.912
15.5,2288.8,0.103,0.916
15.6,2233.33,0.104,0.893
15.7,2238.33,0.105,0.895
