Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,5.4,2.4,5.4,2.4,0.0,
0.1,0.249,15.96,0.001,5.3,2.3,5.3,2.3,0.0,inf
0.2,0.249,15.96,0.001,5.3,2.2,5.3,2.2,0.0,inf
0.3,0.249,15.96,0.002,5.4,2.3,5.4,2.3,0.0,inf
0.4,0.248,15.96,0.003,5.4,2.2,5.4,2.2,0.0,inf
0.5,0.244,15.96,0.003,5.3,2.3,5.3,2.3,0.0,inf
0.6,0.237,15.96,0.004,5.3,2.2,5.3,2.2,0.0,inf
0.7,0.227,15.96,0.005,5.3,2.1,5.3,2.1,0.0,inf
0.8,0.215,15.96,0.005,5.3,2.2,5.3,2.2,0.0,inf
0.9,0.203,15.96,0.006,5.3,2.3,5.3,2.3,0.0,inf
1.0,0.19,15.96,0.007,5.3,2.4,5.3,2.4,0.0,inf
1.1,0.175,15.96,0.007,5.3,2.3,5.3,2.3,0.0,inf
1.2,0.159,15.96,0.008,5.3,2.3,5.3,2.3,0.0,inf
1.3,0.142,15.96,0.009,5.3,2.2,5.3,2.2,0.0,inf
1.4,0.126,15.96,0.009,5.3,2.1,5.3,2.1,0.0,inf
1.5,0.11,15.96,0.01,5.3,2.0,5.3,2.0,0.0,inf
1.6,0.095,15.96,0.011,5.2,2.1,5.2,2.1,0.0,inf
1.7,0.077,15.96,0.011,5.2,2.0,5.2,2.0,0.0,inf
1.8,0.061,15.96,0.012,5.2,2.0,5.2,2.0,0.0,inf
1.9,0.047,15.96,0.013,5.2,2.0,5.2,2.0,0.0,inf
2.0,0.034,15.96,0.013,5.2,2.1,5.2,2.1,0.0,inf
2.1,0.018,15.96,0.014,5.1,2.1,5.1,2.1,0.0,inf
2.2,0.005,15.96,0.015,5.1,2.2,5.1,2.2,0.0,inf
2.3,0.005,15.96,0.015,5.2,2.2,5.2,2.2,0.0,inf
2.4,0.018,15.96,0.016,5.2,2.0,5.2,2.0,0.0,inf
2.5,0.031,15.96,0.017,5.3,1.8,5.3,1.8,0.0,inf
2.6,0.041,15.96,0.017,5.4,1.7,5.4,1.7,0.0,inf
2.7,0.052,15.96,0.018,5.5,1.6,5.5,1.6,0.0,inf
2.8,0.062,15.96,0.019,5.6,1.4,5.6,1.4,0.0,inf
2.9,0.071,15.96,0.019,5.7,1.3,5.7,1.3,0.0,inf
3.0,0.08,15.96,0.02,5.7,1.2,5.7,1.2,0.0,inf
3.1,0.087,15.96,0.021,5.8,1.0,5.8,1.0,0.0,inf
3.2,0.095,15.96,0.021,5.9,0.8,5.9,0.8,0.0,inf
3.3,0.103,15.96,0.022,6.0,0.6,6.0,0.6,0.0,inf
3.4,0.108,15.96,0.023,6.1,0.5,6.1,0.5,0.0,inf
3.5,0.114,15.96,0.023,6.2,0.3,6.2,0.3,0.0,inf
3.6,0.119,15.96,0.024,6.3,0.0,6.3,0.0,0.0,inf
3.7,0.125,15.96,0.025,6.4,-0.0,6.4,-0.0,0.0,inf
3.8,0.13,15.96,0.025,6.5,-0.3,6.5,-0.3,0.0,inf
3.9,0.133,15.96,0.026,6.6,-0.5,6.6,-0.5,0.0,inf
4.0,0.136,15.96,0.027,6.7,-0.7,6.7,-0.7,0.0,inf
4.1,0.138,15.96,0.027,6.8,-0.9,6.8,-0.9,0.0,inf
4.2,0.141,15.96,0.028,6.9,-1.0,6.9,-1.0,0.0,inf
4.3,0.143,15.96,0.029,7.0,-1.2,7.0,-1.2,0.0,inf
4.4,0.144,15.96,0.029,7.2,-1.4,7.2,-1.4,0.0,inf
4.5,0.146,15.96,0.03,7.3,-1.5,7.3,-1.5,0.0,inf
4.6,0.148,15.96,0.031,7.4,-1.7,7.4,-1.7,0.0,inf
4.7,0.148,15.96,0.031,7.5,-1.9,7.5,-1.9,0.0,inf
4.8,0.151,15.96,0.032,7.5,-2.0,7.5,-2.0,0.0,inf
4.9,0.152,15.96,0.033,7.6,-2.2,7.6,-2.2,0.0,inf
5.0,0.15,15.96,0.033,7.8,-2.3,7.8,-2.3,0.0,inf
5.1,0.149,15.96,0.034,8.0,-2.5,8.0,-2.5,0.0,inf
5.2,0.148,15.96,0.035,8.1,-2.7,8.1,-2.7,0.0,inf
5.3,0.151,15.96,0.035,8.1,-2.8,8.1,-2.8,0.0,inf
5.4,0.154,15.96,0.036,8.1,-2.9,8.1,-2.9,0.0,inf
5.5,0.156,15.96,0.037,8.2,-3.0,8.2,-3.0,0.0,inf
5.6,0.156,15.96,0.037,8.3,-3.2,8.3,-3.2,0.0,inf
5.7,0.156,15.96,0.038,8.4,-3.3,8.4,-3.3,0.0,inf
5.8,0.158,15.96,0.039,8.5,-3.2,8.5,-3.2,0.0,inf
5.9,0.156,15.96,0.039,8.6,-3.4,8.6,-3.4,0.0,inf
6.0,0.155,15.96,0.04,8.7,-3.5,8.7,-3.5,0.0,inf
6.1,0.155,15.96,0.041,8.9,-3.5,8.9,-3.5,0.0,inf
6.2,0.154,15.96,0.041,9.1,-3.4,9.1,-3.4,0.0,inf
6.3,0.155,15.96,0.042,9.1,-3.4,9.1,-3.4,0.0,inf
