Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.279,0.0,0.0,19.6,3.5,19.6,3.5,0.0,
0.1,0.279,22.57,0.001,19.6,3.6,19.6,3.6,0.0,inf
0.2,0.279,22.57,0.001,19.6,3.5,19.6,3.5,0.0,inf
0.3,0.279,22.57,0.002,19.5,3.4,19.5,3.4,0.0,inf
0.4,0.279,22.57,0.003,19.5,3.5,19.5,3.5,0.0,inf
0.5,0.279,22.57,0.003,19.5,3.4,19.5,3.4,0.0,inf
0.6,0.279,22.57,0.004,19.5,3.3,19.5,3.3,0.0,inf
0.7,0.279,22.57,0.005,19.5,3.2,19.5,3.2,0.0,inf
0.8,0.279,22.57,0.005,19.5,3.1,19.5,3.1,0.0,inf
0.9,0.279,22.57,0.006,19.5,3.0,19.5,3.0,0.0,inf
1.0,0.279,22.57,0.007,19.5,3.0,19.5,3.0,0.0,inf
1.1,0.279,22.57,0.007,19.5,3.0,19.5,3.0,0.0,inf
1.2,0.279,22.57,0.008,19.5,3.0,19.5,3.0,0.0,inf
1.3,0.279,22.57,0.009,19.5,2.9,19.5,2.9,0.0,inf
1.4,0.279,22.57,0.009,19.5,2.8,19.5,2.8,0.0,inf
1.5,0.279,22.57,0.01,19.5,2.7,19.5,2.7,0.0,inf
1.6,0.279,22.57,0.011,19.5,2.8,19.5,2.8,0.0,inf
1.7,0.279,22.57,0.011,19.5,2.9,19.5,2.9,0.0,inf
1.8,0.279,22.57,0.012,19.5,2.8,19.5,2.8,0.0,inf
1.9,0.279,22.57,0.013,19.3,2.8,19.3,2.8,0.0,inf
2.0,0.279,22.57,0.013,19.1,3.0,19.1,3.0,0.0,inf
2.1,0.279,22.57,0.014,18.9,3.1,18.9,3.1,0.0,inf
2.2,0.278,22.57,0.015,18.6,3.1,18.6,3.1,0.0,inf
2.3,0.278,22.57,0.015,18.4,3.3,18.4,3.3,0.0,inf
2.4,0.278,22.57,0.016,18.3,3.3,18.3,3.3,0.0,inf
2.5,0.277,22.57,0.017,18.2,3.3,18.2,3.3,0.0,inf
2.6,0.276,22.57,0.017,18.0,3.3,18.0,3.3,0.0,inf
2.7,0.275,22.57,0.018,17.8,3.3,17.8,3.3,0.0,inf
2.8,0.274,22.57,0.019,17.6,3.4,17.6,3.4,0.0,inf
2.9,0.272,22.57,0.019,17.4,3.3,17.4,3.3,0.0,inf
3.0,0.271,22.57,0.02,17.2,3.4,17.2,3.4,0.0,inf
3.1,0.269,22.57,0.021,16.9,3.4,16.9,3.4,0.0,inf
3.2,0.267,22.57,0.021,16.7,3.3,16.7,3.3,0.0,inf
3.3,0.264,22.57,0.022,16.4,3.2,16.4,3.2,0.0,inf
3.4,0.262,22.57,0.023,16.2,3.2,16.2,3.2,0.0,inf
3.5,0.26,22.57,0.023,16.0,3.1,16.0,3.1,0.0,inf
3.6,0.257,22.57,0.024,15.8,3.0,15.8,3.0,0.0,inf
3.7,0.254,22.57,0.025,15.5,2.9,15.5,2.9,0.0,inf
3.8,0.251,22.57,0.025,15.3,2.9,15.3,2.9,0.0,inf
