Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,4833.33,0.001,1.933
0.2,4833.33,0.001,1.933
0.3,4833.33,0.002,1.933
0.4,4833.33,0.003,1.933
0.5,4833.33,0.003,1.933
0.6,4833.33,0.004,1.933
0.7,4833.33,0.005,1.933
0.8,4833.33,0.005,1.933
0.9,4833.33,0.006,1.933
1.0,4833.33,0.007,1.933
1.1,4833.33,0.007,1.933
1.2,5333.33,0.008,2.133
1.3,5333.33,0.009,2.133
1.4,5333.33,0.009,2.133
1.5,5333.33,0.01,2.133
1.6,5333.33,0.011,2.133
1.7,5333.33,0.011,2.133
1.8,5333.33,0.012,2.133
1.9,5333.33,0.013,2.133
2.0,5333.33,0.013,2.133
2.1,4833.33,0.014,1.933
2.2,4833.33,0.015,1.933
2.3,4833.33,0.015,1.933
2.4,4833.33,0.016,1.933
2.5,4833.33,0.017,1.933
2.6,4833.33,0.017,1.933
2.7,4833.33,0.018,1.933
2.8,4833.33,0.019,1.933
2.9,4833.33,0.019,1.933
3.0,4833.33,0.02,1.933
3.1,4833.33,0.021,1.933
3.2,4833.33,0.021,1.933
3.3,4833.33,0.022,1.933
3.4,4833.33,0.023,1.933
3.5,4833.33,0.023,1.933
3.6,4833.33,0.024,1.933
3.7,4833.33,0.025,1.933
3.8,4833.33,0.025,1.933
3.9,4833.33,0.026,1.933
4.0,4833.33,0.027,1.933
4.1,4833.33,0.027,1.933
4.2,3666.67,0.028,1.467
4.3,4833.33,0.029,1.933
4.4,4833.33,0.029,1.933
4.5,4833.33,0.03,1.933
4.6,3666.67,0.031,1.467
4.7,3666.67,0.031,1.467
4.8,3666.67,0.032,1.467
4.9,3666.67,0.033,1.467
5.0,3666.67,0.033,1.467
5.1,3666.67,0.034,1.467
5.2,3666.67,0.035,1.467
5.3,3666.67,0.035,1.467
5.4,3666.67,0.036,1.467
5.5,3666.67,0.037,1.467
5.6,3666.67,0.037,1.467
5.7,3666.67,0.038,1.467
5.8,3333.33,0.039,1.333
5.9,3233.33,0.039,1.293
6.0,3233.33,0.04,1.293
6.1,3233.33,0.041,1.293
6.2,3233.33,0.041,1.293
6.3,3233.33,0.042,1.293
6.4,3233.33,0.043,1.293
6.5,3233.33,0.043,1.293
6.6,3233.33,0.044,1.293
6.7,3233.33,0.045,1.293
6.8,3233.33,0.045,1.293
6.9,3233.33,0.046,1.293
7.0,3233.33,0.047,1.293
7.1,3233.33,0.047,1.293
7.2,2900.0,0.048,1.16
7.3,2900.0,0.049,1.16
7.4,2900.0,0.049,1.16
7.5,2900.0,0.05,1.16
7.6,2900.0,0.051,1.16
7.7,2900.0,0.051,1.16
7.8,2900.0,0.052,1.16
7.9,2900.0,0.053,1.16
8.0,2900.0,0.053,1.16
8.1,2900.0,0.054,1.16
8.2,2900.0,0.055,1.16
8.3,2900.0,0.055,1.16
8.4,2900.0,0.056,1.16
8.5,2900.0,0.057,1.16
8.6,2900.0,0.057,1.16
8.7,2900.0,0.058,1.16
8.8,2900.0,0.059,1.16
8.9,2900.0,0.059,1.16
9.0,2900.0,0.06,1.16
9.1,2900.0,0.061,1.16
9.2,2900.0,0.061,1.16
9.3,2900.0,0.062,1.16
9.4,2900.0,0.063,1.16
9.5,2900.0,0.063,1.16
9.6,2900.0,0.064,1.16
9.7,2900.0,0.065,1.16
9.8,2900.0,0.065,1.16
9.9,2900.0,0.066,1.16
10.0,2900.0,0.067,1.16
10.1,2900.0,0.067,1.16
10.2,2900.0,0.068,1.16
10.3,2900.0,0.069,1.16
10.4,2900.0,0.069,1.16
10.5,2900.0,0.07,1.16
10.6,2900.0,0.071,1.16
10.7,2900.0,0.071,1.16
10.8,2900.0,0.072,1.16
10.9,2900.0,0.073,1.16
11.0,2900.0,0.073,1.16
11.1,2900.0,0.074,1.16
11.2,2900.0,0.075,1.16
11.3,2900.0,0.075,1.16
11.4,2900.0,0.076,1.16
11.5,2900.0,0.077,1.16
11.6,2900.0,0.077,1.16
11.7,2900.0,0.078,1.16
11.8,2900.0,0.079,1.16
11.9,2900.0,0.079,1.16
12.0,2900.0,0.08,1.16
12.1,2900.0,0.081,1.16
12.2,2900.0,0.081,1.16
12.3,2900.0,0.082,1.16
12.4,2900.0,0.083,1.16
12.5,2900.0,0.083,1.16
12.6,2900.0,0.084,1.16
12.7,2900.0,0.085,1.16
12.8,2900.0,0.085,1.16
12.9,2900.0,0.086,1.16
13.0,2900.0,0.087,1.16
13.1,2900.0,0.087,1.16
13.2,2900.0,0.088,1.16
13.3,2900.0,0.089,1.16
13.4,2900.0,0.089,1.16
13.5,2900.0,0.09,1.16
13.6,2900.0,0.091,1.16
13.7,2900.0,0.091,1.16
13.8,2900.0,0.092,1.16
13.9,2900.0,0.093,1.16
14.0,2900.0,0.093,1.16
14.1,2900.0,0.094,1.16
14.2,2900.0,0.095,1.16
14.3,2900.0,0.095,1.16
14.4,2900.0,0.096,1.16
14.5,2900.0,0.097,1.16
14.6,2900.0,0.097,1.16
14.7,2900.0,0.098,1.16
14.8,2900.0,0.099,1.16
14.9,2900.0,0.099,1.16
15.0,2900.0,0.1,1.16
15.1,4000.0,0.101,1.6
15.2,4000.0,0.101,1.6
15.3,4000.0,0.102,1.6
15.4,4000.0,0.103,1.6
15.5,4000.0,0.103,1.6
15.6,4000.0,0.104,1.6
15.7,4000.0,0.105,1.6
15.8,4000.0,0.105,1.6
15.9,4000.0,0.106,1.6
16.0,4000.0,0.107,1.6
16.1,4000.0,0.107,1.6
16.2,4000.0,0.108,1.6
16.3,4000.0,0.109,1.6
16.4,4000.0,0.109,1.6
16.5,4000.0,0.11,1.6
16.6,4000.0,0.111,1.6
16.7,4000.0,0.111,1.6
16.8,4000.0,0.112,1.6
16.9,4000.0,0.113,1.6
17.0,4000.0,0.113,1.6
17.1,4000.0,0.114,1.6
17.2,3900.0,0.115,1.56
17.3,2900.0,0.115,1.16
17.4,2900.0,0.116,1.16
17.5,2900.0,0.117,1.16
17.6,2900.0,0.117,1.16
