Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.277,0.0,0.0,16.4,21.0,-24.5,-24.0,171.8,0.0
0.1,0.277,112.84,0.001,16.5,21.0,-24.6,-24.0,172.2,0.655
0.2,0.277,112.84,0.001,16.6,21.0,-24.5,-24.1,172.4,0.655
0.3,0.277,114.72,0.002,16.5,21.0,-24.6,-24.1,172.4,0.665
0.4,0.277,112.84,0.003,16.6,21.0,-24.7,-24.1,172.8,0.653
0.5,0.277,112.84,0.003,16.5,20.9,-24.5,-24.2,172.2,0.655
0.6,0.276,118.48,0.004,16.6,20.9,-24.3,-24.2,172.0,0.689
0.7,0.275,118.48,0.005,16.6,20.9,-24.0,-24.3,171.6,0.69
0.8,0.273,118.48,0.005,16.6,20.9,-23.7,-24.2,170.8,0.694
0.9,0.271,118.48,0.006,16.6,21.0,-23.4,-24.1,170.2,0.696
1.0,0.268,118.48,0.007,16.5,21.1,-23.2,-24.1,169.8,0.698
1.1,0.265,118.48,0.007,16.6,21.1,-22.9,-24.1,169.4,0.699
1.2,0.261,118.48,0.008,16.6,21.1,-22.7,-24.0,168.8,0.702
1.3,0.257,118.48,0.009,16.6,21.0,-22.5,-24.0,168.2,0.704
1.4,0.252,118.48,0.009,16.7,20.9,-22.3,-24.0,167.8,0.706
1.5,0.247,118.48,0.01,16.6,20.9,-22.1,-24.0,167.2,0.709
1.6,0.242,118.48,0.011,16.6,20.8,-22.1,-23.9,166.8,0.71
1.7,0.236,118.48,0.011,16.6,20.8,-22.2,-23.9,167.0,0.709
1.8,0.23,118.48,0.012,16.5,20.9,-22.3,-23.9,167.2,0.709
1.9,0.223,118.48,0.013,16.4,20.9,-22.2,-23.8,166.6,0.711
2.0,0.216,118.48,0.013,16.4,21.0,-22.2,-23.8,166.8,0.71
2.1,0.209,114.72,0.014,16.5,21.1,-22.3,-23.8,167.4,0.685
2.2,0.201,114.72,0.015,16.5,21.1,-22.3,-23.8,167.4,0.685
2.3,0.194,114.72,0.015,16.4,21.1,-22.3,-23.7,167.0,0.687
2.4,0.186,114.72,0.016,16.5,21.1,-22.4,-23.6,167.2,0.686
2.5,0.178,118.48,0.017,16.5,21.1,-22.5,-23.7,167.6,0.707
2.6,0.17,116.6,0.017,16.4,21.0,-22.4,-23.7,167.0,0.698
2.7,0.161,114.72,0.018,16.4,21.0,-22.5,-23.7,167.2,0.686
2.8,0.151,112.84,0.019,16.5,21.0,-22.3,-23.6,166.8,0.676
2.9,0.142,111.71,0.019,16.5,21.1,-22.1,-23.5,166.4,0.671
3.0,0.132,111.71,0.02,16.5,21.0,-21.9,-23.4,165.6,0.675
3.1,0.124,111.71,0.021,16.5,21.0,-21.7,-23.3,165.0,0.677
3.2,0.121,111.71,0.021,16.6,20.9,-21.5,-23.1,164.2,0.68
3.3,0.119,111.71,0.022,16.7,20.8,-21.3,-23.1,163.8,0.682
3.4,0.116,111.71,0.023,16.7,20.8,-21.2,-23.0,163.4,0.684
