Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,17.9,15.6,-24.1,-24.6,164.4,0.0
0.1,0.249,164.9,0.001,17.9,15.7,-24.1,-24.6,164.6,1.002
0.2,0.249,175.54,0.001,17.8,15.7,-24.1,-24.5,164.2,1.069
0.3,0.249,172.88,0.002,17.7,15.8,-24.2,-24.6,164.6,1.05
0.4,0.249,175.54,0.003,17.7,15.8,-24.2,-24.7,164.8,1.065
0.5,0.249,175.54,0.003,17.7,15.7,-24.3,-24.7,164.8,1.065
0.6,0.249,175.54,0.004,17.7,15.7,-24.3,-24.7,164.8,1.065
0.7,0.248,175.54,0.005,17.8,15.7,-24.3,-24.7,165.0,1.064
0.8,0.247,175.54,0.005,17.8,15.7,-24.3,-24.8,165.2,1.063
0.9,0.246,172.08,0.006,17.7,15.6,-24.4,-24.9,165.2,1.042
1.0,0.243,169.95,0.007,17.7,15.6,-24.4,-25.0,165.4,1.028
1.1,0.24,169.95,0.007,17.8,15.6,-24.4,-24.9,165.4,1.028
1.2,0.236,169.95,0.008,17.6,15.5,-24.5,-24.9,165.0,1.03
1.3,0.231,169.95,0.009,17.4,15.5,-24.5,-24.9,164.6,1.033
1.4,0.225,169.95,0.009,17.3,15.3,-24.4,-24.8,163.6,1.039
1.5,0.219,169.95,0.01,17.1,15.3,-24.4,-24.8,163.2,1.041
1.6,0.212,168.62,0.011,16.9,15.2,-24.5,-24.8,162.8,1.036
1.7,0.204,163.3,0.011,16.7,15.1,-24.5,-24.8,162.2,1.007
1.8,0.195,152.66,0.012,16.3,15.0,-24.5,-24.6,160.8,0.949
1.9,0.186,151.87,0.013,16.1,15.1,-24.4,-24.4,160.0,0.949
2.0,0.177,151.34,0.013,16.0,15.2,-24.4,-24.1,159.4,0.949
2.1,0.168,151.34,0.014,15.8,15.1,-24.3,-24.0,158.4,0.955
2.2,0.159,134.05,0.015,15.5,15.1,-24.4,-23.8,157.6,0.851
2.3,0.151,134.05,0.015,15.4,15.0,-24.4,-23.5,156.6,0.856
