Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-6.32,-0.31,-18.7,-24.33,12.38,24.02,27.023,0.0,0.46,330.0,1.0
0.1,-6.28,-0.32,-19.1,-24.49,12.82,24.17,27.359,0.001,0.453,329.74218,0.999
0.2,-6.29,-0.28,-19.37,-24.69,13.08,24.41,27.694,0.001,0.446,329.52988,0.999
0.3,-6.29,-0.28,-19.36,-24.24,13.07,23.96,27.293,0.002,0.454,329.40947,0.998
0.4,-6.32,-0.27,-19.2,-24.16,12.88,23.89,27.141,0.003,0.457,329.28278,0.998
0.5,-6.34,-0.32,-19.64,-24.27,13.3,23.95,27.395,0.003,0.452,329.10612,0.997
0.6,-6.34,-0.3,-19.49,-23.98,13.15,23.68,27.086,0.004,0.458,328.92909,0.997
0.7,-6.68,-0.39,-19.44,-23.56,12.76,23.17,26.451,0.005,0.471,328.74669,0.996
0.8,-7.6,-2.11,-19.92,-23.19,12.32,21.08,24.416,0.005,0.512,328.57956,0.996
0.9,-8.25,-4.18,-19.81,-22.83,11.56,18.65,21.942,0.006,0.561,328.47925,0.995
1.0,-7.64,-3.16,-19.69,-22.46,12.05,19.3,22.753,0.007,0.545,328.34011,0.995
1.1,-10.33,-6.56,-19.72,-22.62,9.39,16.06,18.604,0.007,0.628,328.21638,0.995
1.2,-10.74,-9.44,-20.13,-22.75,9.39,13.31,16.289,0.008,0.674,328.09404,0.994
1.3,-12.01,-12.74,-20.04,-22.84,8.03,10.1,12.903,0.009,0.742,327.98579,0.994
1.4,-12.94,-13.81,-20.28,-23.04,7.34,9.23,11.793,0.009,0.764,327.83673,0.993
1.5,-9.3,-6.71,-20.47,-22.51,11.17,15.8,19.35,0.01,0.613,327.67729,0.993
1.6,-16.42,-15.6,-20.37,-22.12,3.95,6.52,7.623,0.011,0.848,327.5466,0.993
1.7,-17.94,-18.37,-20.8,-22.21,2.86,3.84,4.788,0.011,0.904,327.42793,0.992
1.8,-17.96,-18.44,-20.63,-21.93,2.67,3.49,4.394,0.012,0.912,327.25034,0.992
1.9,-17.98,-18.47,-21.16,-21.65,3.18,3.18,4.497,0.013,0.91,327.0879,0.991
