Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-2.2,1.4,,,2.08,-2.13,4.28,-3.53,5.548,0.0,0.185,0.771,-0.636,
0.0,2,-5.1,-9.8,,,2.08,-2.13,7.18,7.67,10.506,0.0,0.35,0.683,0.73,
0.0,3,-7.8,1.7,,,2.08,-2.13,9.88,-3.83,10.596,0.0,0.353,0.932,-0.361,
0.0,4,-13.7,0.2,,,2.08,-2.13,15.78,-2.33,15.951,0.0,0.532,0.989,-0.146,
0.0,5,9.8,-5.3,,,2.08,-2.13,-7.72,3.17,8.345,0.0,0.278,-0.925,0.38,
0.1,1,-2.2,1.4,0.7,-0.6,2.2,-2.2,4.4,-3.6,5.685,0.001,0.189,0.774,-0.633,0.9995661605206073
0.1,2,-5.2,-9.7,-0.2,0.7,2.2,-2.2,7.4,7.5,10.536,0.001,0.351,0.702,0.712,0.49175824175824173
0.1,3,-7.7,1.7,0.7,-0.3,2.2,-2.2,9.9,-3.9,10.64,0.001,0.355,0.93,-0.367,0.9988188976377953
0.1,4,-13.6,0.2,0.7,-0.2,2.2,-2.2,15.8,-2.4,15.981,0.001,0.533,0.989,-0.15,0.9921703296703296
0.1,5,9.8,-5.3,-0.8,0.3,2.2,-2.2,-7.6,3.1,8.208,0.001,0.274,-0.926,0.378,1.0002341920374709
0.2,1,-2.1,1.3,0.5,-0.5,2.32,-2.26,4.42,-3.56,5.675,0.002,0.189,0.779,-0.627,0.9943422913719945
0.2,2,-5.1,-9.6,0.2,0.8,2.32,-2.26,7.42,7.34,10.437,0.002,0.348,0.711,0.703,0.8540606060606061
0.2,3,-7.7,1.7,0.8,-0.2,2.32,-2.26,10.02,-3.96,10.774,0.002,0.359,0.93,-0.368,0.9910303030303033
0.2,4,-13.5,0.2,0.8,-0.2,2.32,-2.26,15.82,-2.46,16.01,0.002,0.534,0.988,-0.154,0.9953939393939395
0.2,5,9.7,-5.3,-0.7,0.4,2.32,-2.26,-7.38,3.04,7.982,0.002,0.266,-0.925,0.381,0.9924317617866004
0.3,1,-2.1,1.3,0.6,-0.5,2.41,-2.35,4.51,-3.65,5.802,0.003,0.193,0.777,-0.629,0.9996158770806657
0.3,2,-5.1,-9.6,0.2,0.7,2.41,-2.35,7.51,7.25,10.439,0.003,0.348,0.719,0.695,0.8657967032967033
0.3,3,-7.6,1.6,0.9,-0.4,2.41,-2.35,10.01,-3.95,10.761,0.003,0.359,0.93,-0.367,0.998781725888325
0.3,4,-13.4,0.1,0.9,-0.2,2.41,-2.35,15.81,-2.45,15.999,0.003,0.533,0.988,-0.153,0.9976138828633405
0.3,5,9.6,-5.2,-0.7,0.4,2.41,-2.35,-7.19,2.85,7.734,0.003,0.258,-0.93,0.369,0.990818858560794
0.4,1,-2.0,1.2,0.6,-0.6,2.42,-2.22,4.42,-3.42,5.589,0.004,0.186,0.791,-0.612,0.9915194346289753
0.4,2,-5.1,-9.5,0.2,0.7,2.42,-2.22,7.52,7.28,10.467,0.004,0.349,0.718,0.696,0.8664835164835164
0.4,3,-7.5,1.6,0.7,-0.2,2.42,-2.22,9.92,-3.82,10.63,0.004,0.354,0.933,-0.359,0.9957417582417583
0.4,4,-13.3,0.1,0.9,-0.2,2.42,-2.22,15.72,-2.32,15.89,0.004,0.53,0.989,-0.146,0.9970715835140997
0.4,5,9.5,-5.2,-0.7,0.2,2.42,-2.22,-7.08,2.98,7.682,0.004,0.256,-0.922,0.388,0.9931318681318682
0.5,1,-1.9,1.2,0.6,-0.6,2.3,-2.29,4.2,-3.49,5.461,0.005,0.182,0.769,-0.639,0.995053003533569
0.5,2,-5.1,-9.4,0.3,0.8,2.3,-2.29,7.4,7.11,10.262,0.005,0.342,0.721,0.693,0.9024590163934426
0.5,3,-7.4,1.6,0.8,-0.4,2.3,-2.29,9.7,-3.89,10.451,0.005,0.348,0.928,-0.372,0.996868008948546
0.5,4,-13.3,0.1,0.9,-0.1,2.3,-2.29,15.6,-2.39,15.782,0.005,0.526,0.988,-0.151,0.9981236203090508
0.5,5,9.5,-5.2,-0.7,0.3,2.3,-2.29,-7.2,2.91,7.766,0.005,0.259,-0.927,0.375,0.9992125984251969
0.6,1,-1.9,1.1,0.6,-0.6,2.23,-2.17,4.13,-3.27,5.268,0.006,0.176,0.784,-0.621,0.9929328621908127
0.6,2,-5.0,-9.4,0.2,0.6,2.23,-2.17,7.23,7.23,10.225,0.006,0.341,0.707,0.707,0.8949367088607595
0.6,3,-7.4,1.5,0.7,-0.2,2.23,-2.17,9.63,-3.67,10.306,0.006,0.344,0.934,-0.356,0.995879120879121
0.6,4,-13.2,0.1,0.9,-0.2,2.23,-2.17,15.43,-2.27,15.596,0.006,0.52,0.989,-0.146,0.9970715835140997
0.6,5,9.4,-5.1,-0.7,0.3,2.23,-2.17,-7.17,2.93,7.746,0.006,0.258,-0.926,0.378,0.999475065616798
0.7,1,-1.8,1.0,0.6,-0.6,2.22,-2.04,4.02,-3.04,5.04,0.007,0.168,0.798,-0.603,0.9901060070671378
0.7,2,-5.0,-9.3,0.3,0.7,2.22,-2.04,7.22,7.26,10.239,0.007,0.341,0.705,0.709,0.9288713910761155
0.7,3,-7.3,1.5,0.9,-0.2,2.22,-2.04,9.52,-3.54,10.157,0.007,0.339,0.937,-0.349,0.9903470715835141
0.7,4,-13.1,0.1,0.8,-0.1,2.22,-2.04,15.32,-2.14,15.469,0.007,0.516,0.99,-0.138,0.9997518610421836
0.7,5,9.3,-5.1,-0.9,0.3,2.22,-2.04,-7.08,3.06,7.713,0.007,0.257,-0.918,0.397,0.9961011591148579
0.8,1,-1.8,1.0,0.6,-0.5,2.34,-2.1,4.14,-3.1,5.172,0.008,0.172,0.8,-0.599,0.998079385403329
0.8,2,-5.0,-9.2,0.3,0.8,2.34,-2.1,7.34,7.1,10.212,0.008,0.34,0.719,0.695,0.9036299765807962
0.8,3,-7.2,1.5,0.8,-0.2,2.34,-2.1,9.54,-3.6,10.197,0.008,0.34,0.936,-0.353,0.9932121212121214
