Time,ID,Ne,Area Coverage
93.7,9,1.0,157.08
93.7,10,1.0,157.08
93.8,6,0.0,314.159
93.8,7,0.0,314.159
93.8,8,0.0,314.159
93.8,9,1.0,157.08
93.8,10,1.0,157.08
93.9,6,0.0,314.159
93.9,7,0.0,314.159
93.9,8,0.0,314.159
93.9,9,1.0,157.08
93.9,10,1.0,157.08
94.0,6,0.0,314.159
94.0,7,0.0,314.159
94.0,8,0.0,314.159
94.0,9,1.0,157.08
94.0,10,1.0,157.08
94.1,6,0.0,314.159
94.1,7,0.0,314.159
94.1,8,0.0,314.159
94.1,9,1.0,157.08
94.1,10,1.0,157.08
94.2,6,0.0,314.159
94.2,7,0.0,314.159
94.2,8,0.0,314.159
94.2,9,1.0,157.08
94.2,10,1.0,157.08
94.3,6,0.0,314.159
94.3,7,0.0,314.159
94.3,8,0.0,314.159
94.3,9,1.0,157.08
94.3,10,1.0,157.08
94.4,6,0.0,314.159
94.4,7,0.0,314.159
94.4,8,0.0,314.159
94.4,9,1.0,157.08
94.4,10,1.0,157.08
94.5,6,0.0,314.159
94.5,7,0.0,314.159
94.5,8,0.0,314.159
94.5,9,1.0,157.08
94.5,10,1.0,157.08
94.6,6,0.0,314.159
94.6,7,0.0,314.159
94.6,8,0.0,314.159
94.6,9,1.0,157.08
94.6,10,1.0,157.08
94.7,6,0.0,314.159
94.7,7,0.0,314.159
94.7,8,0.0,314.159
94.7,9,1.0,157.08
94.7,10,1.0,157.08
94.8,6,0.0,314.159
94.8,7,0.0,314.159
94.8,8,0.0,314.159
94.8,9,1.0,157.08
94.8,10,1.0,157.08
94.9,6,0.0,314.159
94.9,7,0.0,314.159
94.9,8,0.0,314.159
94.9,9,1.0,157.08
94.9,10,1.0,157.08
95.0,6,0.0,314.159
95.0,7,0.0,314.159
95.0,8,0.0,314.159
95.0,9,1.0,157.08
95.0,10,1.0,157.08
95.1,6,0.0,314.159
95.1,7,0.0,314.159
95.1,8,0.0,314.159
95.1,9,1.0,157.08
95.1,10,1.0,157.08
95.2,6,0.0,314.159
95.2,7,0.0,314.159
95.2,8,0.0,314.159
95.2,9,1.0,157.08
95.2,10,1.0,157.08
95.3,6,0.0,314.159
95.3,7,0.0,314.159
95.3,8,0.0,314.159
95.3,9,1.0,157.08
95.3,10,1.0,157.08
95.4,6,0.0,314.159
95.4,7,0.0,314.159
95.4,8,0.0,314.159
95.4,9,1.0,157.08
95.4,10,1.0,157.08
95.5,6,0.0,314.159
95.5,7,0.0,314.159
95.5,8,0.0,314.159
95.5,9,1.0,157.08
95.5,10,1.0,157.08
95.6,6,0.0,314.159
95.6,7,0.0,314.159
95.6,8,0.0,314.159
95.6,9,1.0,157.08
95.6,10,1.0,157.08
95.7,6,0.0,314.159
95.7,7,0.0,314.159
95.7,8,0.0,314.159
95.7,9,1.0,157.08
95.7,10,1.0,157.08
95.8,6,0.0,314.159
95.8,7,0.0,314.159
95.8,8,0.0,314.159
95.8,9,1.0,157.08
95.8,10,1.0,157.08
95.9,6,0.0,314.159
95.9,7,0.0,314.159
95.9,8,0.0,314.159
95.9,9,1.0,157.08
95.9,10,1.0,157.08
96.0,6,0.0,314.159
96.0,7,0.0,314.159
96.0,8,0.0,314.159
96.0,9,1.0,157.08
96.0,10,1.0,157.08
96.1,6,0.0,314.159
96.1,7,0.0,314.159
96.1,8,0.0,314.159
96.1,9,1.0,157.08
96.1,10,1.0,157.08
96.2,6,0.0,314.159
96.2,7,0.0,314.159
96.2,8,0.0,314.159
96.2,9,1.0,157.08
96.2,10,1.0,157.08
96.3,6,0.0,314.159
96.3,7,0.0,314.159
96.3,8,0.0,314.159
96.3,9,1.0,157.08
96.3,10,1.0,157.08
96.4,6,0.0,314.159
96.4,7,0.0,314.159
96.4,8,0.0,314.159
96.4,9,1.0,157.08
96.4,10,1.0,157.08
96.5,6,0.0,314.159
96.5,7,0.0,314.159
96.5,8,0.0,314.159
96.5,9,1.0,157.08
96.5,10,1.0,157.08
96.6,6,0.0,314.159
96.6,7,0.0,314.159
96.6,8,0.0,314.159
96.6,9,1.0,157.08
96.6,10,1.0,157.08
96.7,6,0.0,314.159
96.7,7,0.0,314.159
96.7,8,0.0,314.159
96.7,9,1.0,157.08
96.7,10,1.0,157.08
96.8,6,0.0,314.159
96.8,7,0.0,314.159
96.8,8,0.0,314.159
96.8,9,1.0,157.08
96.8,10,1.0,157.08
96.9,6,0.0,314.159
96.9,7,0.0,314.159
96.9,8,0.0,314.159
96.9,9,1.0,157.08
96.9,10,1.0,157.08
97.0,6,0.0,314.159
97.0,7,0.0,314.159
97.0,8,0.0,314.159
97.0,9,1.0,157.08
97.0,10,1.0,157.08
97.1,6,0.0,314.159
97.1,7,0.0,314.159
97.1,8,0.0,314.159
97.1,9,1.0,157.08
97.1,10,1.0,157.08
97.2,6,0.0,314.159
97.2,7,0.0,314.159
97.2,8,0.0,314.159
97.2,9,1.0,157.08
97.2,10,1.0,157.08
97.3,6,0.0,314.159
97.3,7,0.0,314.159
97.3,8,0.0,314.159
97.3,9,1.0,157.08
97.3,10,1.0,157.08
97.4,6,0.0,314.159
97.4,7,0.0,314.159
97.4,8,0.0,314.159
97.4,9,1.0,157.08
97.4,10,1.0,157.08
97.5,6,0.0,314.159
97.5,7,0.0,314.159
97.5,8,0.0,314.159
97.5,9,1.0,157.08
97.5,10,1.0,157.08
97.6,6,0.0,314.159
97.6,7,0.0,314.159
97.6,8,0.0,314.159
97.6,9,1.0,157.08
97.6,10,1.0,157.08
97.7,6,0.0,314.159
97.7,7,0.0,314.159
97.7,8,0.0,314.159
97.7,9,1.0,157.08
97.7,10,1.0,157.08
97.8,6,0.0,314.159
97.8,7,0.0,314.159
97.8,8,0.0,314.159
97.8,9,1.0,157.08
97.8,10,1.0,157.08
97.9,6,0.0,314.159
97.9,7,0.0,314.159
97.9,8,0.0,314.159
97.9,9,1.0,157.08
97.9,10,1.0,157.08
98.0,6,0.0,314.159
98.0,7,0.0,314.159
98.0,8,0.0,314.159
98.0,9,1.0,157.08
98.0,10,1.0,157.08
98.1,6,0.0,314.159
98.1,7,0.0,314.159
98.1,8,0.0,314.159
98.1,9,1.0,157.08
98.1,10,1.0,157.08
98.2,6,0.0,314.159
98.2,7,0.0,314.159
98.2,8,0.0,314.159
98.2,9,1.0,157.08
98.2,10,1.0,157.08
98.3,6,0.0,314.159
98.3,7,0.0,314.159
98.3,8,0.0,314.159
98.3,9,1.0,157.08
98.3,10,1.0,157.08
98.4,6,0.0,314.159
98.4,7,0.0,314.159
98.4,8,0.0,314.159
98.4,9,1.0,157.08
98.4,10,1.0,157.08
98.5,6,0.0,314.159
98.5,7,0.0,314.159
98.5,8,0.0,314.159
98.5,9,1.0,157.08
98.5,10,1.0,157.08
98.6,6,0.0,314.159
98.6,7,0.0,314.159
98.6,8,0.0,314.159
98.6,9,1.0,157.08
98.6,10,1.0,157.08
98.7,6,0.0,314.159
98.7,7,0.0,314.159
98.7,8,0.0,314.159
98.7,9,1.0,157.08
98.7,10,1.0,157.08
98.8,6,0.0,314.159
98.8,7,0.0,314.159
98.8,8,0.0,314.159
98.8,9,1.0,157.08
98.8,10,1.0,157.08
98.9,6,0.0,314.159
98.9,7,0.0,314.159
98.9,8,0.0,314.159
98.9,9,1.0,157.08
98.9,10,1.0,157.08
99.0,6,0.0,314.159
99.0,7,0.0,314.159
99.0,8,0.0,314.159
99.0,9,1.0,157.08
99.0,10,1.0,157.08
99.1,6,0.0,314.159
99.1,7,0.0,314.159
99.1,8,0.0,314.159
99.1,9,1.0,157.08
99.1,10,1.0,157.08
99.2,6,0.0,314.159
99.2,7,0.0,314.159
99.2,8,0.0,314.159
99.2,9,1.0,157.08
99.2,10,1.0,157.08
99.3,6,0.0,314.159
99.3,7,0.0,314.159
99.3,8,0.0,314.159
99.3,9,1.0,157.08
99.3,10,1.0,157.08
99.4,6,0.0,314.159
99.4,7,0.0,314.159
99.4,8,0.0,314.159
99.4,9,1.0,157.08
99.4,10,1.0,157.08
99.5,6,0.0,314.159
99.5,7,0.0,314.159
99.5,8,0.0,314.159
99.5,9,1.0,157.08
99.5,10,1.0,157.08
99.6,6,0.0,314.159
99.6,7,0.0,314.159
99.6,8,0.0,314.159
99.6,9,1.0,157.08
99.6,10,1.0,157.08
99.7,6,0.0,314.159
99.7,7,0.0,314.159
99.7,8,0.0,314.159
99.7,9,1.0,157.08
99.7,10,1.0,157.08
99.8,6,0.0,314.159
99.8,7,0.0,314.159
99.8,8,0.0,314.159
99.8,9,1.0,157.08
99.8,10,1.0,157.08
99.9,6,0.0,314.159
99.9,7,0.0,314.159
99.9,8,0.0,314.159
99.9,9,1.0,157.08
99.9,10,1.0,157.08
