Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-4.27,0.19,2.08,-2.13,-6.35,2.32,6.761,0.0,0.775,132.0,1.0
0.1,-1.4,-0.27,2.2,-2.2,-3.6,1.93,4.085,0.001,0.864,131.99585,1.0
0.2,1.17,-0.19,2.32,-2.26,-1.15,2.07,2.368,0.002,0.921,131.9901,1.0
0.3,1.34,-0.3,2.41,-2.35,-1.07,2.05,2.312,0.003,0.923,131.98428,1.0
0.4,1.54,-0.42,2.42,-2.22,-0.88,1.8,2.004,0.004,0.933,131.97923,1.0
0.5,1.66,-0.49,2.3,-2.29,-0.64,1.8,1.91,0.005,0.936,131.97095,1.0
0.6,1.78,-0.57,2.23,-2.17,-0.45,1.6,1.662,0.006,0.945,131.96434,1.0
0.7,1.91,-0.61,2.22,-2.04,-0.31,1.43,1.463,0.007,0.951,131.95883,1.0
0.8,2.05,-0.67,2.34,-2.1,-0.29,1.43,1.459,0.008,0.951,131.95139,1.0
0.9,2.11,-0.69,2.29,-1.98,-0.18,1.29,1.302,0.009,0.957,131.9441,1.0
1.0,-0.55,-1.01,2.16,-1.95,-2.71,0.94,2.868,0.01,0.904,131.93912,1.0
1.1,2.31,-0.82,2.06,-1.85,0.25,1.03,1.06,0.011,0.965,131.93357,0.999
1.2,2.32,-0.83,2.19,-1.81,0.13,0.98,0.989,0.012,0.967,131.92769,0.999
1.3,2.32,-0.84,2.08,-1.73,0.24,0.89,0.922,0.013,0.969,131.92039,0.999
1.4,2.32,-0.83,1.95,-1.75,0.37,0.92,0.992,0.014,0.967,131.91309,0.999
1.5,2.31,-0.83,2.02,-1.64,0.29,0.81,0.86,0.015,0.971,131.90704,0.999
1.6,2.32,-0.84,2.13,-1.58,0.19,0.74,0.764,0.016,0.975,131.90293,0.999
1.7,2.32,-0.83,2.02,-1.64,0.3,0.81,0.864,0.017,0.971,131.89637,0.999
1.8,2.32,-0.84,1.99,-1.77,0.33,0.93,0.987,0.018,0.967,131.89356,0.999
1.9,2.32,-0.83,1.88,-1.7,0.44,0.87,0.975,0.019,0.968,131.88993,0.999
2.0,-0.34,-1.01,1.79,-1.6,-2.13,0.59,2.21,0.02,0.926,131.88125,0.999
2.1,2.28,-0.81,1.69,-1.51,0.59,0.7,0.915,0.021,0.97,131.87466,0.999
2.2,2.28,-0.82,1.6,-1.41,0.68,0.59,0.9,0.022,0.97,131.86944,0.999
2.3,2.28,-0.82,1.58,-1.54,0.7,0.72,1.004,0.023,0.967,131.86043,0.999
2.4,2.29,-0.82,1.71,-1.49,0.58,0.67,0.886,0.024,0.97,131.85471,0.999
2.5,2.29,-0.82,1.63,-1.6,0.66,0.78,1.022,0.025,0.966,131.8505,0.999
2.6,2.29,-0.82,1.62,-1.73,0.67,0.91,1.13,0.026,0.962,131.84763,0.999
2.7,2.28,-0.83,1.52,-1.65,0.76,0.82,1.118,0.027,0.963,131.84107,0.999
2.8,2.29,-0.82,1.63,-1.72,0.66,0.9,1.116,0.028,0.963,131.83744,0.999
2.9,2.29,-0.83,1.73,-1.63,0.56,0.8,0.977,0.029,0.967,131.83362,0.999
3.0,-0.13,-1.02,1.83,-1.54,-1.96,0.52,2.028,0.03,0.932,131.82756,0.999
3.1,2.28,-0.83,1.89,-1.42,0.39,0.59,0.707,0.031,0.976,131.82321,0.999
3.2,2.28,-0.82,2.01,-1.48,0.27,0.66,0.713,0.032,0.976,131.81903,0.999
3.3,2.29,-0.82,1.9,-1.55,0.39,0.73,0.828,0.033,0.972,131.81509,0.999
3.4,2.29,-0.81,2.0,-1.64,0.29,0.83,0.879,0.034,0.971,131.81062,0.999
3.5,2.29,-0.82,2.13,-1.65,0.16,0.83,0.845,0.035,0.972,131.80788,0.999
3.6,2.29,-0.81,2.0,-1.68,0.29,0.87,0.917,0.036,0.969,131.80182,0.998
3.7,2.28,-0.81,2.04,-1.55,0.24,0.74,0.778,0.037,0.974,131.79839,0.998
3.8,2.28,-0.8,2.05,-1.69,0.23,0.89,0.919,0.038,0.969,131.79566,0.998
3.9,2.28,-0.8,1.99,-1.57,0.29,0.77,0.823,0.039,0.973,131.79142,0.998
4.0,0.06,-0.99,1.98,-1.7,-1.92,0.71,2.047,0.04,0.932,131.78679,0.998
4.1,2.27,-0.79,2.08,-1.62,0.19,0.83,0.851,0.041,0.972,131.78244,0.998
4.2,2.27,-0.8,2.13,-1.74,0.14,0.94,0.95,0.042,0.968,131.77547,0.998
4.3,2.26,-0.8,2.18,-1.86,0.08,1.06,1.063,0.043,0.965,131.77275,0.998
4.4,2.27,-0.8,2.27,-1.96,0.0,1.16,1.16,0.044,0.961,131.76699,0.998
4.5,2.26,-0.79,2.28,-1.83,-0.02,1.04,1.04,0.045,0.965,131.76033,0.998
4.6,2.27,-0.8,2.41,-1.87,-0.14,1.07,1.079,0.046,0.964,131.75676,0.998
4.7,2.27,-0.8,2.52,-1.81,-0.25,1.01,1.04,0.047,0.965,131.75203,0.998
4.8,2.27,-0.81,2.49,-1.68,-0.22,0.87,0.897,0.048,0.97,131.74613,0.998
4.9,2.26,-0.8,2.61,-1.74,-0.35,0.94,1.003,0.049,0.967,131.73922,0.998
5.0,-3.45,-0.75,2.61,-1.87,-6.06,1.12,6.163,0.05,0.795,131.73587,0.998
5.1,-1.88,-0.94,2.67,-1.99,-4.55,1.05,4.67,0.051,0.844,131.72977,0.998
5.2,-0.21,-0.34,2.59,-1.89,-2.8,1.55,3.2,0.052,0.893,131.72493,0.998
5.3,0.62,0.31,2.65,-2.0,-2.03,2.31,3.075,0.053,0.898,131.71796,0.998
5.4,1.1,0.2,2.52,-2.01,-1.42,2.21,2.627,0.054,0.912,131.71531,0.998
5.5,1.1,0.21,2.42,-2.09,-1.32,2.3,2.652,0.055,0.912,131.70934,0.998
5.6,1.1,0.21,2.48,-2.21,-1.38,2.42,2.786,0.056,0.907,131.70559,0.998
5.7,1.1,0.21,2.35,-2.17,-1.25,2.38,2.688,0.057,0.91,131.70071,0.998
5.8,1.1,0.21,2.4,-2.05,-1.3,2.26,2.607,0.058,0.913,131.69556,0.998
5.9,1.11,0.21,2.49,-1.96,-1.38,2.17,2.572,0.059,0.914,131.68968,0.998
6.0,-0.11,-0.41,2.38,-1.89,-2.49,1.48,2.897,0.06,0.903,131.68651,0.998
6.1,1.11,0.2,2.5,-1.83,-1.39,2.03,2.46,0.061,0.918,131.67933,0.998
6.2,1.1,0.2,2.55,-1.71,-1.45,1.91,2.398,0.062,0.92,131.6736,0.998
6.3,1.11,0.2,2.66,-1.79,-1.55,1.99,2.522,0.063,0.916,131.66672,0.997
6.4,1.11,0.19,2.59,-1.68,-1.48,1.87,2.385,0.064,0.92,131.66288,0.997
6.5,1.11,0.2,2.47,-1.74,-1.36,1.94,2.369,0.065,0.921,131.66121,0.997
6.6,1.12,0.2,2.55,-1.63,-1.43,1.83,2.322,0.066,0.923,131.65959,0.997
6.7,1.12,0.21,2.68,-1.63,-1.56,1.84,2.412,0.067,0.92,131.65756,0.997
6.8,1.11,0.22,2.56,-1.57,-1.45,1.79,2.304,0.068,0.923,131.65618,0.997
6.9,1.11,0.21,2.63,-1.68,-1.52,1.89,2.425,0.069,0.919,131.6537,0.997
7.0,0.05,-0.31,2.66,-1.81,-2.61,1.5,3.01,0.07,0.9,131.64888,0.997
7.1,1.12,0.22,2.54,-1.76,-1.42,1.98,2.437,0.071,0.919,131.64712,0.997
7.2,1.12,0.2,2.45,-1.85,-1.33,2.05,2.444,0.072,0.919,131.64562,0.997
7.3,1.11,0.2,2.53,-1.75,-1.42,1.95,2.412,0.073,0.92,131.64223,0.997
7.4,1.11,0.21,2.62,-1.65,-1.51,1.86,2.396,0.074,0.92,131.64017,0.997
7.5,1.11,0.21,2.49,-1.64,-1.38,1.85,2.308,0.075,0.923,131.63868,0.997
7.6,1.11,0.21,2.38,-1.71,-1.27,1.92,2.302,0.076,0.923,131.63564,0.997
7.7,1.11,0.25,2.49,-1.78,-1.38,2.03,2.455,0.077,0.918,131.63425,0.997
7.8,2.66,-0.68,2.36,-1.81,0.3,1.13,1.169,0.078,0.961,131.63275,0.997
7.9,2.98,-0.87,2.43,-1.69,0.55,0.82,0.987,0.079,0.967,131.63106,0.997
8.0,0.52,-0.44,2.39,-1.56,-1.87,1.12,2.18,0.08,0.927,131.62744,0.997
8.1,1.48,0.03,2.47,-1.45,-0.99,1.48,1.781,0.081,0.941,131.62512,0.997
8.2,1.47,0.02,2.53,-1.57,-1.06,1.59,1.911,0.082,0.936,131.62358,0.997
8.3,2.6,-0.66,2.55,-1.7,0.05,1.04,1.041,0.083,0.965,131.62218,0.997
8.4,2.88,-0.84,2.64,-1.61,0.24,0.77,0.807,0.084,0.973,131.62083,0.997
8.5,2.89,-0.83,2.73,-1.71,0.16,0.88,0.894,0.085,0.97,131.61948,0.997
8.6,2.88,-0.83,2.6,-1.67,0.28,0.84,0.885,0.086,0.97,131.61788,0.997
8.7,2.89,-0.81,2.5,-1.75,0.39,0.94,1.018,0.087,0.966,131.61649,0.997
8.8,2.88,-0.81,2.4,-1.66,0.48,0.85,0.976,0.088,0.967,131.61517,0.997
8.9,1.87,-0.21,2.52,-1.61,-0.65,1.4,1.544,0.089,0.949,131.61364,0.997
9.0,0.74,-0.41,2.65,-1.56,-1.91,1.15,2.229,0.09,0.926,131.61216,0.997
9.1,2.54,-0.58,2.78,-1.55,-0.24,0.97,0.999,0.091,0.967,131.6108,0.997
9.2,2.83,-0.73,2.86,-1.66,-0.03,0.93,0.93,0.092,0.969,131.60921,0.997
9.3,2.83,-0.74,2.99,-1.63,-0.16,0.89,0.904,0.093,0.97,131.60764,0.997
9.4,2.85,-0.73,3.11,-1.57,-0.26,0.84,0.879,0.094,0.971,131.60624,0.997
9.5,2.87,-0.74,3.22,-1.5,-0.35,0.76,0.837,0.095,0.972,131.60469,0.997
9.6,2.89,-0.74,3.3,-1.6,-0.41,0.86,0.953,0.096,0.968,131.60324,0.997
9.7,2.88,-0.72,3.38,-1.7,-0.5,0.98,1.1,0.097,0.963,131.60179,0.997
9.8,2.88,-0.69,3.35,-1.57,-0.47,0.88,0.998,0.098,0.967,131.60033,0.997
9.9,2.89,-0.67,3.22,-1.54,-0.33,0.87,0.93,0.099,0.969,131.59886,0.997
10.0,-2.46,-0.93,3.12,-1.45,-5.58,0.52,5.604,0.1,0.813,131.59749,0.997
10.1,-0.33,-1.74,3.24,-1.5,-3.57,-0.24,3.578,0.101,0.881,131.59613,0.997
10.2,0.01,-1.87,3.2,-1.38,-3.19,-0.49,3.227,0.102,0.892,131.59451,0.997
10.3,0.0,-1.88,3.29,-1.48,-3.29,-0.4,3.314,0.103,0.89,131.59304,0.997
10.4,-0.0,-1.86,3.38,-1.57,-3.38,-0.29,3.392,0.104,0.887,131.59155,0.997
10.5,0.04,-1.85,3.49,-1.65,-3.45,-0.2,3.456,0.105,0.885,131.59016,0.997
10.6,0.06,-1.85,3.62,-1.62,-3.56,-0.23,3.567,0.106,0.881,131.58881,0.997
10.7,-0.09,-1.17,3.58,-1.49,-3.67,0.32,3.684,0.107,0.877,131.58725,0.997
10.8,-0.09,-1.17,3.58,-1.36,-3.67,0.19,3.675,0.108,0.878,131.5857,0.997
10.9,-0.09,-1.18,3.45,-1.38,-3.54,0.2,3.546,0.109,0.882,131.58433,0.997
11.0,-1.61,-1.02,3.32,-1.39,-4.93,0.37,4.944,0.11,0.835,131.58285,0.997
11.1,-0.78,-0.85,3.42,-1.47,-4.2,0.62,4.246,0.111,0.858,131.5816,0.997
11.2,-0.63,-0.87,3.34,-1.58,-3.97,0.71,4.033,0.112,0.866,131.58024,0.997
11.3,-0.63,-0.88,3.24,-1.49,-3.87,0.61,3.918,0.113,0.869,131.57882,0.997
11.4,-0.65,-0.87,3.11,-1.48,-3.76,0.61,3.809,0.114,0.873,131.57748,0.997
11.5,-0.64,-0.86,3.11,-1.34,-3.75,0.48,3.781,0.115,0.874,131.57599,0.997
11.6,-0.64,-0.85,3.23,-1.38,-3.87,0.53,3.906,0.116,0.87,131.57482,0.997
11.7,-0.64,-0.84,3.21,-1.52,-3.85,0.68,3.91,0.117,0.87,131.57336,0.997
11.8,-0.65,-0.85,3.08,-1.56,-3.73,0.71,3.797,0.118,0.873,131.57173,0.997
11.9,-0.65,-0.86,3.18,-1.65,-3.83,0.79,3.911,0.119,0.87,131.57042,0.997
12.0,-1.47,-0.92,3.05,-1.67,-4.52,0.75,4.582,0.12,0.847,131.56888,0.997
12.1,-0.46,-0.92,3.17,-1.61,-3.63,0.69,3.695,0.121,0.877,131.56754,0.997
12.2,-0.42,-0.97,3.28,-1.69,-3.7,0.72,3.769,0.122,0.874,131.56578,0.997
12.3,-0.42,-0.97,3.36,-1.8,-3.78,0.83,3.87,0.123,0.871,131.56396,0.997
12.4,-0.39,-0.97,3.48,-1.85,-3.87,0.88,3.969,0.124,0.868,131.56237,0.997
12.5,-0.37,-0.96,3.35,-1.86,-3.72,0.9,3.827,0.125,0.872,131.56069,0.997
12.6,-0.37,-0.97,3.24,-1.94,-3.61,0.97,3.738,0.126,0.875,131.55913,0.997
12.7,-0.37,-0.95,3.32,-2.05,-3.69,1.1,3.85,0.127,0.872,131.55773,0.997
12.8,-0.36,-0.95,3.22,-1.96,-3.58,1.01,3.72,0.128,0.876,131.55641,0.997
12.9,-0.36,-0.94,3.33,-2.04,-3.69,1.1,3.85,0.129,0.872,131.55532,0.997
13.0,-1.22,-0.91,3.44,-2.11,-4.66,1.2,4.812,0.13,0.84,131.55399,0.997
13.1,-0.33,-0.96,3.33,-2.18,-3.66,1.22,3.858,0.131,0.871,131.55225,0.997
13.2,-0.35,-0.96,3.23,-2.09,-3.58,1.13,3.754,0.132,0.875,131.54821,0.997
13.3,-0.35,-0.96,3.27,-1.96,-3.62,1.0,3.756,0.133,0.875,131.54704,0.997
13.4,-0.35,-0.94,3.4,-1.92,-3.75,0.98,3.876,0.134,0.871,131.54605,0.997
13.5,-0.17,-1.0,3.48,-2.02,-3.65,1.02,3.79,0.135,0.874,131.54191,0.997
13.6,-0.2,-1.0,3.48,-2.16,-3.68,1.16,3.858,0.136,0.871,131.54068,0.997
13.7,-0.2,-0.99,3.43,-2.04,-3.63,1.05,3.779,0.137,0.874,131.53922,0.997
13.8,-0.2,-0.98,3.5,-1.92,-3.7,0.94,3.818,0.138,0.873,131.53662,0.996
13.9,-0.3,-0.87,3.46,-1.79,-3.76,0.92,3.871,0.139,0.871,131.53481,0.996
14.0,-0.94,-0.87,3.43,-1.93,-4.37,1.06,4.497,0.14,0.85,131.53305,0.996
14.1,-0.34,-0.78,3.51,-2.04,-3.85,1.26,4.051,0.141,0.865,131.53173,0.996
14.2,-0.34,-0.79,3.41,-1.95,-3.75,1.16,3.925,0.142,0.869,131.53054,0.996
14.3,-0.34,-0.78,3.45,-2.08,-3.79,1.3,4.007,0.143,0.866,131.52923,0.996
14.4,-0.34,-0.78,3.32,-2.08,-3.66,1.3,3.884,0.144,0.871,131.52811,0.996
14.5,-0.44,-1.13,3.19,-2.05,-3.63,0.92,3.745,0.145,0.875,131.52571,0.996
14.6,-0.44,-1.14,3.27,-1.94,-3.71,0.8,3.795,0.146,0.874,131.52405,0.996
14.7,-0.45,-1.14,3.33,-2.06,-3.78,0.92,3.89,0.147,0.87,131.52186,0.996
14.8,-0.43,-1.15,3.2,-2.03,-3.63,0.88,3.735,0.148,0.876,131.52024,0.996
14.9,-0.49,-1.16,3.3,-1.95,-3.79,0.79,3.871,0.149,0.871,131.51697,0.996
15.0,-1.43,-0.97,3.43,-1.95,-4.86,0.98,4.958,0.15,0.835,131.51424,0.996
15.1,-0.14,-1.7,3.55,-2.0,-3.69,0.3,3.702,0.151,0.877,131.51229,0.996
15.2,-0.26,-0.98,3.57,-2.14,-3.83,1.16,4.002,0.152,0.867,131.50894,0.996
15.3,-0.3,-0.98,3.55,-2.0,-3.85,1.02,3.983,0.153,0.867,131.50722,0.996
15.4,-0.3,-0.99,3.43,-2.05,-3.73,1.06,3.878,0.154,0.871,131.50514,0.996
15.5,-0.29,-0.98,3.43,-1.92,-3.72,0.94,3.837,0.155,0.872,131.50431,0.996
15.6,-0.29,-0.98,3.43,-2.05,-3.72,1.07,3.871,0.156,0.871,131.50313,0.996
15.7,-0.29,-0.98,3.3,-2.02,-3.59,1.04,3.738,0.157,0.875,131.5009,0.996
15.8,-0.32,-0.99,3.42,-1.95,-3.74,0.96,3.861,0.158,0.871,131.49961,0.996
15.9,-0.31,-0.99,3.54,-1.99,-3.85,1.0,3.978,0.159,0.867,131.4979,0.996
16.0,-0.76,-0.93,3.43,-2.05,-4.19,1.12,4.337,0.16,0.855,131.49689,0.996
16.1,-0.3,-1.0,3.54,-2.13,-3.84,1.13,4.003,0.161,0.867,131.49572,0.996
16.2,-0.31,-1.02,3.61,-2.24,-3.92,1.22,4.105,0.162,0.863,131.49464,0.996
16.3,-0.32,-1.02,3.65,-2.11,-3.97,1.09,4.117,0.163,0.863,131.49339,0.996
16.4,-0.31,-1.03,3.64,-1.98,-3.95,0.95,4.063,0.164,0.865,131.49224,0.996
16.5,-0.32,-1.03,3.63,-1.84,-3.95,0.81,4.032,0.165,0.866,131.49062,0.996
16.6,-0.32,-1.04,3.49,-1.85,-3.81,0.81,3.895,0.166,0.87,131.48919,0.996
16.7,-0.32,-1.04,3.63,-1.84,-3.95,0.8,4.03,0.167,0.866,131.48817,0.996
16.8,0.1,-2.7,3.52,-1.76,-3.42,-0.94,3.547,0.168,0.882,131.48694,0.996
16.9,0.09,-2.7,3.43,-1.86,-3.34,-0.84,3.444,0.169,0.885,131.48539,0.996
17.0,-0.23,-2.61,3.52,-1.96,-3.75,-0.65,3.806,0.17,0.873,131.4818,0.996
17.1,0.09,-2.7,3.49,-2.09,-3.4,-0.61,3.454,0.171,0.885,131.48009,0.996
17.2,0.1,-2.7,3.59,-2.18,-3.49,-0.52,3.529,0.172,0.882,131.47827,0.996
17.3,0.1,-2.7,3.46,-2.19,-3.36,-0.51,3.398,0.173,0.887,131.47608,0.996
17.4,0.11,-2.7,3.33,-2.19,-3.22,-0.51,3.26,0.174,0.891,131.47425,0.996
17.5,0.11,-2.69,3.44,-2.26,-3.33,-0.43,3.358,0.175,0.888,131.47277,0.996
17.6,0.1,-2.69,3.52,-2.37,-3.42,-0.32,3.435,0.176,0.886,131.47069,0.996
17.7,0.11,-2.7,3.59,-2.25,-3.48,-0.45,3.509,0.177,0.883,131.4694,0.996
17.8,0.11,-2.69,3.72,-2.27,-3.61,-0.42,3.634,0.178,0.879,131.4681,0.996
17.9,0.1,-2.7,3.63,-2.37,-3.53,-0.33,3.545,0.179,0.882,131.46668,0.996
18.0,-0.14,-2.67,3.55,-2.48,-3.69,-0.19,3.695,0.18,0.877,131.46513,0.996
18.1,0.1,-2.7,3.64,-2.58,-3.54,-0.12,3.542,0.181,0.882,131.46364,0.996
18.2,0.12,-2.7,3.72,-2.48,-3.6,-0.22,3.607,0.182,0.88,131.46288,0.996
18.3,0.12,-2.72,3.59,-2.5,-3.47,-0.22,3.477,0.183,0.884,131.46176,0.996
18.4,0.12,-2.7,3.59,-2.37,-3.47,-0.33,3.486,0.184,0.884,131.46045,0.996
18.5,0.12,-2.71,3.64,-2.49,-3.52,-0.22,3.527,0.185,0.882,131.45923,0.996
18.6,0.13,-2.7,3.6,-2.62,-3.47,-0.08,3.471,0.186,0.884,131.45783,0.996
18.7,0.14,-2.71,3.51,-2.72,-3.37,0.01,3.37,0.187,0.888,131.45666,0.996
18.8,0.15,-2.71,3.57,-2.84,-3.42,0.13,3.422,0.188,0.886,131.45507,0.996
18.9,0.16,-2.71,3.44,-2.83,-3.28,0.12,3.282,0.189,0.891,131.45354,0.996
19.0,-0.01,-2.69,3.46,-2.7,-3.47,0.01,3.47,0.19,0.884,131.45261,0.996
19.1,0.14,-2.7,3.4,-2.58,-3.26,-0.12,3.262,0.191,0.891,131.45159,0.996
19.2,0.13,-2.69,3.31,-2.48,-3.18,-0.21,3.187,0.192,0.894,131.45084,0.996
19.3,0.13,-2.68,3.43,-2.54,-3.3,-0.14,3.303,0.193,0.89,131.44974,0.996
19.4,0.13,-2.68,3.39,-2.41,-3.26,-0.27,3.271,0.194,0.891,131.4481,0.996
19.5,0.13,-2.68,3.42,-2.28,-3.29,-0.4,3.314,0.195,0.89,131.4465,0.996
19.6,0.12,-2.68,3.53,-2.21,-3.41,-0.47,3.442,0.196,0.885,131.44473,0.996
19.7,0.12,-2.68,3.46,-2.31,-3.34,-0.37,3.36,0.197,0.888,131.44381,0.996
19.8,0.11,-2.69,3.54,-2.42,-3.43,-0.27,3.441,0.198,0.885,131.44241,0.996
19.9,0.12,-2.69,3.44,-2.49,-3.32,-0.2,3.326,0.199,0.889,131.44012,0.996
20.0,-0.89,-1.04,3.46,-2.36,-4.35,1.32,4.546,0.2,0.848,131.43799,0.996
20.1,-0.52,-2.79,3.36,-2.27,-3.88,-0.52,3.915,0.201,0.869,131.43538,0.996
20.2,0.11,-3.5,3.31,-2.15,-3.2,-1.35,3.473,0.202,0.884,131.43328,0.996
20.3,0.09,-3.56,3.42,-2.22,-3.33,-1.34,3.589,0.203,0.88,131.43216,0.996
20.4,0.11,-3.57,3.43,-2.35,-3.32,-1.22,3.537,0.204,0.882,131.43086,0.996
20.5,0.27,-3.6,3.4,-2.48,-3.13,-1.12,3.324,0.205,0.889,131.42872,0.996
20.6,0.26,-3.62,3.38,-2.35,-3.12,-1.27,3.369,0.206,0.888,131.42701,0.996
20.7,0.28,-3.63,3.43,-2.23,-3.15,-1.4,3.447,0.207,0.885,131.42486,0.996
20.8,0.28,-3.62,3.47,-2.1,-3.19,-1.52,3.534,0.208,0.882,131.42235,0.996
20.9,0.27,-3.62,3.34,-2.12,-3.07,-1.5,3.417,0.209,0.886,131.421,0.996
21.0,0.23,-3.47,3.25,-2.02,-3.02,-1.45,3.35,0.21,0.888,131.41996,0.996
21.1,0.01,-3.41,3.36,-1.94,-3.35,-1.47,3.658,0.211,0.878,131.41682,0.996
21.2,0.2,-3.26,3.25,-2.02,-3.05,-1.24,3.292,0.212,0.89,131.41533,0.996
21.3,0.21,-3.26,3.36,-2.09,-3.15,-1.17,3.36,0.213,0.888,131.4131,0.996
21.4,0.2,-3.27,3.45,-2.18,-3.25,-1.09,3.428,0.214,0.886,131.41164,0.996
21.5,0.2,-3.26,3.37,-2.28,-3.17,-0.98,3.318,0.215,0.889,131.4095,0.996
21.6,0.16,-3.65,3.5,-2.27,-3.34,-1.38,3.614,0.216,0.88,131.40657,0.996
21.7,0.13,-3.64,3.6,-2.35,-3.47,-1.29,3.702,0.217,0.877,131.40401,0.995
21.8,0.31,-3.56,3.5,-2.27,-3.19,-1.29,3.441,0.218,0.885,131.40288,0.995
21.9,0.07,-2.89,3.38,-2.34,-3.31,-0.55,3.355,0.219,0.888,131.39924,0.995
22.0,-0.01,-2.8,3.37,-2.47,-3.38,-0.33,3.396,0.22,0.887,131.39733,0.995
22.1,0.08,-2.89,3.29,-2.58,-3.21,-0.31,3.225,0.221,0.892,131.39606,0.995
22.2,0.08,-2.89,3.26,-2.71,-3.18,-0.18,3.185,0.222,0.894,131.39463,0.995
22.3,0.08,-2.89,3.21,-2.59,-3.13,-0.3,3.144,0.223,0.895,131.39366,0.995
22.4,0.07,-2.88,3.34,-2.55,-3.27,-0.33,3.287,0.224,0.89,131.39253,0.995
22.5,0.06,-2.88,3.42,-2.44,-3.36,-0.44,3.389,0.225,0.887,131.39106,0.995
22.6,0.07,-2.89,3.3,-2.5,-3.23,-0.39,3.253,0.226,0.892,131.39023,0.995
22.7,0.06,-2.89,3.41,-2.59,-3.35,-0.3,3.363,0.227,0.888,131.38875,0.995
22.8,0.07,-2.89,3.3,-2.67,-3.23,-0.22,3.237,0.228,0.892,131.38618,0.995
22.9,0.07,-2.9,3.23,-2.56,-3.16,-0.34,3.178,0.229,0.894,131.38327,0.995
23.0,0.01,-2.9,3.27,-2.44,-3.26,-0.46,3.292,0.23,0.89,131.38098,0.995
