Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,7,47520,100.0,-2.2,1.4,-31.464,,,,-2.2,1.4,-7.109,1,,,,
0.0,2,seeker,7,47520,100.0,-5.1,-9.8,-110.796,,,,-5.1,-9.8,-122.289,2,,,,
0.0,3,seeker,7,47520,100.0,-7.8,1.7,-112.614,,,,-7.8,1.7,-63.954,3,,,,
0.0,4,seeker,7,47520,100.0,-13.7,0.2,-253.778,,,,-13.7,0.2,-187.145,4,,,,
0.0,5,seeker,7,47520,100.0,9.8,-5.3,-70.42,,,,9.8,-5.3,-125.232,5,,,,
0.0,6,explorer,10,47520,100.0,-12.1,6.3,-272.3,,,,-12.1,6.3,-186.2,6,,,,
0.0,7,explorer,10,47520,100.0,3.3,9.2,-129.7,,,,3.3,9.2,-95.5,7,,,,
0.0,8,explorer,10,47520,100.0,0.9,-1.2,-2.2,,,,0.9,-1.2,-2.3,8,,,,
0.0,9,explorer,10,47520,100.0,-8.2,0.9,-114.3,,,,-8.2,0.9,-67.6,9,,,,
0.0,10,explorer,10,47520,100.0,-7.6,-1.5,-94.1,,,,-7.6,-1.5,-60.1,10,,,,
0.0,Target,,,,,2.08,-2.13,-8.877,0.19,1.32,,,,,,,,,
0.1,1,seeker,7,47518.87,100.0,-2.2,1.4,-31.879,0.7,-0.6,0.9,0.9,-1.2,-2.2,8,5,1,4,0
0.1,2,seeker,7,47519.46,100.0,-5.2,-9.7,-110.69,-0.2,0.7,0.7,-7.6,-1.5,-60.1,10,1,0,1,0
0.1,3,seeker,7,47519.39,100.0,-7.7,1.7,-113.777,0.7,-0.3,0.8,0.9,-1.2,-2.2,8,6,2,4,0
0.1,4,seeker,7,47519.46,100.0,-13.6,0.2,-255.397,0.7,-0.2,0.7,-7.6,-1.5,-60.1,10,4,1,3,0
0.1,5,seeker,7,47519.21,100.0,9.8,-5.3,-66.849,-0.8,0.3,0.9,0.9,-1.2,-2.2,8,1,0,1,0
0.1,6,explorer,10,47513.31,99.99,-12.1,6.5,-280.4,-0.3,1.7,1.7,-7.6,-1.5,-60.1,10,4,2,2,0
0.1,7,explorer,10,47519.63,100.0,3.3,9.1,-129.5,-0.1,-0.6,0.6,3.3,9.1,-95.5,7,0,0,0,0
0.1,8,explorer,10,47516.5,99.99,1.0,-1.3,-2.2,1.0,-1.0,1.4,1.0,-1.3,-2.2,8,3,1,2,0
0.1,9,explorer,10,47519.56,100.0,-8.2,0.8,-116.5,0.1,-0.7,0.7,0.9,-1.2,-2.2,8,6,3,3,0
0.1,10,explorer,10,47519.66,100.0,-7.6,-1.6,-96.6,-0.1,-0.6,0.6,0.9,-1.2,-2.2,8,6,3,3,0
0.1,Target,,,,,2.2,-2.2,-0.018,1.15,-0.67,,,,,,,,,
0.2,1,seeker,7,47518.3,100.0,-2.1,1.3,-32.504,0.5,-0.5,0.7,0.9,-1.2,-2.2,8,5,1,4,0
0.2,2,seeker,7,47518.82,100.0,-5.1,-9.6,-110.198,0.2,0.8,0.8,0.9,-1.2,-2.2,8,1,0,1,0
0.2,3,seeker,7,47518.73,100.0,-7.7,1.7,-114.947,0.8,-0.2,0.8,0.9,-1.2,-2.2,8,6,2,4,0
0.2,4,seeker,7,47518.8,100.0,-13.5,0.2,-256.963,0.8,-0.2,0.8,0.9,-1.2,-2.2,8,4,1,3,0
