Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,explorer,11.283791670955125,47520,100.0,-16.3,-4.9,0.0,,,,-16.3,-4.9,0.0,1,,,,
0.0,2,explorer,11.283791670955125,47520,100.0,-2.9,20.3,0.0,,,,-2.9,20.3,0.0,2,,,,
0.0,3,explorer,11.283791670955125,47520,100.0,-4.6,-9.6,0.0,,,,-4.6,-9.6,0.0,3,,,,
0.0,4,explorer,11.283791670955125,47520,100.0,-17.5,10.1,0.0,,,,-17.5,10.1,0.0,4,,,,
0.0,5,explorer,11.283791670955125,47520,100.0,3.8,14.9,0.0,,,,3.8,14.9,0.0,5,,,,
0.0,6,explorer,11.283791670955125,47520,100.0,-24.7,12.5,0.0,,,,-24.7,12.5,0.0,6,,,,
0.0,7,explorer,11.283791670955125,47520,100.0,-8.0,-0.9,0.0,,,,-8.0,-0.9,0.0,7,,,,
0.0,8,explorer,11.283791670955125,47520,100.0,17.4,-6.5,0.0,,,,17.4,-6.5,0.0,8,,,,
0.0,9,explorer,11.283791670955125,47520,100.0,3.2,22.4,0.0,,,,3.2,22.4,0.0,9,,,,
0.0,10,explorer,11.283791670955125,47520,100.0,1.6,-18.8,0.0,,,,1.6,-18.8,0.0,10,,,,
0.0,11,isocontour,11.283791670955125,47520,100.0,18.7,16.8,0.0,,,,18.7,16.8,0.0,11,,,,
0.0,12,isocontour,11.283791670955125,47520,100.0,3.2,-0.5,0.0,,,,3.2,-0.5,0.0,12,,,,
0.0,13,isocontour,11.283791670955125,47520,100.0,3.9,3.6,0.0,,,,3.9,3.6,0.0,13,,,,
0.0,14,isocontour,11.283791670955125,47520,100.0,17.8,-7.3,0.0,,,,17.8,-7.3,0.0,14,,,,
0.0,15,isocontour,11.283791670955125,47520,100.0,21.6,4.4,0.0,,,,21.6,4.4,0.0,15,,,,
0.0,16,isocontour,11.283791670955125,47520,100.0,-8.7,18.2,0.0,,,,-8.7,18.2,0.0,16,,,,
0.0,17,isocontour,11.283791670955125,47520,100.0,5.7,-19.6,0.0,,,,5.7,-19.6,0.0,17,,,,
0.0,18,isocontour,11.283791670955125,47520,100.0,-4.8,6.2,0.0,,,,-4.8,6.2,0.0,18,,,,
0.0,19,isocontour,11.283791670955125,47520,100.0,10.4,23.9,0.0,,,,10.4,23.9,0.0,19,,,,
0.0,20,isocontour,11.283791670955125,47520,100.0,18.3,4.6,0.0,,,,18.3,4.6,0.0,20,,,,
