Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.26,4.34,-8.5,8.74,9.76,-4.4,10.706,0.0,0.786,660.0,1.0
0.1,1.28,4.35,-8.22,8.56,9.5,-4.21,10.391,0.001,0.792,659.88133,1.0
0.2,1.3,4.35,-8.15,8.38,9.45,-4.03,10.273,0.001,0.795,659.75831,1.0
0.3,1.3,4.35,-8.17,8.85,9.47,-4.5,10.485,0.002,0.79,659.66049,0.999
0.4,1.37,4.25,-8.25,8.76,9.62,-4.51,10.625,0.003,0.788,659.51574,0.999
0.5,1.03,4.04,-8.13,9.29,9.16,-5.25,10.558,0.003,0.789,659.43221,0.999
0.6,0.42,4.34,-7.66,9.67,8.08,-5.33,9.68,0.004,0.806,659.29958,0.999
0.7,1.07,3.68,-7.32,9.49,8.39,-5.81,10.205,0.005,0.796,659.07954,0.999
0.8,1.82,3.86,-6.93,9.94,8.75,-6.08,10.655,0.005,0.787,658.90367,0.998
0.9,1.16,4.13,-6.52,9.78,7.68,-5.65,9.534,0.006,0.809,658.65357,0.998
1.0,1.31,4.33,-6.03,9.69,7.34,-5.36,9.089,0.007,0.818,658.39346,0.998
1.1,1.58,4.41,-5.8,9.46,7.38,-5.05,8.942,0.007,0.821,658.1732,0.997
1.2,2.17,4.4,-5.8,9.28,7.97,-4.88,9.345,0.008,0.813,657.94604,0.997
1.3,2.08,4.43,-5.89,9.2,7.97,-4.77,9.288,0.009,0.814,657.72814,0.997
1.4,0.89,4.53,-6.0,9.51,6.89,-4.98,8.501,0.009,0.83,657.52359,0.996
1.5,0.07,4.83,-5.7,9.29,5.77,-4.46,7.293,0.01,0.854,657.29311,0.996
1.6,-1.73,4.51,-5.66,9.1,3.93,-4.59,6.043,0.011,0.879,657.02044,0.995
1.7,-2.81,4.37,-5.63,8.9,2.82,-4.53,5.336,0.011,0.893,656.77309,0.995
1.8,-3.35,4.0,-5.21,9.33,1.86,-5.33,5.645,0.012,0.887,656.46616,0.995
1.9,-3.93,4.1,-4.93,9.09,1.0,-4.99,5.089,0.013,0.898,656.16756,0.994
2.0,1.15,4.35,-4.53,8.89,5.68,-4.54,7.271,0.013,0.855,655.85429,0.994
2.1,0.39,4.19,-4.1,8.7,4.49,-4.51,6.364,0.014,0.873,655.5359,0.993
2.2,0.38,3.89,-4.09,9.11,4.47,-5.22,6.872,0.015,0.863,655.22436,0.993
2.3,0.13,4.05,-3.63,9.48,3.76,-5.43,6.605,0.015,0.868,654.87556,0.992
2.4,-0.3,4.42,-3.63,9.28,3.33,-4.86,5.891,0.016,0.882,654.54041,0.992
2.5,0.17,4.69,-3.04,9.34,3.21,-4.65,5.65,0.017,0.887,654.21219,0.991
2.6,-0.48,4.82,-3.08,9.17,2.6,-4.35,5.068,0.017,0.899,653.94238,0.991
2.7,-0.46,4.91,-3.07,9.54,2.61,-4.63,5.315,0.018,0.894,653.62989,0.99
2.8,-0.17,5.0,-3.21,9.58,3.04,-4.58,5.497,0.019,0.89,653.30394,0.99
2.9,0.01,5.07,-3.28,9.85,3.29,-4.78,5.803,0.019,0.884,653.01971,0.989
3.0,0.99,4.61,-2.92,9.59,3.91,-4.98,6.332,0.02,0.873,652.7111,0.989
3.1,0.56,4.71,-2.45,9.95,3.01,-5.24,6.043,0.021,0.879,652.36735,0.988
3.2,0.79,4.72,-2.44,10.3,3.23,-5.58,6.447,0.021,0.871,652.07115,0.988
3.3,0.71,5.15,-2.19,10.72,2.9,-5.57,6.28,0.022,0.874,651.74022,0.987
3.4,0.64,5.38,-2.23,10.54,2.87,-5.16,5.904,0.023,0.882,651.41028,0.987
3.5,0.94,5.63,-1.65,10.48,2.59,-4.85,5.498,0.023,0.89,651.03008,0.986
3.6,0.52,5.87,-1.64,10.81,2.16,-4.94,5.392,0.024,0.892,650.71329,0.986
3.7,0.58,6.0,-1.05,10.72,1.63,-4.72,4.994,0.025,0.9,650.33644,0.985
3.8,0.6,6.1,-0.58,11.02,1.18,-4.92,5.06,0.025,0.899,649.99519,0.985
3.9,0.66,6.22,-0.11,11.32,0.77,-5.1,5.158,0.026,0.897,649.61736,0.984
4.0,1.0,5.23,0.15,11.69,0.85,-6.46,6.516,0.027,0.87,649.27724,0.984
4.1,1.36,5.38,0.63,11.96,0.73,-6.58,6.62,0.027,0.868,648.91434,0.983
4.2,2.03,5.43,1.1,11.66,0.93,-6.23,6.299,0.028,0.874,648.53287,0.983
4.3,2.12,5.46,1.06,11.86,1.06,-6.4,6.487,0.029,0.87,648.19338,0.982
4.4,2.04,5.43,1.61,12.02,0.43,-6.59,6.604,0.029,0.868,647.832,0.982
4.5,1.98,5.43,1.54,12.17,0.44,-6.74,6.754,0.03,0.865,647.5201,0.981
4.6,1.94,5.52,2.11,12.28,-0.17,-6.76,6.762,0.031,0.865,647.18714,0.981
4.7,1.89,5.61,2.01,12.1,-0.12,-6.49,6.491,0.031,0.87,646.8517,0.98
4.8,1.83,5.69,2.06,12.37,-0.23,-6.68,6.684,0.032,0.866,646.56108,0.98
4.9,1.81,5.73,2.5,12.02,-0.69,-6.29,6.328,0.033,0.873,646.21681,0.979
5.0,1.1,5.72,2.45,11.75,-1.35,-6.03,6.179,0.033,0.876,645.95841,0.979
5.1,1.77,5.97,2.87,11.38,-1.1,-5.41,5.521,0.034,0.89,645.52953,0.978
5.2,2.24,5.88,2.74,11.28,-0.5,-5.4,5.423,0.035,0.892,645.08195,0.977
5.3,2.29,5.96,2.68,11.0,-0.39,-5.04,5.055,0.035,0.899,644.65342,0.977
5.4,2.16,6.0,2.56,10.87,-0.4,-4.87,4.886,0.036,0.902,644.30531,0.976
5.5,1.81,5.94,3.09,11.04,-1.28,-5.1,5.258,0.037,0.895,643.90409,0.976
5.6,1.66,6.11,3.49,10.65,-1.83,-4.54,4.895,0.037,0.902,643.4946,0.975
5.7,1.31,6.85,3.55,10.89,-2.24,-4.04,4.619,0.038,0.908,643.12555,0.974
5.8,1.44,7.01,3.52,10.57,-2.08,-3.56,4.123,0.039,0.918,642.69409,0.974
5.9,1.55,7.14,3.49,10.24,-1.94,-3.1,3.657,0.039,0.927,642.35977,0.973
6.0,1.56,6.26,3.47,10.43,-1.91,-4.17,4.587,0.04,0.908,641.94904,0.973
6.1,1.99,7.03,3.9,10.05,-1.91,-3.02,3.573,0.041,0.929,641.50863,0.972
6.2,2.0,7.4,3.92,10.26,-1.92,-2.86,3.445,0.041,0.931,641.12112,0.971
6.3,2.14,7.46,4.51,10.15,-2.37,-2.69,3.585,0.042,0.928,640.73754,0.971
6.4,3.31,7.61,4.7,9.69,-1.39,-2.08,2.502,0.043,0.95,640.31377,0.97
6.5,2.61,7.33,4.57,9.69,-1.96,-2.36,3.068,0.043,0.939,640.00696,0.97
6.6,3.3,7.61,4.82,9.22,-1.52,-1.61,2.214,0.044,0.956,639.58492,0.969
6.7,3.57,7.72,5.35,9.29,-1.78,-1.57,2.373,0.045,0.953,639.20792,0.968
6.8,3.58,7.77,5.8,8.89,-2.22,-1.12,2.487,0.045,0.95,638.76542,0.968
6.9,3.11,7.5,5.9,8.41,-2.79,-0.91,2.935,0.046,0.941,638.41437,0.967
7.0,2.12,6.78,5.85,8.54,-3.73,-1.76,4.124,0.047,0.918,637.95563,0.967
7.1,2.87,7.41,5.84,8.7,-2.97,-1.29,3.238,0.047,0.935,637.48361,0.966
7.2,3.16,7.49,5.68,8.64,-2.52,-1.15,2.77,0.048,0.945,637.12623,0.965
7.3,3.17,7.5,5.53,8.42,-2.36,-0.92,2.533,0.049,0.949,636.79524,0.965
7.4,3.18,7.8,6.09,8.36,-2.91,-0.56,2.963,0.049,0.941,636.51166,0.964
