Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.46,0.52,-9.42,22.05,7.96,-21.53,22.954,0.0,0.541,660.0,1.0
0.1,-1.46,0.52,-9.56,22.09,8.1,-21.57,23.041,0.001,0.539,659.714,1.0
0.2,-1.46,0.48,-9.05,21.95,7.59,-21.47,22.772,0.001,0.545,659.42481,0.999
0.3,-1.48,0.48,-9.04,21.75,7.56,-21.27,22.574,0.002,0.549,659.22839,0.999
0.4,-1.3,0.42,-8.51,22.04,7.21,-21.62,22.791,0.003,0.544,658.99566,0.998
0.5,-1.41,0.75,-8.52,22.41,7.11,-21.66,22.797,0.003,0.544,658.85294,0.998
0.6,-1.74,0.89,-8.66,22.54,6.92,-21.65,22.729,0.004,0.545,658.64146,0.998
0.7,-2.87,1.63,-8.78,22.53,5.91,-20.9,21.72,0.005,0.566,658.45473,0.998
0.8,-3.83,2.33,-8.42,22.28,4.59,-19.95,20.471,0.005,0.591,658.22276,0.997
0.9,-3.73,3.38,-7.84,22.25,4.11,-18.87,19.312,0.006,0.614,658.0108,0.997
1.0,-1.51,0.5,-7.93,22.15,6.42,-21.65,22.582,0.007,0.548,657.77253,0.997
1.1,-1.33,1.21,-8.01,22.43,6.68,-21.22,22.247,0.007,0.555,657.48406,0.996
1.2,-2.11,2.09,-7.9,22.85,5.79,-20.76,21.552,0.008,0.569,657.22372,0.996
1.3,-3.4,4.0,-7.33,23.06,3.93,-19.06,19.461,0.009,0.611,657.00163,0.995
1.4,-4.52,5.01,-6.93,22.81,2.41,-17.8,17.962,0.009,0.641,656.75965,0.995
1.5,-4.05,3.34,-6.37,23.05,2.32,-19.71,19.846,0.01,0.603,656.51045,0.995
1.6,-4.54,5.0,-6.14,23.48,1.6,-18.48,18.549,0.011,0.629,656.20099,0.994
1.7,-4.64,5.54,-5.69,23.83,1.05,-18.29,18.32,0.011,0.634,655.98077,0.994
1.8,-5.08,6.56,-5.68,23.61,0.6,-17.05,17.061,0.012,0.659,655.69077,0.993
1.9,-5.23,7.14,-5.67,23.95,0.44,-16.81,16.816,0.013,0.664,655.41671,0.993
2.0,-1.71,0.94,-5.29,23.67,3.58,-22.73,23.01,0.013,0.54,655.16344,0.993
2.1,-2.4,2.43,-5.32,23.47,2.92,-21.04,21.242,0.014,0.575,654.86978,0.992
2.2,-2.96,4.62,-5.08,23.89,2.12,-19.27,19.386,0.015,0.612,654.48158,0.992
2.3,-2.93,6.28,-5.14,24.15,2.21,-17.87,18.006,0.015,0.64,654.13862,0.991
2.4,-2.36,7.74,-4.81,23.85,2.45,-16.11,16.295,0.016,0.674,653.76345,0.991
2.5,-1.95,6.22,-4.93,23.97,2.98,-17.75,17.998,0.017,0.64,653.39807,0.99
2.6,-1.53,9.06,-4.72,24.39,3.19,-15.33,15.658,0.017,0.687,653.07848,0.99
2.7,-0.85,9.93,-4.84,24.46,3.99,-14.53,15.068,0.018,0.699,652.69123,0.989
2.8,-0.7,10.35,-4.89,24.28,4.19,-13.93,14.547,0.019,0.709,652.3652,0.988
2.9,-0.95,10.61,-4.89,24.6,3.94,-13.99,14.534,0.019,0.709,652.03796,0.988
3.0,-1.88,2.0,-4.87,24.94,2.99,-22.94,23.134,0.02,0.537,651.66838,0.987
3.1,-2.5,4.9,-4.26,24.97,1.76,-20.07,20.147,0.021,0.597,651.28752,0.987
3.2,-2.55,7.39,-4.15,24.67,1.6,-17.28,17.354,0.021,0.653,650.88295,0.986
3.3,-2.5,9.21,-4.25,24.58,1.75,-15.37,15.469,0.022,0.691,650.54362,0.986
3.4,-1.98,10.37,-3.72,24.41,1.74,-14.04,14.147,0.023,0.717,650.20874,0.985
3.5,-2.21,7.66,-3.73,24.71,1.52,-17.05,17.118,0.023,0.658,649.79977,0.985
3.6,-1.1,11.21,-3.32,25.07,2.22,-13.86,14.037,0.024,0.719,649.36603,0.984
3.7,-0.95,11.35,-3.44,24.7,2.49,-13.35,13.58,0.025,0.728,648.99393,0.983
3.8,-0.86,11.44,-2.83,24.7,1.97,-13.26,13.406,0.025,0.732,648.57214,0.983
3.9,-0.84,11.52,-2.26,24.59,1.42,-13.07,13.147,0.026,0.737,648.20072,0.982
4.0,-1.92,3.31,-2.14,24.95,0.22,-21.64,21.641,0.027,0.567,647.86693,0.982
4.1,-1.81,5.91,-1.63,25.21,-0.18,-19.3,19.301,0.027,0.614,647.41002,0.981
4.2,-1.65,7.76,-1.02,24.69,-0.63,-16.93,16.942,0.028,0.661,646.94264,0.98
4.3,-1.47,9.35,-0.48,24.91,-0.99,-15.56,15.591,0.029,0.688,646.60574,0.98
4.4,-1.12,10.84,0.03,25.16,-1.15,-14.32,14.366,0.029,0.713,646.22425,0.979
4.5,-1.72,8.23,-0.01,24.9,-1.71,-16.67,16.757,0.03,0.665,645.84936,0.979
4.6,-0.37,11.77,0.52,24.67,-0.89,-12.9,12.931,0.031,0.741,645.39681,0.978
4.7,-0.31,11.95,1.07,24.46,-1.38,-12.51,12.586,0.031,0.748,645.11404,0.977
4.8,-0.3,12.1,1.45,24.79,-1.75,-12.69,12.81,0.032,0.744,644.70233,0.977
4.9,-0.28,12.25,1.48,24.47,-1.76,-12.22,12.346,0.033,0.753,644.25627,0.976
5.0,-1.8,4.7,1.95,24.18,-3.75,-19.48,19.838,0.033,0.603,643.97733,0.976
5.1,-1.96,7.53,1.83,24.2,-3.79,-16.67,17.095,0.034,0.658,643.60315,0.975
5.2,-1.88,9.6,1.93,24.52,-3.81,-14.92,15.399,0.035,0.692,643.22088,0.975
5.3,-1.35,11.13,2.48,24.31,-3.83,-13.18,13.725,0.035,0.726,642.82254,0.974
5.4,-0.76,12.43,2.37,24.38,-3.13,-11.95,12.353,0.036,0.753,642.52592,0.974
5.5,-1.36,9.51,2.37,24.09,-3.73,-14.58,15.05,0.037,0.699,642.15916,0.973
5.6,-0.8,13.15,2.27,23.93,-3.07,-10.78,11.209,0.037,0.776,641.80956,0.972
5.7,-0.97,13.32,2.86,24.03,-3.83,-10.71,11.374,0.038,0.773,641.45124,0.972
5.8,-0.98,13.37,2.91,24.31,-3.89,-10.94,11.611,0.039,0.768,641.17857,0.971
5.9,-0.98,13.4,2.89,24.54,-3.87,-11.14,11.793,0.039,0.764,640.78756,0.971
6.0,-1.69,6.23,3.15,24.88,-4.84,-18.65,19.268,0.04,0.615,640.43335,0.97
6.1,-1.68,9.01,3.39,25.21,-5.07,-16.2,16.975,0.041,0.66,639.98742,0.97
6.2,-0.64,9.98,3.67,25.05,-4.31,-15.07,15.674,0.041,0.687,639.56804,0.969
6.3,-0.08,11.35,3.62,24.32,-3.7,-12.97,13.487,0.042,0.73,639.1536,0.968
6.4,0.0,13.04,4.13,24.03,-4.13,-10.99,11.74,0.043,0.765,638.82629,0.968
6.5,0.18,9.44,4.34,24.35,-4.16,-14.91,15.479,0.043,0.69,638.39282,0.967
6.6,0.59,12.11,4.23,24.19,-3.64,-12.08,12.616,0.044,0.748,638.0439,0.967
6.7,1.39,12.79,4.3,24.47,-2.91,-11.68,12.037,0.045,0.759,637.66799,0.966
6.8,1.24,13.09,4.7,24.11,-3.46,-11.02,11.55,0.045,0.769,637.27486,0.966
6.9,1.31,13.06,5.11,23.74,-3.8,-10.68,11.336,0.046,0.773,636.87222,0.965
7.0,-1.21,7.41,5.26,23.33,-6.47,-15.92,17.185,0.047,0.656,636.44729,0.964
7.1,-0.82,9.97,5.86,23.21,-6.68,-13.24,14.83,0.047,0.703,636.10343,0.964
7.2,-1.1,11.6,5.73,23.13,-6.83,-11.53,13.401,0.048,0.732,635.7329,0.963
7.3,-0.35,13.04,5.61,23.18,-5.96,-10.14,11.762,0.049,0.765,635.29919,0.963
7.4,-0.01,14.03,6.04,23.43,-6.05,-9.4,11.179,0.049,0.776,634.93779,0.962
7.5,-0.34,11.61,6.44,23.04,-6.78,-11.43,13.29,0.05,0.734,634.57112,0.961
7.6,0.18,14.18,6.44,23.26,-6.26,-9.08,11.029,0.051,0.779,634.25572,0.961
7.7,0.58,14.65,6.79,23.54,-6.21,-8.89,10.844,0.051,0.783,633.83873,0.96
7.8,0.63,14.75,6.66,23.47,-6.03,-8.72,10.602,0.052,0.788,633.41365,0.96
7.9,0.74,14.81,7.12,23.12,-6.38,-8.31,10.477,0.053,0.79,633.00861,0.959
8.0,-0.62,8.37,7.06,23.26,-7.68,-14.89,16.754,0.053,0.665,632.63764,0.959
8.1,-0.04,10.56,7.01,23.42,-7.05,-12.86,14.666,0.054,0.707,632.22354,0.958
8.2,0.15,11.84,7.07,23.03,-6.92,-11.19,13.157,0.055,0.737,631.85966,0.957
8.3,1.01,12.87,7.05,23.22,-6.04,-10.35,11.983,0.055,0.76,631.57847,0.957
8.4,1.04,13.54,7.64,23.24,-6.6,-9.7,11.732,0.056,0.765,631.26391,0.956
8.5,0.4,11.5,8.2,23.01,-7.8,-11.51,13.904,0.057,0.722,630.83764,0.956
8.6,1.25,13.62,8.79,22.84,-7.54,-9.22,11.91,0.057,0.762,630.53032,0.955
8.7,2.06,14.47,8.85,23.08,-6.79,-8.61,10.965,0.058,0.781,630.10001,0.955
8.8,3.19,15.82,8.84,23.27,-5.65,-7.45,9.35,0.059,0.813,629.77116,0.954
8.9,3.37,15.87,8.75,23.02,-5.38,-7.15,8.948,0.059,0.821,629.32621,0.954
9.0,0.16,9.32,8.74,23.21,-8.58,-13.89,16.326,0.06,0.673,628.95442,0.953
9.1,1.42,11.59,9.32,23.17,-7.9,-11.58,14.018,0.061,0.72,628.49843,0.952
9.2,2.4,13.31,9.32,23.37,-6.92,-10.06,12.21,0.061,0.756,628.19706,0.952
9.3,3.51,14.99,9.81,23.03,-6.3,-8.04,10.214,0.062,0.796,627.88939,0.951
9.4,4.41,16.14,10.34,22.74,-5.93,-6.6,8.873,0.063,0.823,627.54779,0.951
9.5,3.04,14.0,10.39,22.32,-7.35,-8.32,11.102,0.063,0.778,627.2591,0.95
9.6,4.63,17.17,10.86,22.48,-6.23,-5.31,8.186,0.064,0.836,626.96832,0.95
9.7,5.52,18.54,11.38,22.16,-5.86,-3.62,6.888,0.065,0.862,626.69892,0.95
9.8,5.92,18.75,11.42,22.37,-5.5,-3.62,6.584,0.065,0.868,626.37239,0.949
9.9,5.9,18.78,11.65,21.89,-5.75,-3.11,6.537,0.066,0.869,626.0903,0.949
10.0,0.76,10.37,11.66,22.08,-10.9,-11.71,15.998,0.067,0.68,625.80279,0.948
10.1,2.52,12.52,11.69,22.28,-9.17,-9.76,13.392,0.067,0.732,625.35591,0.948
10.2,2.93,14.14,11.58,22.34,-8.65,-8.2,11.919,0.068,0.762,624.93883,0.947
10.3,3.4,15.04,12.12,22.41,-8.72,-7.37,11.417,0.069,0.772,624.54247,0.946
10.4,3.9,15.25,12.11,22.58,-8.21,-7.33,11.006,0.069,0.78,624.19756,0.946
10.5,2.99,14.09,12.63,22.66,-9.64,-8.57,12.899,0.07,0.742,623.77714,0.945
10.6,4.0,16.5,12.49,22.45,-8.49,-5.95,10.367,0.071,0.793,623.46744,0.945
10.7,4.46,17.13,12.34,22.32,-7.88,-5.19,9.436,0.071,0.811,623.1779,0.944
10.8,4.61,16.82,12.89,22.07,-8.28,-5.25,9.804,0.072,0.804,622.87947,0.944
10.9,4.6,16.83,12.9,22.25,-8.3,-5.42,9.913,0.073,0.802,622.60978,0.943
11.0,1.47,11.34,13.29,22.44,-11.82,-11.1,16.215,0.073,0.676,622.36183,0.943
11.1,2.78,12.94,13.84,22.43,-11.06,-9.49,14.573,0.074,0.709,621.941,0.942
11.2,3.12,14.32,14.32,22.54,-11.2,-8.22,13.893,0.075,0.722,621.55198,0.942
11.3,2.75,15.44,14.43,22.77,-11.68,-7.33,13.79,0.075,0.724,621.24079,0.941
11.4,2.05,16.11,14.32,22.45,-12.27,-6.34,13.811,0.076,0.724,620.88771,0.941
11.5,2.06,14.16,14.88,22.24,-12.82,-8.08,15.154,0.077,0.697,620.54549,0.94
11.6,1.65,16.41,14.82,22.36,-13.17,-5.95,14.452,0.077,0.711,620.23646,0.94
11.7,1.15,17.03,14.73,22.45,-13.58,-5.42,14.622,0.078,0.708,619.98676,0.939
11.8,1.14,17.03,14.64,22.53,-13.5,-5.5,14.577,0.079,0.708,619.71077,0.939
11.9,1.12,17.04,14.66,22.08,-13.54,-5.04,14.448,0.079,0.711,619.47136,0.939
12.0,1.95,12.0,14.66,22.25,-12.71,-10.25,16.328,0.08,0.673,619.27941,0.938
12.1,3.46,13.32,15.16,22.32,-11.7,-9.0,14.761,0.081,0.705,618.98672,0.938
12.2,3.61,14.64,15.01,22.3,-11.4,-7.66,13.734,0.081,0.725,618.62325,0.937
12.3,4.2,14.52,15.02,21.86,-10.82,-7.34,13.075,0.082,0.738,618.38398,0.937
12.4,4.42,14.48,14.96,21.98,-10.54,-7.5,12.936,0.083,0.741,618.15569,0.937
12.5,3.02,13.74,14.85,22.03,-11.83,-8.29,14.446,0.083,0.711,617.87469,0.936
12.6,3.66,15.14,15.19,21.55,-11.53,-6.41,13.192,0.084,0.736,617.58847,0.936
12.7,3.94,14.99,15.74,21.33,-11.8,-6.34,13.395,0.085,0.732,617.32384,0.935
12.8,4.88,14.42,15.76,21.5,-10.88,-7.08,12.981,0.085,0.74,616.99882,0.935
12.9,8.97,11.51,15.95,21.0,-6.98,-9.49,11.781,0.086,0.764,616.48633,0.934
13.0,2.66,12.25,16.45,21.04,-13.79,-8.79,16.353,0.087,0.673,615.92735,0.933
13.1,5.09,12.34,16.39,20.63,-11.3,-8.29,14.015,0.087,0.72,615.39922,0.932
13.2,8.26,11.71,16.67,20.83,-8.41,-9.12,12.406,0.088,0.752,614.9737,0.932
13.3,8.79,11.79,17.11,20.94,-8.32,-9.15,12.367,0.089,0.753,614.51941,0.931
13.4,9.41,11.42,17.58,21.02,-8.17,-9.6,12.606,0.089,0.748,614.11357,0.93
13.5,7.46,10.95,17.75,20.5,-10.29,-9.55,14.039,0.09,0.719,613.65008,0.93
13.6,9.18,11.68,18.24,20.15,-9.06,-8.47,12.403,0.091,0.752,613.2547,0.929
13.7,10.03,11.53,18.7,20.22,-8.67,-8.69,12.275,0.091,0.754,612.86145,0.929
13.8,10.29,11.68,19.16,20.29,-8.87,-8.61,12.362,0.092,0.753,612.49405,0.928
13.9,10.46,11.83,19.61,20.36,-9.15,-8.53,12.509,0.093,0.75,612.03423,0.927
14.0,4.01,12.07,19.51,19.95,-15.5,-7.88,17.388,0.093,0.652,611.56463,0.927
14.1,7.03,13.36,19.43,19.52,-12.4,-6.16,13.846,0.094,0.723,611.05966,0.926
14.2,10.83,13.45,19.62,19.71,-8.79,-6.26,10.791,0.095,0.784,610.62196,0.925
14.3,11.96,14.3,20.01,19.83,-8.05,-5.53,9.766,0.095,0.805,610.13001,0.924
14.4,12.83,15.46,20.43,19.92,-7.6,-4.46,8.812,0.096,0.824,609.72636,0.924
14.5,11.14,13.81,20.38,19.46,-9.24,-5.65,10.831,0.097,0.783,609.33812,0.923
14.6,14.64,16.24,20.44,19.63,-5.8,-3.39,6.718,0.097,0.866,608.88495,0.923
14.7,15.07,16.19,20.37,19.73,-5.3,-3.54,6.374,0.098,0.873,608.49592,0.922
14.8,15.19,16.19,20.55,19.92,-5.36,-3.73,6.53,0.099,0.869,608.17026,0.921
