Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.3,12,explorer,10,47519.12,100.0,19.5,-0.7,-947.8,0.1,-0.4,0.4,19.6,-0.5,-384.5,12
0.3,13,explorer,10,47518.13,100.0,-1.9,-15.6,-354.9,-0.9,-0.3,0.9,2.0,-10.7,-119.2,4
0.3,14,explorer,10,47519.86,100.0,4.4,4.3,-256.4,-0.3,-0.2,0.4,4.4,4.4,-38.4,14
0.3,15,isocontour,6,47519.46,100.0,19.2,15.8,-1152.1,-0.4,-0.1,0.4,4.4,4.4,-38.4,14
0.3,16,isocontour,6,47519.94,100.0,11.4,-14.2,-738.9,0.1,-0.2,0.2,11.4,-14.2,-332.2,16
0.3,17,isocontour,6,47519.08,100.0,-9.0,6.0,-31.6,0.2,0.8,0.8,-9.0,6.0,-29.2,17
0.3,18,isocontour,6,47518.63,100.0,19.7,1.7,-953.2,-0.2,-0.8,0.8,19.6,-0.5,-384.5,12
0.3,19,isocontour,6,47518.15,100.0,-13.8,19.8,-366.3,0.6,-0.6,0.8,-7.9,13.5,-169.6,6
0.3,Target,,,,,-11.2,0.8,-0.018,-0.61,-1.19,,,,,
0.4,1,seeker,5,47520.0,100.0,-16.2,7.5,-71.724,-0.1,-0.0,0.1,-16.2,7.5,-68.834,1
0.4,2,seeker,5,47519.84,100.0,-9.2,-10.2,-122.708,0.4,0.0,0.4,2.0,-10.7,-119.2,4
0.4,3,seeker,5,47519.95,100.0,11.8,-3.5,-546.955,-0.2,-0.0,0.2,11.8,-3.5,-153.674,3
0.4,4,seeker,5,47519.96,100.0,2.0,-10.7,-302.004,0.0,0.2,0.2,2.0,-10.7,-119.194,4
0.4,5,explorer,10,47519.81,100.0,-13.3,-19.7,-417.7,0.2,-0.2,0.3,-13.3,-19.7,-422.2,5
0.4,6,explorer,10,47519.8,100.0,-7.9,13.5,-175.1,0.2,-0.3,0.4,-7.9,13.5,-169.6,6
0.4,7,explorer,10,47519.79,100.0,17.5,12.4,-962.2,0.3,0.1,0.3,4.4,4.4,-38.4,14
0.4,8,explorer,10,47516.94,99.99,-14.6,19.2,-354.2,-0.7,-0.7,1.0,-7.9,13.5,-169.6,6
0.4,9,explorer,10,47519.79,100.0,17.6,18.8,-1155.6,0.3,-0.1,0.3,4.4,4.4,-38.4,14
0.4,10,explorer,10,47516.5,99.99,1.1,-15.1,-400.7,-0.2,0.3,0.4,2.0,-10.7,-119.2,4
0.4,11,explorer,10,47519.79,100.0,9.9,6.4,-477.0,-0.2,-0.3,0.4,4.4,4.4,-38.4,14
0.4,12,explorer,10,47517.91,100.0,19.5,-0.8,-946.0,-0.1,-1.0,1.0,19.6,-0.5,-384.5,12
0.4,13,explorer,10,47518.08,100.0,-1.9,-15.6,-350.6,0.3,0.1,0.3,2.0,-10.7,-119.2,4
0.4,14,explorer,10,47519.81,100.0,4.4,4.3,-257.7,0.3,0.1,0.3,4.4,4.4,-38.4,14
0.4,15,isocontour,6,47518.67,100.0,19.1,15.8,-1149.2,-0.8,-0.3,0.9,4.4,4.4,-38.4,14
0.4,16,isocontour,6,47519.92,100.0,11.4,-14.2,-733.0,-0.1,0.2,0.2,11.4,-14.2,-332.2,16
0.4,17,isocontour,6,47518.72,100.0,-9.0,6.0,-33.5,-0.2,0.6,0.6,-9.0,6.0,-29.2,17
0.4,18,isocontour,6,47517.99,100.0,19.6,1.6,-950.7,-0.2,-0.8,0.8,19.6,-0.5,-384.5,12
0.4,19,isocontour,6,47517.39,99.99,-13.8,19.7,-368.6,0.5,-0.7,0.9,-7.9,13.5,-169.6,6
0.4,Target,,,,,-11.19,0.66,-0.018,0.2,-1.32,,,,,
0.5,1,seeker,5,47519.99,100.0,-16.2,7.5,-69.935,-0.0,0.1,0.1,-16.2,7.5,-68.834,1
0.5,2,seeker,5,47519.79,100.0,-9.1,-10.2,-125.493,0.3,0.1,0.3,2.0,-10.7,-119.2,4
0.5,3,seeker,5,47519.94,100.0,11.8,-3.5,-548.068,-0.1,-0.1,0.1,11.8,-3.5,-153.674,3
0.5,4,seeker,5,47519.96,100.0,2.0,-10.7,-305.405,0.1,0.1,0.1,2.0,-10.7,-119.194,4
0.5,5,explorer,10,47519.76,100.0,-13.3,-19.7,-423.2,0.3,-0.1,0.3,-13.3,-19.7,-417.7,5
0.5,6,explorer,10,47519.74,100.0,-7.9,13.5,-172.7,0.1,0.3,0.3,-7.9,13.5,-169.6,6
0.5,7,explorer,10,47519.75,100.0,17.6,12.4,-960.9,0.1,0.3,0.3,4.4,4.4,-38.4,14
0.5,8,explorer,10,47515.8,99.99,-14.6,19.1,-347.9,-0.8,-0.5,0.9,-7.9,13.5,-169.6,6
0.5,9,explorer,10,47519.75,100.0,17.6,18.8,-1151.1,-0.2,0.2,0.3,4.4,4.4,-38.4,14
0.5,10,explorer,10,47516.44,99.99,1.2,-15.1,-404.9,0.2,0.3,0.4,2.0,-10.7,-119.2,4
0.5,11,explorer,10,47519.75,100.0,9.9,6.4,-477.3,0.3,0.0,0.3,4.4,4.4,-38.4,14
0.5,12,explorer,10,47517.01,99.99,19.5,-0.8,-945.6,-0.3,-0.8,0.9,19.6,-0.5,-384.5,12
0.5,13,explorer,10,47518.03,100.0,-1.9,-15.6,-353.9,-0.2,0.3,0.4,2.0,-10.7,-119.2,4
0.5,14,explorer,10,47519.76,100.0,4.4,4.3,-256.4,-0.2,-0.3,0.4,4.4,4.4,-38.4,14
0.5,15,isocontour,6,47518.6,100.0,19.1,15.8,-1144.1,-0.1,-0.3,0.3,4.4,4.4,-38.4,14
0.5,16,isocontour,6,47519.9,100.0,11.4,-14.2,-736.8,-0.2,-0.1,0.2,11.4,-14.2,-332.2,16
0.5,17,isocontour,6,47518.5,100.0,-9.0,6.1,-32.7,0.3,0.5,0.6,-9.0,6.1,-29.2,17
0.5,18,isocontour,6,47517.51,99.99,19.6,1.6,-949.5,-0.3,-0.7,0.8,19.6,-0.5,-384.5,12
0.5,19,isocontour,6,47517.28,99.99,-13.8,19.6,-361.9,0.2,-0.4,0.4,-7.9,13.5,-169.6,6
0.5,Target,,,,,-11.2,0.8,-0.018,-0.11,1.33,,,,,
0.6,1,seeker,5,47519.99,100.0,-16.2,7.5,-71.523,-0.0,-0.1,0.1,-16.2,7.5,-68.834,1
0.6,2,seeker,5,47519.68,100.0,-9.1,-10.2,-122.574,0.4,0.1,0.4,2.0,-10.7,-119.2,4
0.6,3,seeker,5,47519.93,100.0,11.8,-3.5,-546.724,-0.2,0.0,0.2,11.8,-3.5,-153.674,3
0.6,4,seeker,5,47519.95,100.0,2.0,-10.7,-302.473,0.0,0.1,0.1,2.0,-10.7,-119.194,4
0.6,5,explorer,10,47519.71,100.0,-13.3,-19.7,-419.0,-0.1,-0.3,0.3,-13.3,-19.7,-417.7,5
0.6,6,explorer,10,47519.68,100.0,-7.9,13.5,-175.4,0.1,-0.3,0.3,-7.9,13.5,-169.6,6
0.6,7,explorer,10,47519.69,100.0,17.5,12.4,-962.6,-0.3,-0.2,0.4,4.4,4.4,-38.4,14
0.6,8,explorer,10,47515.6,99.99,-14.7,19.1,-353.0,-0.5,-0.0,0.5,-7.9,13.5,-169.6,6
0.6,9,explorer,10,47519.7,100.0,17.5,18.8,-1155.2,-0.3,0.1,0.3,4.4,4.4,-38.4,14
0.6,10,explorer,10,47516.4,99.99,1.1,-15.1,-401.3,-0.2,-0.2,0.3,2.0,-10.7,-119.2,4
0.6,11,explorer,10,47519.72,100.0,9.9,6.5,-480.4,0.2,0.2,0.3,4.4,4.4,-38.4,14
0.6,12,explorer,10,47516.01,99.99,19.5,-0.9,-944.7,-0.2,-0.9,0.9,19.6,-0.5,-384.5,12
0.6,13,explorer,10,47517.98,100.0,-1.9,-15.6,-350.1,-0.2,-0.2,0.3,2.0,-10.7,-119.2,4
0.6,14,explorer,10,47519.7,100.0,4.4,4.3,-256.6,-0.3,-0.0,0.3,4.4,4.4,-38.4,14
0.6,15,isocontour,6,47518.53,100.0,19.1,15.7,-1147.1,-0.1,-0.3,0.3,4.4,4.4,-38.4,14
0.6,16,isocontour,6,47519.87,100.0,11.4,-14.2,-732.6,-0.0,0.2,0.2,11.4,-14.2,-332.2,16
0.6,17,isocontour,6,47517.95,100.0,-9.0,6.2,-34.9,-0.1,0.7,0.7,-9.0,6.2,-29.2,17
0.6,18,isocontour,6,47516.82,99.99,19.6,1.5,-949.1,-0.2,-0.8,0.8,19.6,-0.5,-384.5,12
0.6,19,isocontour,6,47516.49,99.99,-13.7,19.6,-364.3,0.6,-0.6,0.8,-7.9,13.5,-169.6,6
0.6,Target,,,,,-11.21,0.66,-0.018,-0.12,-1.33,,,,,
0.7,1,seeker,5,47519.99,100.0,-16.1,7.5,-69.314,0.1,-0.0,0.1,-16.1,7.5,-68.834,1
0.7,2,seeker,5,47519.57,100.0,-9.1,-10.2,-124.674,0.4,0.1,0.4,2.0,-10.7,-119.2,4
0.7,3,seeker,5,47519.91,100.0,11.8,-3.5,-551.414,-0.2,-0.1,0.2,11.8,-3.5,-153.674,3
0.7,4,seeker,5,47519.93,100.0,2.0,-10.6,-306.856,0.1,0.2,0.2,2.0,-10.6,-119.194,4
0.7,5,explorer,10,47519.67,100.0,-13.3,-19.7,-422.8,0.2,-0.3,0.4,-13.3,-19.7,-417.7,5
0.7,6,explorer,10,47519.63,100.0,-7.9,13.5,-174.0,-0.3,0.0,0.3,-7.9,13.5,-169.6,6
0.7,7,explorer,10,47519.64,100.0,17.5,12.4,-966.9,-0.1,0.3,0.3,4.4,4.4,-38.4,14
0.7,8,explorer,10,47514.96,99.99,-14.8,19.1,-349.7,-0.8,-0.1,0.8,-7.9,13.5,-169.6,6
0.7,9,explorer,10,47519.66,100.0,17.5,18.8,-1158.5,-0.2,0.2,0.3,4.4,4.4,-38.4,14
0.7,10,explorer,10,47516.35,99.99,1.2,-15.1,-407.2,0.3,0.0,0.3,2.0,-10.7,-119.2,4
0.7,11,explorer,10,47519.66,100.0,9.9,6.4,-483.4,-0.1,-0.3,0.3,4.4,4.4,-38.4,14
0.7,12,explorer,10,47514.84,99.99,19.5,-1.0,-952.1,0.0,-1.0,1.0,19.6,-0.5,-384.5,12
0.7,13,explorer,10,47517.93,100.0,-1.9,-15.6,-355.1,-0.2,-0.2,0.3,2.0,-10.7,-119.2,4
0.7,14,explorer,10,47519.66,100.0,4.4,4.3,-260.2,0.2,0.3,0.4,4.4,4.4,-38.4,14
0.7,15,isocontour,6,47518.44,100.0,19.1,15.7,-1148.9,-0.3,-0.3,0.4,4.4,4.4,-38.4,14
0.7,16,isocontour,6,47519.85,100.0,11.4,-14.2,-740.2,0.2,0.2,0.3,11.4,-14.2,-332.2,16
0.7,17,isocontour,6,47517.39,99.99,-9.0,6.2,-35.3,-0.1,0.7,0.7,-9.0,6.2,-29.2,17
0.7,18,isocontour,6,47516.69,99.99,19.6,1.4,-956.6,0.2,-0.4,0.4,19.6,-0.5,-384.5,12
0.7,19,isocontour,6,47515.73,99.99,-13.7,19.5,-358.1,0.5,-0.7,0.9,-7.9,13.5,-169.6,6
0.7,Target,,,,,-11.32,0.74,-0.018,-1.08,0.78,,,,,
0.8,1,seeker,5,47519.99,100.0,-16.2,7.5,-67.39,-0.0,0.1,0.1,-16.2,7.5,-68.834,1
0.8,2,seeker,5,47519.53,100.0,-9.0,-10.2,-126.729,0.3,0.1,0.3,2.0,-10.7,-119.2,4
0.8,3,seeker,5,47519.89,100.0,11.8,-3.5,-556.363,-0.2,-0.1,0.2,11.8,-3.5,-153.674,3
0.8,4,seeker,5,47519.92,100.0,2.0,-10.6,-311.111,0.0,0.2,0.2,2.0,-10.6,-119.194,4
0.8,5,explorer,10,47519.62,100.0,-13.3,-19.7,-424.1,-0.1,0.3,0.3,-13.3,-19.7,-417.7,5
0.8,6,explorer,10,47519.59,100.0,-7.9,13.5,-172.9,-0.3,0.1,0.3,-7.9,13.5,-169.6,6
0.8,7,explorer,10,47519.58,100.0,17.5,12.4,-970.3,-0.1,-0.3,0.3,4.4,4.4,-38.4,14
0.8,8,explorer,10,47514.86,99.99,-14.8,19.1,-345.3,-0.3,-0.3,0.4,-7.9,13.5,-169.6,6
0.8,9,explorer,10,47519.6,100.0,17.5,18.8,-1161.9,0.1,-0.3,0.3,4.4,4.4,-38.4,14
0.8,10,explorer,10,47516.29,99.99,1.2,-15.1,-410.9,-0.2,0.3,0.4,2.0,-10.7,-119.2,4
0.8,11,explorer,10,47519.62,100.0,9.9,6.4,-488.6,0.3,0.1,0.3,4.4,4.4,-38.4,14
0.8,12,explorer,10,47513.67,99.99,19.5,-1.1,-958.9,-0.1,-1.0,1.0,19.6,-0.5,-384.5,12
0.8,13,explorer,10,47517.88,100.0,-2.0,-15.6,-358.4,-0.3,0.2,0.4,2.0,-10.7,-119.2,4
0.8,14,explorer,10,47519.62,100.0,4.4,4.3,-263.9,0.3,-0.1,0.3,4.4,4.4,-38.4,14
0.8,15,isocontour,6,47517.7,100.0,19.1,15.6,-1149.6,-0.3,-0.8,0.9,4.4,4.4,-38.4,14
0.8,16,isocontour,6,47519.83,100.0,11.4,-14.2,-746.3,-0.1,0.2,0.2,11.4,-14.2,-332.2,16
0.8,17,isocontour,6,47517.27,99.99,-9.0,6.3,-35.6,0.2,0.4,0.4,-9.0,6.3,-29.2,17
0.8,18,isocontour,6,47515.98,99.99,19.6,1.4,-962.2,-0.2,-0.8,0.8,19.6,-0.5,-384.5,12
0.8,19,isocontour,6,47515.66,99.99,-13.6,19.5,-353.7,0.2,-0.3,0.4,-7.9,13.5,-169.6,6
0.8,Target,,,,,-11.43,0.81,-0.018,-1.12,0.72,,,,,
0.9,1,seeker,5,47519.99,100.0,-16.1,7.5,-65.3,0.1,0.1,0.1,-16.1,7.5,-67.39,1
0.9,2,seeker,5,47519.49,100.0,-9.0,-10.2,-129.815,0.3,0.0,0.3,2.0,-10.7,-119.2,4
0.9,3,seeker,5,47519.89,100.0,11.7,-3.5,-559.272,-0.1,0.0,0.1,11.7,-3.5,-153.674,3
0.9,4,seeker,5,47519.9,100.0,2.0,-10.6,-314.912,0.0,0.2,0.2,2.0,-10.6,-119.194,4
0.9,5,explorer,10,47519.57,100.0,-13.3,-19.7,-428.1,0.3,0.2,0.4,-13.3,-19.7,-417.7,5
0.9,6,explorer,10,47519.53,100.0,-7.9,13.5,-170.6,0.3,0.1,0.3,-7.9,13.5,-169.6,6
0.9,7,explorer,10,47519.53,100.0,17.5,12.4,-969.3,-0.3,0.2,0.4,4.4,4.4,-38.4,14
0.9,8,explorer,10,47514.65,99.99,-14.8,19.0,-339.1,-0.3,-0.4,0.5,-7.9,13.5,-169.6,6
0.9,9,explorer,10,47519.56,100.0,17.5,18.8,-1160.1,-0.2,0.2,0.3,4.4,4.4,-38.4,14
0.9,10,explorer,10,47516.23,99.99,1.2,-15.0,-415.0,-0.0,0.4,0.4,2.0,-10.7,-119.2,4
0.9,11,explorer,10,47519.56,100.0,9.9,6.4,-488.0,-0.3,-0.2,0.4,4.4,4.4,-38.4,14
0.9,12,explorer,10,47512.67,99.98,19.5,-1.2,-961.3,-0.3,-0.9,0.9,19.6,-0.5,-384.5,12
0.9,13,explorer,10,47517.83,100.0,-1.9,-15.5,-362.7,0.1,0.3,0.3,2.0,-10.7,-119.2,4
0.9,14,explorer,10,47519.57,100.0,4.4,4.3,-264.2,-0.1,-0.3,0.3,4.4,4.4,-38.4,14
0.9,15,isocontour,6,47517.57,99.99,19.1,15.6,-1147.5,-0.0,-0.5,0.5,4.4,4.4,-38.4,14
0.9,16,isocontour,6,47519.81,100.0,11.4,-14.2,-753.5,0.1,-0.2,0.2,11.4,-14.2,-332.2,16
0.9,17,isocontour,6,47517.08,99.99,-9.0,6.3,-35.0,-0.1,0.5,0.5,-9.0,6.3,-29.2,17
0.9,18,isocontour,6,47515.32,99.99,19.6,1.3,-964.0,-0.2,-0.8,0.8,19.6,-0.5,-384.5,12
0.9,19,isocontour,6,47515.12,99.99,-13.6,19.5,-347.3,0.6,-0.4,0.7,-7.9,13.5,-169.6,6
0.9,Target,,,,,-11.48,0.94,-0.018,-0.51,1.23,,,,,
1.0,1,seeker,5,47519.99,100.0,-16.2,7.5,-67.503,-0.1,0.0,0.1,-16.2,7.5,-65.3,1
1.0,2,seeker,5,47519.43,100.0,-9.0,-10.2,-126.995,0.3,-0.0,0.3,-9.0,-10.2,-129.815,2
1.0,3,seeker,5,47519.88,100.0,11.7,-3.5,-555.507,-0.1,0.0,0.1,11.7,-3.5,-559.272,3
1.0,4,seeker,5,47519.9,100.0,2.0,-10.6,-310.608,-0.0,0.1,0.1,2.0,-10.6,-314.912,4
1.0,5,explorer,10,47519.52,100.0,-13.3,-19.7,-424.4,-0.0,-0.3,0.3,-13.3,-19.7,-417.7,5
1.0,6,explorer,10,47519.47,100.0,-7.9,13.5,-173.5,0.3,-0.1,0.3,-7.9,13.5,-169.6,6
1.0,7,explorer,10,47519.49,100.0,17.5,12.4,-970.6,0.0,0.3,0.3,4.4,4.4,-38.4,14
1.0,8,explorer,10,47513.75,99.99,-14.9,19.0,-344.2,-0.9,-0.1,0.9,-7.9,13.5,-169.6,6
1.0,9,explorer,10,47519.51,100.0,17.5,18.8,-1161.0,-0.3,0.1,0.3,4.4,4.4,-38.4,14
1.0,10,explorer,10,47516.17,99.99,1.1,-15.0,-408.5,-0.2,0.3,0.4,2.0,-10.7,-119.2,4
1.0,11,explorer,10,47519.52,100.0,9.9,6.4,-488.6,0.2,0.2,0.3,4.4,4.4,-38.4,14
1.0,12,explorer,10,47511.93,99.98,19.4,-1.3,-956.3,-0.3,-0.8,0.9,19.6,-0.5,-384.5,12
1.0,13,explorer,10,47517.78,100.0,-1.9,-15.5,-357.4,0.2,0.2,0.3,2.0,-10.7,-119.2,4
1.0,14,explorer,10,47519.52,100.0,4.4,4.3,-264.6,0.2,0.2,0.3,4.4,4.4,-38.4,14
1.0,15,isocontour,6,47517.23,99.99,19.1,15.5,-1146.5,-0.0,-0.6,0.6,4.4,4.4,-38.4,14
1.0,16,isocontour,6,47519.79,100.0,11.4,-14.2,-746.7,-0.1,0.2,0.2,11.4,-14.2,-332.2,16
1.0,17,isocontour,6,47516.42,99.99,-9.0,6.4,-37.1,0.3,0.7,0.8,-9.0,6.4,-29.2,17
1.0,18,isocontour,6,47514.68,99.99,19.6,1.2,-962.4,0.2,-0.8,0.8,19.6,-0.5,-384.5,12
1.0,19,isocontour,6,47514.76,99.99,-13.5,19.4,-350.9,0.6,-0.3,0.7,-7.9,13.5,-169.6,6
1.0,Target,,,,,-11.44,0.81,-0.018,0.42,-1.27,,,,,
1.1,1,seeker,5,47519.99,100.0,-16.1,7.5,-67.248,0.0,0.1,0.1,-16.1,7.5,-65.3,1
1.1,2,seeker,5,47519.35,100.0,-8.9,-10.2,-128.711,0.4,0.0,0.4,2.0,-10.7,-119.2,4
1.1,3,seeker,5,47519.82,100.0,11.8,-3.5,-552.885,0.3,0.2,0.4,19.6,-0.5,-384.5,12
1.1,4,seeker,5,47519.87,100.0,2.0,-10.6,-310.666,-0.0,-0.3,0.3,2.0,-10.7,-119.2,4
