Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-16.2,7.5,,,-11.16,0.75,5.04,-6.75,8.424,0.0,0.211,0.598,-0.801,
0.0,2,-9.2,-10.3,,,-11.16,0.75,-1.96,11.05,11.222,0.0,0.281,-0.175,0.985,
0.0,3,11.9,-3.5,,,-11.16,0.75,-23.06,4.25,23.448,0.0,0.586,-0.983,0.181,
0.0,4,2.0,-10.7,,,-11.16,0.75,-13.16,11.45,17.444,0.0,0.436,-0.754,0.656,
0.1,1,-16.2,7.5,-0.0,0.1,-11.26,0.84,4.94,-6.66,8.292,0.001,0.207,0.596,-0.803,-0.803
0.1,2,-9.2,-10.2,-0.2,0.2,-11.26,0.84,-2.06,11.04,11.231,0.001,0.281,-0.183,0.983,0.8240282685512368
0.1,3,11.9,-3.5,-0.1,-0.0,-11.26,0.84,-23.16,4.34,23.563,0.001,0.589,-0.983,0.184,0.983
0.1,4,2.0,-10.7,0.0,0.2,-11.26,0.84,-13.26,11.54,17.578,0.001,0.439,-0.754,0.657,0.657
0.2,1,-16.2,7.5,0.1,-0.1,-11.14,0.91,5.06,-6.59,8.309,0.002,0.208,0.609,-0.793,0.994326241134752
0.2,2,-9.2,-10.2,-0.1,0.1,-11.14,0.91,-1.94,11.11,11.278,0.002,0.282,-0.172,0.985,0.8205673758865248
0.2,3,11.9,-3.5,-0.2,-0.1,-11.14,0.91,-23.04,4.41,23.458,0.002,0.586,-0.982,0.188,0.7928571428571429
0.2,4,2.0,-10.7,0.1,0.1,-11.14,0.91,-13.14,11.61,17.534,0.002,0.438,-0.749,0.662,-0.06170212765957447
0.3,1,-16.1,7.5,0.1,-0.0,-11.2,0.8,4.9,-6.7,8.301,0.003,0.208,0.59,-0.807,0.59
0.3,2,-9.2,-10.2,0.3,0.0,-11.2,0.8,-2.0,11.0,11.18,0.003,0.279,-0.179,0.984,-0.179
0.3,3,11.9,-3.5,-0.2,0.0,-11.2,0.8,-23.1,4.3,23.497,0.003,0.587,-0.983,0.183,0.983
0.3,4,2.0,-10.7,0.0,0.2,-11.2,0.8,-13.2,11.5,17.507,0.003,0.438,-0.754,0.657,0.657
0.4,1,-16.2,7.5,-0.1,-0.0,-11.19,0.66,5.01,-6.84,8.479,0.004,0.212,0.591,-0.807,-0.591
0.4,2,-9.2,-10.2,0.4,0.0,-11.19,0.66,-1.99,10.86,11.041,0.004,0.276,-0.18,0.984,-0.17999999999999997
0.4,3,11.8,-3.5,-0.2,-0.0,-11.19,0.66,-22.99,4.16,23.363,0.004,0.584,-0.984,0.178,0.984
0.4,4,2.0,-10.7,0.0,0.2,-11.19,0.66,-13.19,11.36,17.408,0.004,0.435,-0.758,0.653,0.653
0.5,1,-16.2,7.5,-0.0,0.1,-11.2,0.8,5.0,-6.7,8.36,0.005,0.209,0.598,-0.801,-0.801
0.5,2,-9.1,-10.2,0.3,0.1,-11.2,0.8,-2.1,11.0,11.199,0.005,0.28,-0.188,0.982,0.13227848101265827
0.5,3,11.8,-3.5,-0.1,-0.1,-11.2,0.8,-23.0,4.3,23.399,0.005,0.585,-0.983,0.184,0.5666666666666668
0.5,4,2.0,-10.7,0.1,0.1,-11.2,0.8,-13.2,11.5,17.507,0.005,0.438,-0.754,0.657,-0.06879432624113475
0.6,1,-16.2,7.5,-0.0,-0.1,-11.21,0.66,4.99,-6.84,8.467,0.006,0.212,0.589,-0.808,0.808
0.6,2,-9.1,-10.2,0.4,0.1,-11.21,0.66,-2.11,10.86,11.063,0.006,0.277,-0.191,0.982,0.052912621359223304
0.6,3,11.8,-3.5,-0.2,0.0,-11.21,0.66,-23.01,4.16,23.383,0.006,0.585,-0.984,0.178,0.984
0.6,4,2.0,-10.7,0.0,0.1,-11.21,0.66,-13.21,11.36,17.423,0.006,0.436,-0.758,0.652,0.652
0.7,1,-16.1,7.5,0.1,-0.0,-11.32,0.74,4.78,-6.76,8.279,0.007,0.207,0.577,-0.817,0.577
0.7,2,-9.1,-10.2,0.4,0.1,-11.32,0.74,-2.22,10.94,11.163,0.007,0.279,-0.199,0.98,0.044660194174757285
0.7,3,11.8,-3.5,-0.2,-0.1,-11.32,0.74,-23.12,4.24,23.506,0.007,0.588,-0.984,0.18,0.7982142857142858
0.7,4,2.0,-10.6,0.1,0.2,-11.32,0.74,-13.32,11.34,17.493,0.007,0.437,-0.761,0.648,0.2388392857142858
0.8,1,-16.2,7.5,-0.0,0.1,-11.43,0.81,4.77,-6.69,8.216,0.008,0.205,0.581,-0.814,-0.814
0.8,2,-9.0,-10.2,0.3,0.1,-11.43,0.81,-2.43,11.01,11.275,0.008,0.282,-0.216,0.976,0.1037974683544304
0.8,3,11.8,-3.5,-0.2,-0.1,-11.43,0.81,-23.23,4.31,23.626,0.008,0.591,-0.983,0.182,0.7964285714285714
0.8,4,2.0,-10.6,0.0,0.2,-11.43,0.81,-13.43,11.41,17.623,0.008,0.441,-0.762,0.647,0.647
0.9,1,-16.1,7.5,0.1,0.1,-11.48,0.94,4.62,-6.56,8.024,0.009,0.201,0.576,-0.818,-0.17163120567375886
0.9,2,-9.0,-10.2,0.3,0.0,-11.48,0.94,-2.48,11.14,11.413,0.009,0.285,-0.217,0.976,-0.21699999999999997
0.9,3,11.7,-3.5,-0.1,0.0,-11.48,0.94,-23.18,4.44,23.601,0.009,0.59,-0.982,0.188,0.9820000000000001
0.9,4,2.0,-10.6,0.0,0.2,-11.48,0.94,-13.48,11.54,17.745,0.009,0.444,-0.76,0.65,0.65
1.0,1,-16.2,7.5,-0.1,0.0,-11.44,0.81,4.76,-6.69,8.211,0.01,0.205,0.58,-0.815,-0.58
1.0,2,-9.0,-10.2,0.3,-0.0,-11.44,0.81,-2.44,11.01,11.277,0.01,0.282,-0.216,0.976,-0.216
1.0,3,11.7,-3.5,-0.1,0.0,-11.44,0.81,-23.14,4.31,23.538,0.01,0.588,-0.983,0.183,0.983
1.0,4,2.0,-10.6,-0.0,0.1,-11.44,0.81,-13.44,11.41,17.63,0.01,0.441,-0.762,0.647,0.647
1.1,1,-16.1,7.5,0.0,0.1,-11.34,0.9,4.76,-6.6,8.137,0.011,0.203,0.585,-0.811,-0.811
1.1,2,-8.9,-10.2,0.4,0.0,-11.34,0.9,-2.44,11.1,11.365,0.011,0.284,-0.215,0.977,-0.215
1.1,3,11.8,-3.5,0.3,0.2,-11.34,0.9,-23.14,4.4,23.555,0.011,0.589,-0.982,0.187,-0.7124653739612188
1.1,4,2.0,-10.6,-0.0,-0.3,-11.34,0.9,-13.34,11.5,17.613,0.011,0.44,-0.757,0.653,-0.653
1.2,1,-16.2,7.5,-0.1,-0.1,-11.36,1.03,4.84,-6.47,8.08,0.012,0.202,0.599,-0.801,0.14326241134751777
1.2,2,-8.9,-10.2,0.4,0.1,-11.36,1.03,-2.46,11.23,11.496,0.012,0.287,-0.214,0.977,0.029368932038834953
1.2,3,11.8,-3.5,0.4,0.2,-11.36,1.03,-23.16,4.53,23.599,0.012,0.59,-0.981,0.192,-0.7919463087248323
1.2,4,2.0,-10.6,0.1,-0.3,-11.36,1.03,-13.36,11.63,17.713,0.012,0.443,-0.754,0.657,-0.8623417721518988
1.3,1,-16.2,7.5,-0.1,0.0,-11.43,1.15,4.77,-6.35,7.942,0.013,0.199,0.601,-0.8,-0.601
1.3,2,-8.9,-10.2,0.3,0.1,-11.43,1.15,-2.53,11.35,11.629,0.013,0.291,-0.218,0.976,0.1018987341772152
1.3,3,11.8,-3.5,0.2,0.1,-11.43,1.15,-23.23,4.65,23.691,0.013,0.592,-0.981,0.196,-0.7883928571428571
