Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.56,1.92,-11.16,0.75,13.72,1.17,13.77,0.0,0.656,250.8,1.0
0.1,2.62,0.46,-11.26,0.84,13.88,-0.38,13.885,0.001,0.653,250.79879,1.0
0.2,1.58,-0.03,-11.14,0.91,12.72,-0.94,12.755,0.002,0.681,250.79769,1.0
0.3,1.6,-0.27,-11.2,0.8,12.8,-1.07,12.845,0.003,0.679,250.79616,1.0
0.4,1.59,-0.27,-11.19,0.66,12.78,-0.93,12.814,0.004,0.68,250.79463,1.0
0.5,1.59,-0.27,-11.2,0.8,12.79,-1.07,12.835,0.005,0.679,250.79368,1.0
0.6,1.59,-0.26,-11.21,0.66,12.8,-0.92,12.833,0.006,0.679,250.79261,1.0
0.7,1.59,-0.26,-11.32,0.74,12.91,-1.0,12.949,0.007,0.676,250.79153,1.0
0.8,1.59,-0.25,-11.43,0.81,13.02,-1.06,13.063,0.008,0.673,250.79058,1.0
0.9,1.59,-0.25,-11.48,0.94,13.07,-1.19,13.124,0.009,0.672,250.78969,1.0
1.0,1.01,-0.22,-11.44,0.81,12.45,-1.03,12.493,0.01,0.688,250.78854,1.0
1.1,2.01,-0.09,-11.34,0.9,13.35,-0.99,13.387,0.011,0.665,250.78779,1.0
1.2,2.01,-0.09,-11.36,1.03,13.37,-1.12,13.417,0.012,0.665,250.78654,1.0
1.3,2.01,-0.09,-11.43,1.15,13.44,-1.24,13.497,0.013,0.663,250.78606,1.0
1.4,2.02,-0.08,-11.38,1.27,13.4,-1.35,13.468,0.014,0.663,250.78545,1.0
1.5,2.03,-0.08,-11.26,1.21,13.29,-1.29,13.352,0.015,0.666,250.78483,1.0
1.6,2.03,-0.08,-11.13,1.2,13.16,-1.28,13.222,0.016,0.669,250.78378,1.0
1.7,2.02,-0.08,-11.0,1.25,13.02,-1.33,13.088,0.017,0.673,250.78269,1.0
1.8,2.02,-0.08,-11.13,1.22,13.15,-1.3,13.214,0.018,0.67,250.78209,1.0
1.9,2.03,-0.07,-11.03,1.31,13.06,-1.38,13.133,0.019,0.672,250.78135,1.0
2.0,1.06,-0.19,-10.94,1.4,12.0,-1.59,12.105,0.02,0.697,250.7805,1.0
2.1,2.02,-0.06,-10.87,1.51,12.89,-1.57,12.985,0.021,0.675,250.77973,1.0
2.2,2.02,-0.07,-11.0,1.54,13.02,-1.61,13.119,0.022,0.672,250.77876,1.0
2.3,1.22,0.18,-10.87,1.49,12.09,-1.31,12.161,0.023,0.696,250.77773,1.0
2.4,1.22,0.19,-10.87,1.63,12.09,-1.44,12.175,0.024,0.696,250.77682,1.0
2.5,1.22,0.21,-11.0,1.64,12.22,-1.43,12.303,0.025,0.692,250.77556,1.0
2.6,1.22,0.21,-11.06,1.52,12.28,-1.31,12.35,0.026,0.691,250.7746,1.0
2.7,1.22,0.22,-10.96,1.43,12.18,-1.21,12.24,0.027,0.694,250.77371,1.0
2.8,1.21,0.22,-10.97,1.56,12.18,-1.34,12.253,0.028,0.694,250.77308,1.0
2.9,1.21,0.22,-11.03,1.68,12.24,-1.46,12.327,0.029,0.692,250.77248,1.0
3.0,1.07,-0.13,-11.09,1.8,12.16,-1.93,12.312,0.03,0.692,250.77139,1.0
3.1,1.2,0.23,-11.09,1.93,12.29,-1.7,12.407,0.031,0.69,250.77079,1.0
3.2,1.15,-0.08,-11.2,1.87,12.35,-1.95,12.503,0.032,0.687,250.76973,1.0
3.3,1.04,-0.71,-11.13,1.98,12.17,-2.69,12.464,0.033,0.688,250.76925,1.0
3.4,1.04,-0.7,-11.0,2.01,12.04,-2.71,12.341,0.034,0.691,250.76849,1.0
3.5,1.04,-0.7,-11.11,2.09,12.15,-2.79,12.466,0.035,0.688,250.76775,1.0
3.6,1.04,-0.7,-10.97,2.09,12.01,-2.79,12.33,0.036,0.692,250.76728,1.0
3.7,1.04,-0.71,-11.08,2.01,12.12,-2.72,12.421,0.037,0.689,250.7665,1.0
3.8,1.04,-0.71,-11.14,2.13,12.18,-2.84,12.507,0.038,0.687,250.76571,1.0
3.9,1.04,-0.7,-11.11,2.0,12.15,-2.7,12.446,0.039,0.689,250.76485,1.0
4.0,0.89,-1.02,-10.98,2.04,11.87,-3.06,12.258,0.04,0.694,250.7642,1.0
4.1,1.04,-0.7,-11.08,2.13,12.12,-2.83,12.446,0.041,0.689,250.7635,1.0
4.2,1.04,-0.7,-11.0,2.24,12.04,-2.94,12.394,0.042,0.69,250.76235,1.0
4.3,1.04,-0.7,-11.07,2.13,12.11,-2.83,12.436,0.043,0.689,250.76154,1.0
4.4,1.04,-0.71,-10.95,2.18,11.99,-2.89,12.333,0.044,0.692,250.76085,1.0
