Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.095,1.933333333333334,0.2636363636363637,0.5272727272727274,0.08,11,2,12
