Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,-5.1,-4.5,-5.1,-4.5,0.0,
0.1,0.249,22.57,0.001,-5.1,-4.4,-5.1,-4.4,0.0,inf
0.2,0.249,22.57,0.001,-5.1,-4.5,-5.1,-4.5,0.0,inf
0.3,0.249,22.57,0.002,-4.9,-4.3,-4.9,-4.3,0.0,inf
0.4,0.248,22.57,0.003,-4.8,-4.1,-4.8,-4.1,0.0,inf
0.5,0.245,22.57,0.003,-4.6,-3.9,-4.6,-3.9,0.0,inf
0.6,0.238,22.57,0.004,-4.5,-3.7,-4.5,-3.7,0.0,inf
0.7,0.226,22.57,0.005,-4.3,-3.7,-4.3,-3.7,0.0,inf
0.8,0.21,22.57,0.005,-4.1,-3.5,-4.1,-3.5,0.0,inf
0.9,0.189,22.57,0.006,-3.9,-3.3,-3.9,-3.3,0.0,inf
1.0,0.168,22.57,0.007,-3.8,-3.0,-3.8,-3.0,0.0,inf
1.1,0.145,22.57,0.007,-3.7,-2.8,-3.7,-2.8,0.0,inf
1.2,0.122,22.57,0.008,-3.6,-2.7,-3.6,-2.7,0.0,inf
1.3,0.094,22.57,0.009,-3.4,-2.5,-3.4,-2.5,0.0,inf
1.4,0.065,22.57,0.009,-3.1,-2.3,-3.1,-2.3,0.0,inf
1.5,0.038,22.57,0.01,-3.0,-2.2,-3.0,-2.2,0.0,inf
1.6,0.015,22.57,0.011,-2.8,-2.2,-2.8,-2.2,0.0,inf
1.7,0.007,22.57,0.011,-2.6,-2.2,-2.6,-2.2,0.0,inf
1.8,0.032,22.57,0.012,-2.6,-2.0,-2.6,-2.0,0.0,inf
1.9,0.052,22.57,0.013,-2.6,-1.8,-2.6,-1.8,0.0,inf
2.0,0.072,22.57,0.013,-2.6,-1.7,-2.6,-1.7,0.0,inf
2.1,0.091,22.57,0.014,-2.5,-1.6,-2.5,-1.6,0.0,inf
2.2,0.116,22.57,0.015,-2.4,-1.5,-2.4,-1.5,0.0,inf
2.3,0.143,22.57,0.015,-2.2,-1.4,-2.2,-1.4,0.0,inf
2.4,0.166,22.57,0.016,-2.1,-1.2,-2.1,-1.2,0.0,inf
2.5,0.19,22.57,0.017,-2.0,-1.0,-2.0,-1.0,0.0,inf
2.6,0.214,22.57,0.017,-1.9,-0.9,-1.9,-0.9,0.0,inf
2.7,0.238,22.57,0.018,-1.7,-0.7,-1.7,-0.7,0.0,inf
2.8,0.264,22.57,0.019,-1.6,-0.5,-1.6,-0.5,0.0,inf
2.9,0.29,22.57,0.019,-1.4,-0.4,-1.4,-0.4,0.0,inf
3.0,0.313,22.57,0.02,-1.2,-0.4,-1.2,-0.4,0.0,inf
3.1,0.334,22.57,0.021,-1.1,-0.4,-1.1,-0.4,0.0,inf
3.2,0.357,22.57,0.021,-0.9,-0.4,-0.9,-0.4,0.0,inf
3.3,0.38,22.57,0.022,-0.7,-0.4,-0.7,-0.4,0.0,inf
3.4,0.399,22.57,0.023,-0.5,-0.5,-0.5,-0.5,0.0,inf
3.5,0.416,22.57,0.023,-0.4,-0.5,-0.4,-0.5,0.0,inf
3.6,0.422,22.57,0.024,-0.2,-0.6,-0.2,-0.6,0.0,inf
3.7,0.425,22.57,0.025,-0.1,-0.7,-0.1,-0.7,0.0,inf
3.8,0.431,22.57,0.025,-0.1,-0.7,-0.1,-0.7,0.0,inf
3.9,0.433,22.57,0.026,0.2,-0.8,0.2,-0.8,0.0,inf
4.0,0.431,22.57,0.027,0.3,-0.9,0.3,-0.9,0.0,inf
4.1,0.425,22.57,0.027,0.5,-1.0,0.5,-1.0,0.0,inf
4.2,0.418,22.57,0.028,0.7,-1.1,0.7,-1.1,0.0,inf
4.3,0.421,22.57,0.029,0.8,-1.1,0.8,-1.1,0.0,inf
4.4,0.422,22.57,0.029,0.9,-1.2,0.9,-1.2,0.0,inf
4.5,0.417,22.57,0.03,1.0,-1.3,1.0,-1.3,0.0,inf
4.6,0.412,22.57,0.031,1.3,-1.4,1.3,-1.4,0.0,inf
4.7,0.414,22.57,0.031,1.4,-1.4,1.4,-1.4,0.0,inf
4.8,0.416,22.57,0.032,1.4,-1.4,1.4,-1.4,0.0,inf
4.9,0.417,22.57,0.033,1.5,-1.4,1.5,-1.4,0.0,inf
5.0,0.414,22.57,0.033,1.6,-1.5,1.6,-1.5,0.0,inf
5.1,0.411,22.57,0.034,1.7,-1.6,1.7,-1.6,0.0,inf
