Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,0.52,-3.69,13.7,-0.82,-13.18,-2.87,13.489,0.0,0.73,132.0,1.0
0.1,0.51,-3.62,13.39,-0.86,-12.88,-2.76,13.172,0.001,0.737,131.92888,0.999
0.2,0.45,-3.6,13.64,-0.85,-13.19,-2.75,13.474,0.001,0.731,131.87579,0.999
0.3,0.44,-3.63,13.34,-0.87,-12.9,-2.76,13.192,0.002,0.736,131.85124,0.999
0.4,0.33,-3.62,13.4,-0.75,-13.07,-2.87,13.381,0.003,0.732,131.79757,0.998
0.5,0.3,-3.58,13.21,-0.68,-12.91,-2.9,13.232,0.003,0.735,131.72724,0.998
0.6,-0.44,-2.46,13.28,-0.56,-13.72,-1.9,13.851,0.004,0.723,131.64777,0.997
0.7,-0.5,-2.42,12.94,-0.64,-13.44,-1.78,13.557,0.005,0.729,131.59176,0.997
0.8,-0.51,-2.49,12.67,-1.14,-13.18,-1.35,13.249,0.005,0.735,131.54097,0.997
0.9,-0.3,-0.13,12.32,-1.23,-12.62,1.1,12.668,0.006,0.747,131.47807,0.996
1.0,0.13,-3.38,12.53,-1.2,-12.4,-2.18,12.59,0.007,0.748,131.42228,0.996
1.1,-0.2,0.03,12.74,-1.72,-12.94,1.75,13.058,0.007,0.739,131.38555,0.995
1.2,5.75,-2.97,12.53,-1.65,-6.78,-1.32,6.907,0.008,0.862,131.34995,0.995
1.3,4.4,-0.89,12.86,-1.95,-8.46,1.06,8.526,0.009,0.829,131.30563,0.995
1.4,5.78,-2.82,13.08,-1.94,-7.3,-0.88,7.353,0.009,0.853,131.26239,0.994
1.5,4.32,-1.43,12.83,-1.89,-8.51,0.46,8.522,0.01,0.83,131.2127,0.994
1.6,6.4,1.07,13.0,-1.83,-6.6,2.9,7.209,0.011,0.856,131.16765,0.994
1.7,6.38,1.17,13.21,-1.8,-6.83,2.97,7.448,0.011,0.851,131.11858,0.993
1.8,7.09,0.27,12.99,-1.72,-5.9,1.99,6.227,0.012,0.875,131.06749,0.993
1.9,7.75,2.45,12.72,-1.69,-4.97,4.14,6.468,0.013,0.871,130.96528,0.992
2.0,0.47,-3.22,12.42,-2.17,-11.95,-1.05,11.996,0.013,0.76,130.9131,0.992
2.1,5.83,1.31,12.72,-2.51,-6.89,3.82,7.878,0.014,0.842,130.8566,0.991
2.2,13.25,4.03,12.59,-3.1,0.66,7.13,7.16,0.015,0.857,130.80223,0.991
2.3,17.19,7.49,12.85,-3.15,4.34,10.64,11.491,0.015,0.77,130.74846,0.991
2.4,17.18,7.6,12.7,-3.74,4.48,11.34,12.193,0.016,0.756,130.63174,0.99
2.5,8.48,2.18,12.94,-3.78,-4.46,5.96,7.444,0.017,0.851,130.57018,0.989
2.6,15.54,9.71,13.09,-4.3,2.45,14.01,14.223,0.017,0.716,130.5177,0.989
2.7,17.02,7.49,12.74,-4.77,4.28,12.26,12.986,0.018,0.74,130.45602,0.988
2.8,13.21,7.48,12.48,-4.67,0.73,12.15,12.172,0.019,0.757,130.40433,0.988
2.9,10.41,1.48,12.55,-4.57,-2.14,6.05,6.417,0.019,0.872,130.3322,0.987
3.0,1.24,-2.97,12.12,-4.7,-10.88,1.73,11.017,0.02,0.78,130.27543,0.987
3.1,5.44,-2.55,12.25,-5.22,-6.81,2.67,7.315,0.021,0.854,130.22534,0.987
3.2,7.96,-0.45,12.43,-5.21,-4.47,4.76,6.53,0.021,0.869,130.17508,0.986
3.3,7.58,0.89,11.98,-5.49,-4.4,6.38,7.75,0.022,0.845,130.12831,0.986
3.4,7.57,0.91,11.64,-5.99,-4.07,6.9,8.011,0.023,0.84,130.08449,0.985
3.5,5.1,-0.86,11.75,-6.5,-6.65,5.64,8.72,0.023,0.826,129.99697,0.985
3.6,7.53,0.94,11.27,-6.79,-3.74,7.73,8.587,0.024,0.828,129.93951,0.984
3.7,9.38,0.84,10.78,-6.96,-1.4,7.8,7.925,0.025,0.842,129.85458,0.984
3.8,7.43,1.1,10.29,-7.15,-2.86,8.25,8.732,0.025,0.825,129.8019,0.983
3.9,9.32,0.96,9.79,-7.34,-0.47,8.3,8.313,0.026,0.834,129.75456,0.983
4.0,1.79,-2.79,9.34,-7.33,-7.55,4.54,8.81,0.027,0.824,129.70076,0.983
4.1,6.78,-1.04,8.93,-7.78,-2.15,6.74,7.075,0.027,0.858,129.63042,0.982
4.2,7.33,1.23,8.71,-7.6,-1.38,8.83,8.937,0.028,0.821,129.58412,0.982
4.3,9.2,1.1,8.66,-8.13,0.54,9.23,9.246,0.029,0.815,129.51593,0.981
4.4,7.29,1.3,8.14,-8.27,-0.85,9.57,9.608,0.029,0.808,129.45301,0.981
4.5,5.23,-0.52,8.28,-8.62,-3.05,8.1,8.655,0.03,0.827,129.33218,0.98
4.6,6.33,-0.13,8.36,-8.52,-2.03,8.39,8.632,0.031,0.827,129.24691,0.979
4.7,4.46,0.19,7.82,-8.71,-3.36,8.9,9.513,0.031,0.81,129.17742,0.979
4.8,4.51,0.23,7.38,-9.14,-2.87,9.37,9.8,0.032,0.804,129.12978,0.978
4.9,4.55,0.28,7.39,-9.6,-2.84,9.88,10.28,0.033,0.794,129.08066,0.978
5.0,2.37,-2.37,7.18,-9.38,-4.81,7.01,8.502,0.033,0.83,129.03262,0.978
5.1,6.51,-4.09,7.28,-9.75,-0.77,5.66,5.712,0.034,0.886,128.9647,0.977
5.2,7.28,-4.72,6.72,-9.86,0.56,5.14,5.17,0.035,0.897,128.88814,0.976
5.3,5.8,-9.75,6.88,-10.07,-1.08,0.32,1.126,0.035,0.977,128.8357,0.976
5.4,6.61,-13.54,6.39,-10.42,0.22,-3.12,3.128,0.036,0.937,128.77907,0.976
5.5,6.41,-4.05,6.12,-10.91,0.29,6.86,6.866,0.037,0.863,128.71422,0.975
5.6,8.81,-10.05,5.61,-10.81,3.2,0.76,3.289,0.037,0.934,128.64902,0.975
5.7,6.21,-13.36,5.25,-11.25,0.96,-2.11,2.318,0.038,0.954,128.60361,0.974
5.8,6.1,-13.31,5.26,-11.64,0.84,-1.67,1.869,0.039,0.963,128.55562,0.974
5.9,6.04,-13.24,4.92,-12.08,1.12,-1.16,1.612,0.039,0.968,128.47517,0.973
6.0,3.28,-2.46,4.35,-12.3,-1.07,9.84,9.898,0.04,0.802,128.39423,0.973
6.1,6.66,-6.9,3.86,-12.12,2.8,5.22,5.924,0.041,0.882,128.34385,0.972
6.2,5.43,-9.99,3.99,-12.12,1.44,2.13,2.571,0.041,0.949,128.23198,0.971
6.3,5.86,-11.86,3.4,-12.26,2.46,0.4,2.492,0.042,0.95,128.147,0.971
6.4,5.87,-11.82,2.91,-12.06,2.96,0.24,2.97,0.043,0.941,128.06004,0.97
6.5,6.63,-3.86,2.99,-12.3,3.64,8.44,9.191,0.043,0.816,127.92424,0.969
6.6,9.66,-8.05,3.01,-12.1,6.65,4.05,7.786,0.044,0.844,127.83743,0.968
6.7,7.93,-9.05,2.98,-12.46,4.95,3.41,6.011,0.045,0.88,127.70155,0.967
6.8,7.93,-9.03,2.65,-12.86,5.28,3.83,6.523,0.045,0.87,127.60396,0.967
6.9,7.95,-9.04,2.43,-12.55,5.52,3.51,6.541,0.046,0.869,127.49949,0.966
7.0,4.16,-2.7,2.55,-12.65,1.61,9.95,10.079,0.047,0.798,127.39368,0.965
7.1,9.03,-7.53,2.03,-12.92,7.0,5.39,8.835,0.047,0.823,127.33047,0.965
7.2,8.91,-9.68,1.94,-12.63,6.97,2.95,7.569,0.048,0.849,127.24706,0.964
7.3,9.2,-10.51,1.35,-12.73,7.85,2.22,8.158,0.049,0.837,127.19791,0.964
7.4,9.22,-10.5,0.86,-13.03,8.36,2.53,8.734,0.049,0.825,127.09831,0.963
7.5,7.38,-4.47,0.89,-12.81,6.49,8.34,10.568,0.05,0.789,127.00549,0.962
7.6,10.85,-9.29,0.67,-12.46,10.18,3.17,10.662,0.051,0.787,126.93446,0.962
7.7,9.23,-10.49,0.31,-12.13,8.92,1.64,9.07,0.051,0.819,126.86166,0.961
7.8,9.21,-10.48,0.28,-12.43,8.93,1.95,9.14,0.052,0.817,126.79552,0.961
7.9,9.19,-10.46,0.4,-12.4,8.79,1.94,9.002,0.053,0.82,126.72909,0.96
8.0,4.93,-3.28,0.38,-12.7,4.55,9.42,10.461,0.053,0.791,126.65045,0.959
8.1,6.82,-2.88,-0.11,-12.44,6.93,9.56,11.808,0.054,0.764,126.56395,0.959
8.2,5.06,-3.37,-0.2,-12.77,5.26,9.4,10.772,0.055,0.785,126.49217,0.958
8.3,5.08,-3.4,-0.67,-12.48,5.75,9.08,10.748,0.055,0.785,126.43447,0.958
8.4,5.04,-3.37,-1.27,-12.46,6.31,9.09,11.065,0.056,0.779,126.35169,0.957
8.5,7.07,-2.8,-1.54,-12.07,8.61,9.27,12.652,0.057,0.747,126.30019,0.957
8.6,1.84,-7.09,-2.08,-11.84,3.92,4.75,6.159,0.057,0.877,126.25234,0.956
8.7,-0.77,-8.15,-2.05,-12.05,1.28,3.9,4.105,0.058,0.918,126.19382,0.956
8.8,-1.65,-8.82,-2.55,-11.75,0.9,2.93,3.065,0.059,0.939,126.14441,0.956
8.9,-1.77,-8.84,-3.15,-11.72,1.38,2.88,3.194,0.059,0.936,126.06435,0.955
9.0,5.23,-3.62,-3.03,-11.72,8.26,8.1,11.569,0.06,0.769,126.0191,0.955
9.1,0.09,-8.43,-3.48,-11.36,3.57,2.93,4.618,0.061,0.908,125.96626,0.954
