Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,3.29,-0.29,3.48,-6.35,-0.19,6.06,6.063,0.0,0.848,382.8,1.0
0.1,1.09,-1.14,3.58,-6.44,-2.49,5.3,5.856,0.001,0.854,382.77778,1.0
0.2,-0.46,-2.51,3.7,-6.48,-4.16,3.97,5.75,0.002,0.856,382.75484,1.0
0.3,-0.65,-3.43,3.57,-6.5,-4.22,3.07,5.219,0.003,0.87,382.72954,1.0
0.4,-0.66,-3.42,3.49,-6.4,-4.15,2.98,5.109,0.004,0.872,382.69931,1.0
0.5,-0.66,-3.41,3.37,-6.46,-4.03,3.05,5.054,0.005,0.874,382.67902,1.0
0.6,-0.65,-3.4,3.24,-6.44,-3.89,3.04,4.937,0.006,0.877,382.65072,1.0
0.7,-0.64,-3.4,3.33,-6.54,-3.97,3.14,5.062,0.007,0.873,382.62849,1.0
0.8,-0.66,-3.41,3.47,-6.55,-4.13,3.14,5.188,0.008,0.87,382.61172,1.0
0.9,-0.66,-3.42,3.57,-6.63,-4.23,3.21,5.31,0.009,0.867,382.58827,0.999
1.0,-0.61,-2.58,3.62,-6.51,-4.23,3.93,5.774,0.01,0.856,382.55752,0.999
1.1,-0.7,-3.44,3.49,-6.48,-4.19,3.04,5.177,0.011,0.871,382.53089,0.999
1.2,-0.7,-3.42,3.55,-6.61,-4.25,3.19,5.314,0.012,0.867,382.50774,0.999
1.3,-0.17,-4.15,3.56,-6.74,-3.73,2.59,4.541,0.013,0.886,382.48331,0.999
1.4,-0.02,-4.24,3.6,-6.86,-3.62,2.62,4.469,0.014,0.888,382.46138,0.999
1.5,0.93,-5.44,3.71,-6.95,-2.78,1.51,3.164,0.015,0.921,382.43974,0.999
1.6,1.38,-6.03,3.74,-6.82,-2.36,0.79,2.489,0.016,0.938,382.4184,0.999
1.7,1.46,-6.16,3.6,-6.81,-2.14,0.65,2.237,0.017,0.944,382.39989,0.999
1.8,1.46,-6.16,3.63,-6.68,-2.17,0.52,2.231,0.018,0.944,382.38499,0.999
1.9,1.45,-6.16,3.64,-6.81,-2.19,0.65,2.284,0.019,0.943,382.36692,0.999
2.0,1.23,-5.0,3.76,-6.77,-2.53,1.77,3.088,0.02,0.923,382.34522,0.999
2.1,1.42,-6.2,3.64,-6.8,-2.22,0.6,2.3,0.021,0.942,382.31991,0.999
2.2,1.42,-6.21,3.53,-6.71,-2.11,0.5,2.168,0.022,0.946,382.29339,0.999
2.3,1.41,-6.21,3.42,-6.65,-2.01,0.44,2.058,0.023,0.949,382.26734,0.999
2.4,1.41,-6.22,3.51,-6.55,-2.1,0.33,2.126,0.024,0.947,382.25057,0.999
2.5,1.41,-6.22,3.42,-6.46,-2.01,0.24,2.024,0.025,0.949,382.22978,0.999
2.6,1.41,-6.22,3.55,-6.46,-2.14,0.24,2.153,0.026,0.946,382.20865,0.998
2.7,1.41,-6.22,3.63,-6.56,-2.22,0.34,2.246,0.027,0.944,382.18728,0.998
2.8,1.4,-6.23,3.57,-6.45,-2.17,0.22,2.181,0.028,0.945,382.16424,0.998
2.9,1.4,-6.23,3.64,-6.56,-2.24,0.33,2.264,0.029,0.943,382.14864,0.998
3.0,1.22,-5.11,3.76,-6.62,-2.54,1.51,2.955,0.03,0.926,382.12515,0.998
3.1,1.38,-6.28,3.68,-6.51,-2.3,0.23,2.311,0.031,0.942,382.10734,0.998
3.2,1.38,-6.29,3.62,-6.39,-2.24,0.1,2.242,0.032,0.944,382.08518,0.998
3.3,1.38,-6.3,3.49,-6.43,-2.11,0.13,2.114,0.033,0.947,382.06948,0.998
3.4,1.38,-6.3,3.59,-6.52,-2.21,0.22,2.221,0.034,0.944,382.05277,0.998
3.5,1.38,-6.29,3.67,-6.4,-2.29,0.11,2.293,0.035,0.943,382.02821,0.998
3.6,1.38,-6.3,3.57,-6.32,-2.19,0.02,2.19,0.036,0.945,382.00889,0.998
3.7,1.37,-6.3,3.49,-6.21,-2.12,-0.09,2.122,0.037,0.947,381.99279,0.998
3.8,1.37,-6.31,3.41,-6.11,-2.04,-0.2,2.05,0.038,0.949,381.96721,0.998
3.9,1.37,-6.32,3.5,-6.01,-2.13,-0.31,2.152,0.039,0.946,381.94692,0.998
4.0,1.23,-5.2,3.4,-5.92,-2.17,0.72,2.286,0.04,0.943,381.92666,0.998
4.1,1.36,-6.34,3.4,-6.05,-2.04,-0.29,2.061,0.041,0.948,381.91341,0.998
4.2,1.35,-6.34,3.31,-5.96,-1.96,-0.38,1.996,0.042,0.95,381.89234,0.998
4.3,1.36,-6.34,3.4,-5.86,-2.04,-0.48,2.096,0.043,0.948,381.87401,0.998
4.4,1.36,-6.34,3.51,-5.79,-2.15,-0.55,2.219,0.044,0.945,381.85059,0.998
4.5,2.1,-6.69,3.46,-5.67,-1.36,-1.02,1.7,0.045,0.958,381.82955,0.997
4.6,2.85,-7.01,3.35,-5.59,-0.5,-1.42,1.505,0.046,0.962,381.81533,0.997
4.7,2.85,-7.01,3.21,-5.6,-0.36,-1.41,1.455,0.047,0.964,381.79861,0.997
4.8,2.85,-7.01,3.1,-5.52,-0.25,-1.49,1.511,0.048,0.962,381.78166,0.997
4.9,2.86,-7.01,3.23,-5.48,-0.37,-1.53,1.574,0.049,0.961,381.76153,0.997
5.0,2.94,-1.06,3.23,-5.34,-0.29,4.28,4.29,0.05,0.893,381.74416,0.997
5.1,2.1,-2.19,3.1,-5.36,-1.0,3.17,3.324,0.051,0.917,381.72813,0.997
5.2,1.36,-4.19,3.23,-5.33,-1.87,1.14,2.19,0.052,0.945,381.70229,0.997
5.3,1.56,-5.64,3.1,-5.37,-1.54,-0.27,1.563,0.053,0.961,381.68831,0.997
5.4,2.46,-6.42,3.2,-5.28,-0.74,-1.14,1.359,0.054,0.966,381.67394,0.997
5.5,2.86,-7.02,3.31,-5.36,-0.45,-1.66,1.72,0.055,0.957,381.66169,0.997
5.6,2.86,-7.02,3.3,-5.49,-0.44,-1.53,1.592,0.056,0.96,381.64075,0.997
5.7,2.85,-7.03,3.18,-5.54,-0.33,-1.49,1.526,0.057,0.962,381.62284,0.997
5.8,2.83,-7.09,3.14,-5.41,-0.31,-1.68,1.708,0.058,0.957,381.60082,0.997
5.9,2.82,-7.12,3.27,-5.46,-0.45,-1.66,1.72,0.059,0.957,381.57836,0.997
6.0,2.02,-5.78,3.34,-5.35,-1.32,-0.43,1.388,0.06,0.965,381.56159,0.997
6.1,2.79,-7.18,3.25,-5.25,-0.46,-1.93,1.984,0.061,0.95,381.54596,0.997
6.2,2.79,-7.18,3.26,-5.12,-0.47,-2.06,2.113,0.062,0.947,381.52742,0.997
6.3,2.79,-7.18,3.32,-5.0,-0.53,-2.18,2.244,0.063,0.944,381.51062,0.997
6.4,2.8,-7.18,3.18,-4.99,-0.38,-2.19,2.223,0.064,0.944,381.49316,0.997
6.5,2.8,-7.18,3.08,-5.08,-0.28,-2.1,2.119,0.065,0.947,381.47949,0.997
6.6,2.81,-7.2,3.18,-4.99,-0.37,-2.21,2.241,0.066,0.944,381.45718,0.996
6.7,2.81,-7.21,3.28,-5.09,-0.47,-2.12,2.171,0.067,0.946,381.43643,0.996
6.8,2.81,-7.21,3.15,-5.05,-0.34,-2.16,2.187,0.068,0.945,381.42325,0.996
6.9,2.82,-7.21,3.28,-5.09,-0.46,-2.12,2.169,0.069,0.946,381.40376,0.996
7.0,2.08,-5.87,3.17,-5.17,-1.09,-0.7,1.295,0.07,0.968,381.38281,0.996
7.1,2.82,-7.21,3.11,-5.29,-0.29,-1.92,1.942,0.071,0.951,381.36485,0.996
7.2,3.42,-7.11,3.2,-5.19,0.22,-1.92,1.933,0.072,0.952,381.34805,0.996
7.3,4.65,-6.92,3.08,-5.13,1.57,-1.79,2.381,0.073,0.94,381.33685,0.996
7.4,4.65,-6.92,3.0,-5.24,1.65,-1.68,2.355,0.074,0.941,381.32452,0.996
7.5,4.65,-6.92,3.05,-5.11,1.6,-1.81,2.416,0.075,0.94,381.31102,0.996
7.6,4.65,-6.92,3.17,-5.04,1.48,-1.88,2.393,0.076,0.94,381.29694,0.996
7.7,4.65,-6.92,3.03,-5.03,1.62,-1.89,2.489,0.077,0.938,381.27571,0.996
7.8,4.65,-6.92,2.95,-4.93,1.7,-1.99,2.617,0.078,0.935,381.25744,0.996
7.9,4.66,-6.92,2.97,-4.8,1.69,-2.12,2.711,0.079,0.932,381.23743,0.996
