Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,11,0.0,21.4,12.5,,,0.274
0.0,12,0.0,-24.4,12.2,,,0.274
0.0,13,0.0,-23.3,-19.1,,,0.274
0.0,14,0.0,17.6,-24.7,,,0.274
0.0,15,0.0,-15.9,20.5,,,0.274
0.0,16,0.0,4.5,11.1,,,0.274
0.0,17,0.0,-22.6,-12.8,,,0.274
0.0,18,0.0,-0.6,4.7,,,0.274
0.0,19,0.0,20.5,-11.0,,,0.274
0.0,20,0.0,-14.4,20.4,,,0.274
0.0,21,0.0,-11.8,18.3,,,0.274
0.0,22,0.0,24.4,20.0,,,0.274
0.0,23,0.0,-16.8,-0.6,,,0.274
0.0,24,0.0,-19.3,-18.0,,,0.274
0.0,25,0.0,-18.9,9.5,,,0.274
0.1,11,0.0,21.5,12.4,1.0,11.284,0.274
0.1,12,0.0,-24.5,12.2,1.0,11.284,0.274
0.1,13,0.0,-23.4,-19.1,2.0,7.523,0.274
0.1,14,0.0,17.7,-24.7,0.0,22.568,0.274
0.1,15,0.0,-16.0,20.5,2.0,7.523,0.274
0.1,16,0.0,4.6,11.1,1.0,11.284,0.274
0.1,17,0.0,-22.6,-12.7,2.0,7.523,0.274
0.1,18,0.0,-0.5,4.7,1.0,11.284,0.274
0.1,19,0.0,20.5,-11.0,0.0,22.568,0.274
0.1,20,0.0,-14.3,20.4,2.0,7.523,0.274
0.1,21,0.0,-11.7,18.2,3.0,5.642,0.274
0.1,22,0.0,24.4,20.1,1.0,11.284,0.274
0.1,23,0.0,-16.8,-0.7,1.0,11.284,0.274
0.1,24,0.0,-19.4,-18.0,2.0,7.523,0.274
0.1,25,0.0,-18.8,9.6,3.0,5.642,0.274
0.2,11,0.0,21.5,12.3,1.0,11.284,0.274
0.2,12,0.0,-24.6,12.1,1.0,11.284,0.274
0.2,13,0.0,-23.4,-19.1,2.0,7.523,0.274
0.2,14,0.0,17.8,-24.7,0.0,22.568,0.274
0.2,15,0.0,-16.1,20.5,3.0,5.642,0.274
0.2,16,0.0,4.5,11.1,1.0,11.284,0.274
0.2,17,0.0,-22.6,-12.6,2.0,7.523,0.274
0.2,18,0.039,-0.6,4.7,1.0,11.284,0.264
0.2,19,0.0,20.5,-11.0,0.0,22.568,0.274
0.2,20,0.0,-14.3,20.3,2.0,7.523,0.274
0.2,21,0.0,-11.6,18.2,3.0,5.642,0.274
0.2,22,0.0,24.4,20.2,1.0,11.284,0.274
0.2,23,0.0,-16.8,-0.8,1.0,11.284,0.274
0.2,24,0.0,-19.3,-18.0,2.0,7.523,0.274
0.2,25,0.0,-18.9,9.6,4.0,4.514,0.274
0.3,11,0.0,21.5,12.4,1.0,11.284,0.274
0.3,12,0.0,-24.6,12.2,1.0,11.284,0.274
0.3,13,0.0,-23.5,-19.1,2.0,7.523,0.274
0.3,14,0.0,17.9,-24.7,0.0,22.568,0.274
0.3,15,0.0,-16.2,20.5,3.0,5.642,0.274
0.3,16,0.0,4.5,11.0,1.0,11.284,0.274
0.3,17,0.0,-22.7,-12.6,2.0,7.523,0.274
0.3,18,0.129,-0.5,4.7,1.0,11.284,0.239
0.3,19,0.0,20.6,-10.9,0.0,22.568,0.274
0.3,20,0.0,-14.4,20.3,2.0,7.523,0.274
0.3,21,0.0,-11.6,18.1,3.0,5.642,0.274
0.3,22,0.0,24.5,20.1,1.0,11.284,0.274
0.3,23,0.0,-16.8,-0.7,1.0,11.284,0.274
0.3,24,0.0,-19.4,-18.1,2.0,7.523,0.274
0.3,25,0.0,-18.9,9.7,4.0,4.514,0.274
0.4,11,0.0,21.5,12.5,1.0,11.284,0.274
0.4,12,0.0,-24.6,12.2,1.0,11.284,0.274
0.4,13,0.0,-23.5,-19.1,2.0,7.523,0.274
0.4,14,0.0,18.0,-24.7,0.0,22.568,0.274
0.4,15,0.0,-16.2,20.6,3.0,5.642,0.274
0.4,16,0.001,4.3,10.8,1.0,11.284,0.274
0.4,17,0.0,-22.7,-12.5,2.0,7.523,0.274
0.4,18,0.245,-0.5,4.7,1.0,11.284,0.207
0.4,19,0.0,20.6,-10.8,0.0,22.568,0.274
0.4,20,0.0,-14.3,20.4,2.0,7.523,0.274
0.4,21,0.0,-11.7,18.1,3.0,5.642,0.274
0.4,22,0.0,24.4,20.2,1.0,11.284,0.274
0.4,23,0.0,-16.8,-0.7,1.0,11.284,0.274
0.4,24,0.0,-19.3,-18.2,2.0,7.523,0.274
0.4,25,0.0,-18.9,9.8,4.0,4.514,0.274
0.5,11,0.0,21.5,12.5,1.0,11.284,0.274
0.5,12,0.0,-24.6,12.2,1.0,11.284,0.274
0.5,13,0.0,-23.4,-19.2,2.0,7.523,0.274
0.5,14,0.0,18.1,-24.7,0.0,22.568,0.274
0.5,15,0.0,-16.2,20.6,3.0,5.642,0.274
0.5,16,0.007,4.1,10.7,1.0,11.284,0.273
0.5,17,0.0,-22.7,-12.5,2.0,7.523,0.274
0.5,18,0.389,-0.5,4.7,1.0,11.284,0.168
0.5,19,0.0,20.6,-10.8,0.0,22.568,0.274
0.5,20,0.0,-14.3,20.3,2.0,7.523,0.274
0.5,21,0.0,-11.8,18.0,3.0,5.642,0.274
0.5,22,0.0,24.4,20.3,1.0,11.284,0.274
0.5,23,0.0,-16.8,-0.6,1.0,11.284,0.274
0.5,24,0.0,-19.3,-18.3,2.0,7.523,0.274
0.5,25,0.0,-18.9,9.7,4.0,4.514,0.274
0.6,11,0.0,21.5,12.6,1.0,11.284,0.274
0.6,12,0.0,-24.6,12.2,1.0,11.284,0.274
0.6,13,0.0,-23.5,-19.1,2.0,7.523,0.274
0.6,14,0.0,18.0,-24.6,0.0,22.568,0.274
0.6,15,0.0,-16.1,20.5,3.0,5.642,0.274
0.6,16,0.028,4.0,10.5,1.0,11.284,0.267
0.6,17,0.0,-22.7,-12.4,2.0,7.523,0.274
0.6,18,0.509,-0.6,4.7,1.0,11.284,0.135
0.6,19,0.0,20.6,-10.7,0.0,22.568,0.274
0.6,20,0.0,-14.3,20.3,2.0,7.523,0.274
0.6,21,0.0,-11.6,18.0,3.0,5.642,0.274
0.6,22,0.0,24.4,20.3,1.0,11.284,0.274
0.6,23,0.0,-16.6,-0.3,1.0,11.284,0.274
0.6,24,0.0,-19.3,-18.2,2.0,7.523,0.274
0.6,25,0.0,-18.7,9.6,4.0,4.514,0.274
0.7,11,0.0,21.5,12.7,1.0,11.284,0.274
0.7,12,0.0,-24.6,12.3,1.0,11.284,0.274
0.7,13,0.0,-23.5,-19.2,2.0,7.523,0.274
0.7,14,0.0,18.0,-24.7,0.0,22.568,0.274
0.7,15,0.0,-16.1,20.4,3.0,5.642,0.274
0.7,16,0.069,3.8,10.4,1.0,11.284,0.256
0.7,17,0.0,-22.7,-12.3,2.0,7.523,0.274
0.7,18,0.589,-0.7,4.7,1.0,11.284,0.113
0.7,19,0.0,20.5,-10.7,0.0,22.568,0.274
0.7,20,0.0,-14.4,20.4,2.0,7.523,0.274
0.7,21,0.0,-11.4,18.0,3.0,5.642,0.274
0.7,22,0.0,24.5,20.3,1.0,11.284,0.274
0.7,23,0.0,-16.4,-0.1,1.0,11.284,0.274
0.7,24,0.0,-19.3,-18.2,2.0,7.523,0.274
0.7,25,0.0,-18.4,9.4,4.0,4.514,0.274
0.8,11,0.0,21.6,12.8,1.0,11.284,0.274
