Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,24,0.0,-5.3,4.1,,,0.249
0.0,25,0.0,-12.2,21.8,,,0.249
0.1,24,0.0,-5.3,4.0,0.0,22.568,0.249
0.1,25,0.0,-12.1,21.8,0.0,22.568,0.249
0.2,24,0.0,-5.4,4.1,0.0,22.568,0.249
0.2,25,0.0,-12.1,21.7,0.0,22.568,0.249
0.3,24,0.0,-5.4,4.0,0.0,22.568,0.249
0.3,25,0.0,-12.2,21.8,0.0,22.568,0.249
0.4,24,0.001,-5.3,4.0,0.0,22.568,0.248
0.4,25,0.0,-12.3,21.8,0.0,22.568,0.249
0.5,24,0.007,-5.2,4.2,0.0,22.568,0.247
0.5,25,0.0,-12.2,21.9,0.0,22.568,0.249
0.6,24,0.026,-4.9,4.2,0.0,22.568,0.242
0.6,25,0.0,-12.2,21.8,0.0,22.568,0.249
0.7,24,0.06,-4.7,4.3,0.0,22.568,0.234
0.7,25,0.0,-12.1,21.8,0.0,22.568,0.249
0.8,24,0.106,-4.4,4.4,0.0,22.568,0.222
0.8,25,0.0,-12.0,21.8,0.0,22.568,0.249
0.9,24,0.155,-4.3,4.5,0.0,22.568,0.21
0.9,25,0.0,-12.0,21.8,0.0,22.568,0.249
1.0,24,0.212,-4.2,4.5,0.0,22.568,0.196
1.0,25,0.0,-12.0,21.5,0.0,22.568,0.249
1.1,24,0.272,-4.1,4.5,0.0,22.568,0.181
1.1,25,0.0,-11.9,21.2,0.0,22.568,0.249
1.2,24,0.336,-4.0,4.5,0.0,22.568,0.165
1.2,25,0.0,-11.8,21.1,0.0,22.568,0.249
1.3,24,0.403,-4.0,4.4,0.0,22.568,0.148
1.3,25,0.0,-11.6,20.8,0.0,22.568,0.249
1.4,24,0.468,-4.0,4.3,0.0,22.568,0.132
1.4,25,0.001,-11.6,20.6,0.0,22.568,0.248
1.5,24,0.521,-4.1,4.3,0.0,22.568,0.119
1.5,25,0.002,-11.5,20.3,0.0,22.568,0.248
1.6,24,0.582,-4.1,4.3,0.0,22.568,0.104
1.6,25,0.004,-11.3,20.1,0.0,22.568,0.248
1.7,24,0.633,-4.2,4.3,0.0,22.568,0.091
1.7,25,0.007,-11.3,19.9,0.0,22.568,0.247
1.8,24,0.695,-4.2,4.3,0.0,22.568,0.076
1.8,25,0.011,-11.1,19.8,0.0,22.568,0.246
1.9,24,0.754,-4.3,4.2,0.0,22.568,0.061
1.9,25,0.018,-11.1,19.5,0.0,22.568,0.244
2.0,24,0.808,-4.3,4.1,0.0,22.568,0.048
2.0,25,0.026,-10.9,19.3,0.0,22.568,0.242
2.1,24,0.858,-4.3,4.2,0.0,22.568,0.035
2.1,25,0.037,-10.7,19.1,0.0,22.568,0.239
2.2,24,0.906,-4.3,4.3,0.0,22.568,0.023
2.2,25,0.051,-10.6,18.8,0.0,22.568,0.236
2.3,24,0.952,-4.4,4.3,0.0,22.568,0.012
2.3,25,0.066,-10.5,18.6,0.0,22.568,0.232
2.4,24,1.002,-4.3,4.3,0.0,22.568,0.0
2.4,25,0.084,-10.4,18.3,0.0,22.568,0.228
2.5,24,1.045,-4.3,4.4,0.0,22.568,0.011
2.5,25,0.104,-10.2,18.1,0.0,22.568,0.223
2.6,24,1.089,-4.3,4.5,0.0,22.568,0.022
2.6,25,0.125,-10.1,17.9,0.0,22.568,0.217
2.7,24,1.135,-4.2,4.6,0.0,22.568,0.034
2.7,25,0.149,-10.0,17.7,0.0,22.568,0.212
2.8,24,1.178,-4.1,4.7,0.0,22.568,0.044
2.8,25,0.174,-9.9,17.5,0.0,22.568,0.205
2.9,24,1.198,-4.1,4.9,0.0,22.568,0.049
2.9,25,0.198,-9.8,17.4,0.0,22.568,0.199
3.0,24,1.235,-4.0,5.0,0.0,22.568,0.058
3.0,25,0.224,-9.8,17.2,0.0,22.568,0.193
3.1,24,1.275,-3.9,5.1,0.0,22.568,0.068
3.1,25,0.25,-9.7,17.0,0.0,22.568,0.186
3.2,24,1.301,-3.7,5.3,0.0,22.568,0.075
3.2,25,0.28,-9.5,16.9,0.0,22.568,0.179
3.3,24,1.324,-3.6,5.6,0.0,22.568,0.081
3.3,25,0.311,-9.3,16.7,0.0,22.568,0.171
3.4,24,1.341,-3.5,5.8,0.0,22.568,0.085
3.4,25,0.339,-9.2,16.6,0.0,22.568,0.164
3.5,24,1.358,-3.3,6.0,0.0,22.568,0.089
3.5,25,0.371,-9.1,16.4,0.0,22.568,0.156
3.6,24,1.385,-3.3,6.2,0.0,22.568,0.096
3.6,25,0.399,-9.0,16.3,0.0,22.568,0.149
3.7,24,1.398,-3.2,6.3,0.0,22.568,0.099
3.7,25,0.431,-9.0,16.1,0.0,22.568,0.141
3.8,24,1.397,-3.2,6.6,0.0,22.568,0.099
3.8,25,0.465,-8.8,15.9,0.0,22.568,0.133
3.9,24,1.41,-3.3,6.7,1.0,11.284,0.102
3.9,25,0.502,-8.6,15.7,1.0,11.284,0.124
4.0,24,1.425,-3.5,6.7,1.0,11.284,0.106
4.0,25,0.534,-8.4,15.6,1.0,11.284,0.116
4.1,24,1.438,-3.8,6.7,1.0,11.284,0.109
4.1,25,0.563,-8.3,15.5,1.0,11.284,0.109
4.2,24,1.463,-4.0,6.6,1.0,11.284,0.115
4.2,25,0.596,-8.1,15.4,1.0,11.284,0.1
4.3,24,1.48,-4.2,6.6,1.0,11.284,0.119
4.3,25,0.631,-7.9,15.2,1.0,11.284,0.092
4.4,24,1.496,-4.5,6.5,1.0,11.284,0.123
4.4,25,0.67,-7.8,15.0,1.0,11.284,0.082
4.5,24,1.517,-4.6,6.5,1.0,11.284,0.129
4.5,25,0.701,-7.7,14.8,1.0,11.284,0.074
4.6,24,1.526,-4.8,6.5,1.0,11.284,0.131
4.6,25,0.732,-7.6,14.7,1.0,11.284,0.067
4.7,24,1.539,-4.9,6.5,1.0,11.284,0.134
4.7,25,0.77,-7.5,14.4,1.0,11.284,0.057
4.8,24,1.551,-5.0,6.5,1.0,11.284,0.137
4.8,25,0.804,-7.6,14.1,1.0,11.284,0.049
4.9,24,1.563,-5.1,6.5,1.0,11.284,0.14
4.9,25,0.837,-7.6,13.9,1.0,11.284,0.041
5.0,24,1.553,-5.3,6.7,1.0,11.284,0.137
5.0,25,0.873,-7.5,13.6,1.0,11.284,0.032
5.1,24,1.554,-5.4,6.8,1.0,11.284,0.138
5.1,25,0.909,-7.4,13.4,1.0,11.284,0.023
5.2,24,1.543,-5.5,7.0,1.0,11.284,0.135
5.2,25,0.934,-7.5,13.3,1.0,11.284,0.016
5.3,24,1.549,-5.6,7.1,1.0,11.284,0.136
5.3,25,0.967,-7.5,13.1,1.0,11.284,0.008
5.4,24,1.541,-5.7,7.3,1.0,11.284,0.134
5.4,25,0.996,-7.6,12.8,1.0,11.284,0.001
5.5,24,1.529,-5.8,7.5,1.0,11.284,0.131
5.5,25,1.013,-7.5,12.8,1.0,11.284,0.003
5.6,24,1.534,-5.8,7.7,1.0,11.284,0.133
5.6,25,1.023,-7.4,13.0,1.0,11.284,0.006
5.7,24,1.524,-5.9,7.9,1.0,11.284,0.13
5.7,25,1.031,-7.3,13.1,1.0,11.284,0.008
5.8,24,1.525,-5.9,8.0,1.0,11.284,0.13
5.8,25,1.05,-7.1,13.2,1.0,11.284,0.012
5.9,24,1.515,-6.0,8.2,1.0,11.284,0.128
5.9,25,1.068,-6.9,13.3,1.0,11.284,0.017
6.0,24,1.519,-6.0,8.4,1.0,11.284,0.129
6.0,25,1.086,-6.7,13.3,1.0,11.284,0.021
6.1,24,1.512,-6.1,8.5,1.0,11.284,0.127
6.1,25,1.098,-6.5,13.4,1.0,11.284,0.024
6.2,24,1.51,-6.0,8.8,1.0,11.284,0.127
6.2,25,1.112,-6.3,13.5,1.0,11.284,0.028
6.3,24,1.499,-6.1,9.0,1.0,11.284,0.124
6.3,25,1.121,-6.2,13.6,1.0,11.284,0.03
6.4,24,1.493,-6.0,9.2,1.0,11.284,0.123
6.4,25,1.125,-6.0,13.8,1.0,11.284,0.031
6.5,24,1.496,-5.9,9.4,1.0,11.284,0.123
6.5,25,1.132,-5.8,14.0,1.0,11.284,0.033
6.6,24,1.496,-5.8,9.6,1.0,11.284,0.123
6.6,25,1.146,-5.6,14.0,1.0,11.284,0.036
6.7,24,1.495,-5.8,9.8,1.0,11.284,0.123
6.7,25,1.154,-5.5,14.1,1.0,11.284,0.038
6.8,24,1.491,-5.8,10.0,1.0,11.284,0.122
6.8,25,1.157,-5.5,14.2,1.0,11.284,0.039
6.9,24,1.482,-5.7,10.2,1.0,11.284,0.12
6.9,25,1.164,-5.2,14.4,1.0,11.284,0.041
7.0,24,1.476,-5.7,10.4,1.0,11.284,0.118
7.0,25,1.17,-5.0,14.5,1.0,11.284,0.042
7.1,24,1.471,-5.7,10.6,1.0,11.284,0.117
7.1,25,1.174,-4.9,14.6,1.0,11.284,0.043
7.2,24,1.472,-5.5,10.8,1.0,11.284,0.117
7.2,25,1.182,-4.7,14.7,1.0,11.284,0.045
7.3,24,1.471,-5.3,11.0,1.0,11.284,0.117
7.3,25,1.186,-4.6,14.8,1.0,11.284,0.046
7.4,24,1.471,-5.3,11.1,1.0,11.284,0.117
7.4,25,1.19,-4.3,14.9,1.0,11.284,0.047
7.5,24,1.473,-5.1,11.3,1.0,11.284,0.118
7.5,25,1.194,-4.1,15.1,1.0,11.284,0.048
7.6,24,1.479,-5.0,11.4,1.0,11.284,0.119
7.6,25,1.198,-3.8,15.2,1.0,11.284,0.049
7.7,24,1.484,-4.8,11.5,1.0,11.284,0.12
7.7,25,1.197,-3.7,15.4,1.0,11.284,0.049
