Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.033,23.600000000000154,3.9333333333333593,7.866666666666719,0.12,9,3,13
