Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,isocontour,11.283791670955125,47520,100.0,24.5,-11.3,0.0,,,,24.5,-11.3,0.0,1,,,,
0.0,2,isocontour,11.283791670955125,47520,100.0,15.9,20.3,0.0,,,,15.9,20.3,0.0,2,,,,
0.0,3,isocontour,11.283791670955125,47520,100.0,20.7,-7.0,0.0,,,,20.7,-7.0,0.0,3,,,,
0.0,4,isocontour,11.283791670955125,47520,100.0,18.7,15.6,0.0,,,,18.7,15.6,0.0,4,,,,
0.0,5,isocontour,11.283791670955125,47520,100.0,24.3,11.4,0.0,,,,24.3,11.4,0.0,5,,,,
0.0,6,isocontour,11.283791670955125,47520,100.0,-5.8,-17.0,0.0,,,,-5.8,-17.0,0.0,6,,,,
0.0,7,isocontour,11.283791670955125,47520,100.0,1.4,14.7,0.0,,,,1.4,14.7,0.0,7,,,,
0.0,8,isocontour,11.283791670955125,47520,100.0,-0.2,-10.7,0.0,,,,-0.2,-10.7,0.0,8,,,,
0.0,9,isocontour,11.283791670955125,47520,100.0,17.8,1.0,0.0,,,,17.8,1.0,0.0,9,,,,
0.0,10,isocontour,11.283791670955125,47520,100.0,4.1,-4.6,0.0,,,,4.1,-4.6,0.0,10,,,,
0.0,11,isocontour,11.283791670955125,47520,100.0,-15.0,-5.7,0.0,,,,-15.0,-5.7,0.0,11,,,,
0.0,12,isocontour,11.283791670955125,47520,100.0,-20.3,0.3,0.0,,,,-20.3,0.3,0.0,12,,,,
0.0,13,isocontour,11.283791670955125,47520,100.0,24.4,2.5,0.0,,,,24.4,2.5,0.0,13,,,,
0.0,14,isocontour,11.283791670955125,47520,100.0,0.6,-22.7,0.0,,,,0.6,-22.7,0.0,14,,,,
0.0,15,isocontour,11.283791670955125,47520,100.0,23.5,24.7,0.0,,,,23.5,24.7,0.0,15,,,,
