Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,4.7,-6.63,7.82,13.73,-3.12,-20.36,20.598,0.0,0.588,660.0,1.0
0.1,3.59,-5.08,7.77,13.35,-4.18,-18.43,18.898,0.001,0.622,659.74693,1.0
0.2,2.17,-3.01,7.73,12.97,-5.56,-15.98,16.92,0.001,0.662,659.48415,0.999
0.3,0.95,-1.63,8.16,13.13,-7.21,-14.76,16.427,0.002,0.671,659.14559,0.999
0.4,1.72,-1.15,8.47,13.35,-6.75,-14.5,15.994,0.003,0.68,658.78751,0.998
0.5,2.68,-2.37,8.35,13.38,-5.67,-15.75,16.74,0.003,0.665,658.41972,0.998
0.6,1.72,-0.75,8.77,12.97,-7.05,-13.72,15.425,0.004,0.692,658.10843,0.997
0.7,2.43,-0.84,9.3,12.99,-6.87,-13.83,15.442,0.005,0.691,657.67906,0.996
0.8,3.22,-0.57,9.37,13.19,-6.15,-13.76,15.072,0.005,0.699,657.34257,0.996
0.9,3.79,0.03,9.4,13.37,-5.61,-13.34,14.472,0.006,0.711,656.97209,0.995
1.0,4.27,-5.69,9.9,13.42,-5.63,-19.11,19.922,0.007,0.602,656.62144,0.995
1.1,3.71,-3.04,10.06,12.91,-6.35,-15.95,17.168,0.007,0.657,656.25076,0.994
1.2,3.9,-1.25,10.37,12.42,-6.47,-13.67,15.124,0.008,0.698,655.92402,0.994
1.3,3.46,0.12,10.82,12.52,-7.36,-12.4,14.42,0.009,0.712,655.54456,0.993
1.4,4.69,0.28,11.09,12.0,-6.4,-11.72,13.354,0.009,0.733,655.16549,0.993
1.5,6.06,-0.84,11.03,11.57,-4.97,-12.41,13.368,0.01,0.733,654.79371,0.992
1.6,6.9,1.07,10.89,11.22,-3.99,-10.15,10.906,0.011,0.782,654.39805,0.992
1.7,8.19,1.74,11.03,10.69,-2.84,-8.95,9.39,0.011,0.812,654.0368,0.991
1.8,8.46,1.77,11.29,10.87,-2.83,-9.1,9.53,0.012,0.809,653.69008,0.99
1.9,8.11,1.64,11.29,11.01,-3.18,-9.37,9.895,0.013,0.802,653.31946,0.99
2.0,4.37,-4.67,11.47,11.2,-7.1,-15.87,17.386,0.013,0.652,652.87387,0.989
2.1,5.12,-2.0,11.57,11.39,-6.45,-13.39,14.863,0.014,0.703,652.52144,0.989
2.2,6.15,0.02,12.06,11.03,-5.91,-11.01,12.496,0.015,0.75,652.13678,0.988
2.3,7.88,1.62,12.04,10.54,-4.16,-8.92,9.842,0.015,0.803,651.77391,0.988
2.4,9.22,2.06,12.27,10.72,-3.05,-8.66,9.181,0.016,0.816,651.34258,0.987
2.5,9.18,0.36,12.79,10.62,-3.61,-10.26,10.877,0.017,0.782,651.0028,0.986
2.6,11.08,2.57,12.63,10.62,-1.55,-8.05,8.198,0.017,0.836,650.70487,0.986
2.7,11.6,2.82,13.15,10.43,-1.55,-7.61,7.766,0.018,0.845,650.3209,0.985
2.8,11.88,3.03,13.04,9.99,-1.16,-6.96,7.056,0.019,0.859,650.01376,0.985
2.9,11.87,3.23,13.52,9.65,-1.65,-6.42,6.629,0.019,0.867,649.63391,0.984
3.0,4.9,-3.63,13.93,9.21,-9.03,-12.84,15.697,0.02,0.686,649.23503,0.984
3.1,6.83,-1.57,13.92,9.34,-7.09,-10.91,13.011,0.021,0.74,648.75768,0.983
3.2,8.23,0.7,13.7,9.11,-5.47,-8.41,10.032,0.021,0.799,648.35188,0.982
3.3,9.88,2.32,13.93,9.25,-4.05,-6.93,8.027,0.022,0.839,648.00588,0.982
3.4,11.63,2.78,13.86,9.35,-2.23,-6.57,6.938,0.023,0.861,647.61019,0.981
3.5,11.58,1.09,13.77,8.87,-2.19,-7.78,8.082,0.023,0.838,647.21758,0.981
3.6,13.08,3.65,13.72,8.35,-0.64,-4.7,4.743,0.024,0.905,646.85628,0.98
3.7,13.48,3.95,13.92,7.78,-0.44,-3.83,3.855,0.025,0.923,646.44588,0.979
3.8,13.61,4.26,14.34,7.78,-0.73,-3.52,3.595,0.025,0.928,646.07347,0.979
3.9,13.62,4.73,14.12,7.72,-0.5,-2.99,3.032,0.026,0.939,645.70358,0.978
4.0,6.03,-2.81,14.27,7.87,-8.24,-10.68,13.489,0.027,0.73,645.27701,0.978
4.1,7.19,-0.55,14.65,7.42,-7.46,-7.97,10.917,0.027,0.782,644.86133,0.977
4.2,8.83,2.13,15.1,7.33,-6.27,-5.2,8.146,0.028,0.837,644.40796,0.976
4.3,10.35,5.0,14.89,6.94,-4.54,-1.94,4.937,0.029,0.901,643.96214,0.976
4.4,11.09,7.6,14.71,6.49,-3.62,1.11,3.786,0.029,0.924,643.56759,0.975
4.5,11.69,3.92,15.15,6.38,-3.46,-2.46,4.245,0.03,0.915,643.107,0.974
4.6,12.94,7.35,15.43,6.47,-2.49,0.88,2.641,0.031,0.947,642.70044,0.974
4.7,13.53,7.28,15.82,6.03,-2.29,1.25,2.609,0.031,0.948,642.23396,0.973
4.8,13.88,6.91,15.69,6.1,-1.81,0.81,1.983,0.032,0.96,641.7459,0.972
4.9,14.18,6.54,15.63,6.2,-1.45,0.34,1.489,0.033,0.97,641.29782,0.972
5.0,6.95,-2.02,15.88,6.3,-8.93,-8.32,12.205,0.033,0.756,640.89917,0.971
5.1,8.81,-0.41,16.18,5.78,-7.37,-6.19,9.625,0.034,0.808,640.40782,0.97
5.2,10.71,1.63,16.09,5.88,-5.38,-4.25,6.856,0.035,0.863,640.04621,0.97
5.3,12.55,3.32,16.04,5.99,-3.49,-2.67,4.394,0.035,0.912,639.70917,0.969
5.4,13.84,4.45,16.11,5.4,-2.27,-0.95,2.461,0.036,0.951,639.32034,0.969
5.5,13.17,2.24,16.34,5.5,-3.17,-3.26,4.547,0.037,0.909,638.93908,0.968
5.6,14.39,4.45,16.18,5.54,-1.79,-1.09,2.096,0.037,0.958,638.63252,0.968
5.7,14.25,4.8,15.99,5.56,-1.74,-0.76,1.899,0.038,0.962,638.24483,0.967
5.8,14.26,4.81,15.76,5.52,-1.5,-0.71,1.66,0.039,0.967,637.82283,0.966
5.9,14.1,5.53,15.9,5.65,-1.8,-0.12,1.804,0.039,0.964,637.4833,0.966
