Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2697.14,0.001,1.079
0.2,2743.81,0.001,1.098
0.3,2697.14,0.002,1.079
0.4,2697.14,0.003,1.079
0.5,2763.81,0.003,1.106
0.6,2797.14,0.004,1.119
0.7,2693.33,0.005,1.077
0.8,2720.0,0.005,1.088
0.9,2766.67,0.006,1.107
1.0,2946.67,0.007,1.179
1.1,2913.33,0.007,1.165
1.2,2846.67,0.008,1.139
1.3,2833.33,0.009,1.133
1.4,2880.0,0.009,1.152
1.5,2893.33,0.01,1.157
1.6,2893.33,0.011,1.157
1.7,3040.0,0.011,1.216
1.8,2960.0,0.012,1.184
1.9,2960.0,0.013,1.184
2.0,2880.0,0.013,1.152
2.1,2880.0,0.014,1.152
2.2,2920.0,0.015,1.168
2.3,2920.0,0.015,1.168
2.4,2920.0,0.016,1.168
2.5,3020.0,0.017,1.208
2.6,3086.67,0.017,1.235
2.7,3086.67,0.018,1.235
2.8,3053.34,0.019,1.221
2.9,3120.0,0.019,1.248
3.0,3086.67,0.02,1.235
3.1,2983.81,0.021,1.194
3.2,2983.81,0.021,1.194
3.3,3010.48,0.022,1.204
3.4,2983.81,0.023,1.194
3.5,3017.14,0.023,1.207
3.6,3014.29,0.024,1.206
3.7,2908.57,0.025,1.163
3.8,2908.57,0.025,1.163
3.9,2908.57,0.026,1.163
4.0,2908.57,0.027,1.163
4.1,2984.76,0.027,1.194
4.2,2984.76,0.028,1.194
4.3,2951.43,0.029,1.181
4.4,2951.43,0.029,1.181
4.5,3218.1,0.03,1.287
4.6,3175.24,0.031,1.27
4.7,3129.05,0.031,1.252
4.8,2862.38,0.032,1.145
4.9,2862.38,0.033,1.145
5.0,3129.05,0.033,1.252
5.1,3129.05,0.034,1.252
5.2,3119.53,0.035,1.248
5.3,3086.84,0.035,1.235
5.4,2820.18,0.036,1.128
5.5,2807.62,0.037,1.123
5.6,3074.29,0.037,1.23
5.7,2787.14,0.038,1.115
5.8,3053.81,0.039,1.222
5.9,3287.14,0.039,1.315
6.0,3287.14,0.04,1.315
6.1,2853.81,0.041,1.142
6.2,3223.81,0.041,1.29
6.3,2823.81,0.042,1.13
6.4,2759.52,0.043,1.104
6.5,2723.82,0.043,1.09
6.6,2686.38,0.044,1.075
6.7,2641.93,0.045,1.057
6.8,2600.04,0.045,1.04
6.9,2561.66,0.046,1.025
7.0,2524.59,0.047,1.01
7.1,2511.86,0.047,1.005
7.2,2506.27,0.048,1.003
7.3,2506.27,0.049,1.003
7.4,2234.37,0.049,0.894
7.5,2165.14,0.05,0.866
7.6,2091.15,0.051,0.836
7.7,1888.58,0.051,0.755
7.8,1869.82,0.052,0.748
7.9,1862.35,0.053,0.745
8.0,1855.68,0.053,0.742
8.1,1855.68,0.054,0.742
8.2,1849.62,0.055,0.74
8.3,1847.06,0.055,0.739
8.4,1844.02,0.056,0.738
8.5,1844.02,0.057,0.738
8.6,1844.02,0.057,0.738
8.7,1844.02,0.058,0.738
8.8,1844.02,0.059,0.738
8.9,1844.02,0.059,0.738
9.0,1835.9,0.06,0.734
9.1,1828.15,0.061,0.731
9.2,1837.04,0.061,0.735
9.3,1837.04,0.062,0.735
9.4,1824.2,0.063,0.73
9.5,1824.2,0.063,0.73
9.6,1818.36,0.064,0.727
9.7,1703.05,0.065,0.681
9.8,1671.52,0.065,0.669
9.9,1682.37,0.066,0.673
10.0,1667.47,0.067,0.667
10.1,1688.08,0.067,0.675
10.2,1688.74,0.068,0.675
10.3,1642.13,0.069,0.657
10.4,1590.81,0.069,0.636
10.5,1578.73,0.07,0.631
10.6,1562.61,0.071,0.625
10.7,1558.68,0.071,0.623
10.8,1544.58,0.072,0.618
10.9,1537.01,0.073,0.615
11.0,1501.48,0.073,0.601
11.1,1501.48,0.074,0.601
11.2,1501.48,0.075,0.601
11.3,1499.28,0.075,0.6
11.4,1479.28,0.076,0.592
11.5,1479.28,0.077,0.592
11.6,1479.28,0.077,0.592
11.7,1479.28,0.078,0.592
11.8,1479.28,0.079,0.592
11.9,1475.71,0.079,0.59
12.0,1472.58,0.08,0.589
12.1,1469.2,0.081,0.588
12.2,1466.23,0.081,0.586
12.3,1463.28,0.082,0.585
12.4,1463.28,0.083,0.585
12.5,1460.51,0.083,0.584
12.6,1460.51,0.084,0.584
12.7,1460.51,0.085,0.584
12.8,1450.98,0.085,0.58
12.9,1449.68,0.086,0.58
13.0,1416.34,0.087,0.567
13.1,1400.23,0.087,0.56
13.2,1400.23,0.088,0.56
13.3,1356.21,0.089,0.542
13.4,1326.12,0.089,0.53
13.5,1281.29,0.09,0.513
13.6,1218.89,0.091,0.488
13.7,1182.32,0.091,0.473
13.8,1185.71,0.092,0.474
13.9,1151.56,0.093,0.461
14.0,1129.31,0.093,0.452
14.1,1117.47,0.094,0.447
14.2,1096.04,0.095,0.438
14.3,1092.76,0.095,0.437
14.4,1090.54,0.096,0.436
14.5,1084.03,0.097,0.434
14.6,1076.21,0.097,0.43
14.7,1071.62,0.098,0.429
14.8,1054.91,0.099,0.422
14.9,1053.24,0.099,0.421
15.0,1047.61,0.1,0.419
15.1,1040.21,0.101,0.416
15.2,1040.21,0.101,0.416
15.3,1038.2,0.102,0.415
15.4,1038.2,0.103,0.415
15.5,1034.48,0.103,0.414
15.6,1036.6,0.104,0.415
15.7,1036.6,0.105,0.415
15.8,1070.89,0.105,0.428
15.9,1070.89,0.106,0.428
16.0,1070.89,0.107,0.428
16.1,1139.81,0.107,0.456
16.2,1140.68,0.108,0.456
16.3,1140.68,0.109,0.456
16.4,1140.68,0.109,0.456
16.5,1140.68,0.11,0.456
16.6,1140.68,0.111,0.456
16.7,1208.3,0.111,0.483
16.8,1208.3,0.112,0.483
16.9,1208.3,0.113,0.483
17.0,1208.3,0.113,0.483
17.1,1208.3,0.114,0.483
17.2,1208.3,0.115,0.483
17.3,1208.3,0.115,0.483
17.4,1208.3,0.116,0.483
17.5,1208.3,0.117,0.483
17.6,1208.3,0.117,0.483
17.7,1208.3,0.118,0.483
17.8,1206.04,0.119,0.482
17.9,1206.04,0.119,0.482
18.0,1203.92,0.12,0.482
18.1,1203.92,0.121,0.482
18.2,1069.63,0.121,0.428
18.3,1068.76,0.122,0.428
18.4,1068.76,0.123,0.428
18.5,1000.28,0.123,0.4
18.6,1000.28,0.124,0.4
18.7,1000.28,0.125,0.4
18.8,1000.28,0.125,0.4
18.9,1000.28,0.126,0.4
19.0,1002.1,0.127,0.401
19.1,1002.1,0.127,0.401
19.2,1004.0,0.128,0.402
19.3,1015.43,0.129,0.406
19.4,1021.44,0.129,0.409
19.5,1026.87,0.13,0.411
19.6,1055.44,0.131,0.422
19.7,1065.92,0.131,0.426
19.8,1065.92,0.132,0.426
19.9,1081.15,0.133,0.432
20.0,1083.26,0.133,0.433
20.1,1112.37,0.134,0.445
20.2,1124.92,0.135,0.45
20.3,1178.95,0.135,0.472
20.4,1178.95,0.136,0.472
20.5,1178.95,0.137,0.472
20.6,1200.01,0.137,0.48
20.7,1200.01,0.138,0.48
20.8,1200.01,0.139,0.48
20.9,1200.01,0.139,0.48
21.0,1200.01,0.14,0.48
21.1,1200.01,0.141,0.48
21.2,1200.01,0.141,0.48
21.3,1200.01,0.142,0.48
21.4,1200.01,0.143,0.48
21.5,1200.01,0.143,0.48
21.6,1200.01,0.144,0.48
21.7,1200.01,0.145,0.48
21.8,1200.01,0.145,0.48
21.9,1200.01,0.146,0.48
22.0,1200.01,0.147,0.48
22.1,1200.01,0.147,0.48
22.2,1200.01,0.148,0.48
22.3,1200.01,0.149,0.48
22.4,1200.01,0.149,0.48
22.5,1200.01,0.15,0.48
22.6,1200.01,0.151,0.48
22.7,1200.01,0.151,0.48
22.8,1200.01,0.152,0.48
22.9,1200.01,0.153,0.48
23.0,1200.01,0.153,0.48
23.1,1200.01,0.154,0.48
23.2,1200.01,0.155,0.48
23.3,1200.01,0.155,0.48
23.4,1200.01,0.156,0.48
23.5,1200.01,0.157,0.48
23.6,1200.01,0.157,0.48
23.7,1200.01,0.158,0.48
23.8,1200.01,0.159,0.48
23.9,1200.01,0.159,0.48
24.0,1200.01,0.16,0.48
24.1,1200.01,0.161,0.48
24.2,1200.01,0.161,0.48
24.3,1200.01,0.162,0.48
24.4,1200.01,0.163,0.48
24.5,1200.01,0.163,0.48
24.6,1200.01,0.164,0.48
24.7,1200.01,0.165,0.48
24.8,1200.01,0.165,0.48
24.9,1200.01,0.166,0.48
25.0,1200.01,0.167,0.48
25.1,1201.18,0.167,0.48
25.2,1213.37,0.168,0.485
25.3,1217.91,0.169,0.487
25.4,1233.92,0.169,0.494
25.5,1275.32,0.17,0.51
25.6,1274.15,0.171,0.51
25.7,1296.49,0.171,0.519
25.8,1398.83,0.172,0.56
25.9,1398.83,0.173,0.56
26.0,1398.83,0.173,0.56
26.1,1398.83,0.174,0.56
