Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3073.33,0.001,1.229
0.2,3006.66,0.001,1.203
0.3,3040.0,0.002,1.216
0.4,3006.66,0.003,1.203
0.5,3006.66,0.003,1.203
0.6,2953.33,0.004,1.181
0.7,2973.33,0.005,1.189
0.8,2933.33,0.005,1.173
0.9,2853.33,0.006,1.141
1.0,2806.66,0.007,1.123
1.1,2973.33,0.007,1.189
1.2,2953.33,0.008,1.181
1.3,2793.33,0.009,1.117
1.4,2717.14,0.009,1.087
1.5,2717.14,0.01,1.087
1.6,2790.48,0.011,1.116
1.7,2743.81,0.011,1.098
1.8,2800.95,0.012,1.12
1.9,2734.29,0.013,1.094
2.0,2707.62,0.013,1.083
2.1,2707.62,0.014,1.083
2.2,2690.95,0.015,1.076
2.3,2757.62,0.015,1.103
2.4,2724.29,0.016,1.09
2.5,2650.95,0.017,1.06
2.6,2737.62,0.017,1.095
2.7,2631.91,0.018,1.053
2.8,2631.91,0.019,1.053
2.9,2565.24,0.019,1.026
3.0,2498.57,0.02,0.999
3.1,2439.52,0.021,0.976
3.2,2439.52,0.021,0.976
3.3,2432.38,0.022,0.973
3.4,2391.91,0.023,0.957
3.5,2378.1,0.023,0.951
3.6,2370.95,0.024,0.948
3.7,2303.81,0.025,0.922
3.8,2276.03,0.025,0.91
3.9,2276.03,0.026,0.91
4.0,2305.55,0.027,0.922
4.1,2305.55,0.027,0.922
4.2,2305.55,0.028,0.922
4.3,2292.22,0.029,0.917
4.4,2278.89,0.029,0.912
4.5,2312.22,0.03,0.925
4.6,2226.03,0.031,0.89
4.7,2226.03,0.031,0.89
4.8,2216.03,0.032,0.886
4.9,2216.03,0.033,0.886
5.0,2202.06,0.033,0.881
5.1,2202.06,0.034,0.881
5.2,2202.06,0.035,0.881
5.3,2190.48,0.035,0.876
5.4,2184.62,0.036,0.874
5.5,2184.62,0.037,0.874
5.6,2153.51,0.037,0.861
5.7,2153.51,0.038,0.861
5.8,2220.17,0.039,0.888
5.9,2153.51,0.039,0.861
6.0,2190.65,0.04,0.876
6.1,2113.81,0.041,0.846
6.2,2113.81,0.041,0.846
6.3,2103.81,0.042,0.842
6.4,2067.78,0.043,0.827
6.5,2060.31,0.043,0.824
6.6,2059.19,0.044,0.824
6.7,2069.18,0.045,0.828
6.8,2078.38,0.045,0.831
6.9,2086.5,0.046,0.835
7.0,2162.69,0.047,0.865
7.1,2172.69,0.047,0.869
7.2,2241.38,0.048,0.897
7.3,2237.74,0.049,0.895
7.4,2177.11,0.049,0.871
7.5,2189.81,0.05,0.876
7.6,2160.63,0.051,0.864
7.7,2133.48,0.051,0.853
7.8,2145.87,0.052,0.858
7.9,2128.86,0.053,0.852
8.0,2355.4,0.053,0.942
8.1,2395.44,0.054,0.958
8.2,2114.16,0.055,0.846
8.3,2084.97,0.055,0.834
8.4,2113.52,0.056,0.845
8.5,2061.94,0.057,0.825
8.6,1996.86,0.057,0.799
8.7,1960.03,0.058,0.784
8.8,1962.41,0.059,0.785
8.9,1976.38,0.059,0.791
9.0,1976.38,0.06,0.791
9.1,1976.38,0.061,0.791
9.2,1969.24,0.061,0.788
9.3,1955.9,0.062,0.782
9.4,1917.16,0.063,0.767
9.5,1863.19,0.063,0.745
9.6,1846.35,0.064,0.739
9.7,1848.41,0.065,0.739
9.8,1844.13,0.065,0.738
9.9,1870.32,0.066,0.748
10.0,1755.39,0.067,0.702
10.1,1743.81,0.067,0.698
10.2,1768.25,0.068,0.707
10.3,1839.36,0.069,0.736
10.4,1814.92,0.069,0.726
10.5,1819.36,0.07,0.728
10.6,1814.92,0.071,0.726
10.7,1787.14,0.071,0.715
10.8,1781.58,0.072,0.713
10.9,1756.03,0.073,0.702
11.0,1901.58,0.073,0.761
11.1,1893.5,0.074,0.757
11.2,1682.39,0.075,0.673
11.3,1842.39,0.075,0.737
11.4,1846.84,0.076,0.739
11.5,1850.47,0.077,0.74
11.6,1840.47,0.077,0.736
11.7,1850.47,0.078,0.74
11.8,1827.64,0.079,0.731
11.9,1779.68,0.079,0.712
12.0,1758.25,0.08,0.703
12.1,1746.66,0.081,0.699
12.2,1746.66,0.081,0.699
12.3,1768.57,0.082,0.707
12.4,1790.76,0.083,0.716
12.5,1790.76,0.083,0.716
12.6,1790.76,0.084,0.716
12.7,1781.88,0.085,0.713
12.8,1781.88,0.085,0.713
12.9,1781.88,0.086,0.713
13.0,1771.88,0.087,0.709
13.1,1771.88,0.087,0.709
13.2,1771.88,0.088,0.709
13.3,1771.88,0.089,0.709
13.4,1771.88,0.089,0.709
13.5,1771.88,0.09,0.709
13.6,1771.88,0.091,0.709
13.7,1771.88,0.091,0.709
13.8,1771.88,0.092,0.709
13.9,1771.88,0.093,0.709
14.0,1748.24,0.093,0.699
14.1,1748.24,0.094,0.699
14.2,1740.16,0.095,0.696
14.3,1690.32,0.095,0.676
14.4,1622.25,0.096,0.649
14.5,1603.92,0.097,0.642
14.6,1585.63,0.097,0.634
14.7,1551.16,0.098,0.62
14.8,1533.62,0.099,0.613
14.9,1526.66,0.099,0.611
15.0,1498.92,0.1,0.6
