Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,8.8,-8.3,0.0,,,,8.8,-8.3,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,22.7,22.4,0.0,,,,22.7,22.4,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,2.1,2.7,0.0,,,,2.1,2.7,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,-5.9,-18.2,0.0,,,,-5.9,-18.2,0.0,4,,,,
0.0,5,seeker,11.283791670955125,47520,100.0,13.1,15.0,0.0,,,,13.1,15.0,0.0,5,,,,
0.0,6,seeker,11.283791670955125,47520,100.0,-23.4,-16.5,0.0,,,,-23.4,-16.5,0.0,6,,,,
0.0,7,seeker,11.283791670955125,47520,100.0,-16.3,-18.1,0.0,,,,-16.3,-18.1,0.0,7,,,,
0.0,8,seeker,11.283791670955125,47520,100.0,-6.9,5.6,0.0,,,,-6.9,5.6,0.0,8,,,,
0.0,9,seeker,11.283791670955125,47520,100.0,0.5,-16.6,0.0,,,,0.5,-16.6,0.0,9,,,,
0.0,10,seeker,11.283791670955125,47520,100.0,13.7,19.5,0.0,,,,13.7,19.5,0.0,10,,,,
0.0,11,seeker,11.283791670955125,47520,100.0,12.4,0.3,0.0,,,,12.4,0.3,0.0,11,,,,
0.0,12,seeker,11.283791670955125,47520,100.0,2.8,6.8,0.0,,,,2.8,6.8,0.0,12,,,,
0.0,13,explorer,11.283791670955125,47520,100.0,20.0,-5.8,0.0,,,,20.0,-5.8,0.0,13,,,,
0.0,14,explorer,11.283791670955125,47520,100.0,1.2,24.2,0.0,,,,1.2,24.2,0.0,14,,,,
0.0,15,explorer,11.283791670955125,47520,100.0,10.9,11.7,0.0,,,,10.9,11.7,0.0,15,,,,
0.0,16,explorer,11.283791670955125,47520,100.0,1.4,-0.3,0.0,,,,1.4,-0.3,0.0,16,,,,
0.0,17,explorer,11.283791670955125,47520,100.0,10.7,-21.3,0.0,,,,10.7,-21.3,0.0,17,,,,
0.0,18,explorer,11.283791670955125,47520,100.0,13.9,-12.6,0.0,,,,13.9,-12.6,0.0,18,,,,
0.0,19,explorer,11.283791670955125,47520,100.0,0.6,-7.9,0.0,,,,0.6,-7.9,0.0,19,,,,
0.0,20,explorer,11.283791670955125,47520,100.0,14.1,10.8,0.0,,,,14.1,10.8,0.0,20,,,,
0.0,21,explorer,11.283791670955125,47520,100.0,24.1,8.9,0.0,,,,24.1,8.9,0.0,21,,,,
0.0,22,explorer,11.283791670955125,47520,100.0,21.7,-8.1,0.0,,,,21.7,-8.1,0.0,22,,,,
0.0,23,explorer,11.283791670955125,47520,100.0,16.6,-15.1,0.0,,,,16.6,-15.1,0.0,23,,,,
0.0,24,explorer,11.283791670955125,47520,100.0,14.7,-3.1,0.0,,,,14.7,-3.1,0.0,24,,,,
0.0,25,explorer,11.283791670955125,47520,100.0,22.2,23.6,0.0,,,,22.2,23.6,0.0,25,,,,
0.0,Target,,,,,-23.03,16.92,0.0,-0.21,6.18,,,,,,,,,
0.1,1,seeker,11.283791670955125,47518.68,100.0,8.8,-8.4,0.0,-0.5,-0.8,0.9,8.8,-8.4,0.0,1,6,1,5,0
0.1,2,seeker,11.283791670955125,47519.24,100.0,22.8,22.3,0.0,0.8,-0.2,0.8,22.8,22.3,0.0,2,2,1,1,0
0.1,3,seeker,11.283791670955125,47518.68,100.0,2.1,2.8,0.0,0.0,1.0,1.0,2.1,2.8,0.0,3,5,3,2,0
0.1,4,seeker,11.283791670955125,47519.52,100.0,-5.8,-18.2,0.0,0.5,-0.5,0.7,-5.8,-18.2,0.0,4,2,2,0,0
0.1,5,seeker,11.283791670955125,47519.69,100.0,13.1,15.1,0.0,-0.2,0.6,0.6,13.1,15.1,0.0,5,3,1,2,0
0.1,6,seeker,11.283791670955125,47519.68,100.0,-23.5,-16.5,0.0,-0.6,-0.2,0.6,-23.5,-16.5,0.0,6,1,1,0,0
0.1,7,seeker,11.283791670955125,47519.15,100.0,-16.4,-18.1,0.0,-0.9,-0.0,0.9,-16.4,-18.1,0.0,7,2,2,0,0
0.1,8,seeker,11.283791670955125,47519.91,100.0,-6.9,5.6,0.0,-0.4,-0.0,0.4,-6.9,5.6,0.0,8,3,2,1,0
0.1,9,seeker,11.283791670955125,47519.9,100.0,0.5,-16.6,0.0,-0.2,-0.3,0.4,0.5,-16.6,0.0,9,3,1,2,0
0.1,10,seeker,11.283791670955125,47519.29,100.0,13.7,19.6,0.0,-0.3,0.7,0.8,13.7,19.6,0.0,10,5,2,3,0
0.1,11,seeker,11.283791670955125,47519.18,100.0,12.5,0.3,0.0,0.6,0.6,0.8,12.5,0.3,0.0,11,6,2,4,0
0.1,12,seeker,11.283791670955125,47519.54,100.0,2.8,6.8,0.0,0.6,0.4,0.7,2.8,6.8,0.0,12,4,2,2,0
0.1,13,explorer,11.283791670955125,47405.88,99.76,19.9,-5.4,0.0,-1.1,4.3,4.4,19.9,-5.4,0.0,13,5,1,4,0
