Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,5,0.0,-2.1,7.2,,,0.249
0.0,6,0.0,6.5,-14.3,,,0.249
0.0,7,0.0,24.1,-13.7,,,0.249
0.0,8,0.0,23.6,-20.6,,,0.249
0.0,9,0.0,5.0,18.4,,,0.249
0.0,10,0.0,2.6,-23.9,,,0.249
0.1,5,0.0,-2.0,7.2,1.0,17.841,0.249
0.1,6,0.0,6.6,-14.2,2.0,11.894,0.249
0.1,7,0.0,24.1,-13.8,2.0,11.894,0.249
0.1,8,0.0,23.6,-20.5,1.0,17.841,0.249
0.1,9,0.0,4.9,18.4,1.0,17.841,0.249
0.1,10,0.0,2.6,-23.9,1.0,17.841,0.249
0.2,5,0.0,-2.0,7.2,1.0,17.841,0.249
0.2,6,0.0,6.6,-14.1,2.0,11.894,0.249
0.2,7,0.0,24.1,-13.7,2.0,11.894,0.249
0.2,8,0.0,23.6,-20.4,1.0,17.841,0.249
0.2,9,0.0,5.0,18.4,1.0,17.841,0.249
0.2,10,0.0,2.6,-24.0,1.0,17.841,0.249
0.3,5,0.0,-2.0,7.2,1.0,17.841,0.249
0.3,6,0.0,6.7,-14.1,2.0,11.894,0.249
0.3,7,0.0,24.2,-13.6,2.0,11.894,0.249
0.3,8,0.0,23.6,-20.4,1.0,17.841,0.249
0.3,9,0.0,4.9,18.4,1.0,17.841,0.249
0.3,10,0.0,2.6,-23.9,1.0,17.841,0.249
0.4,5,0.0,-2.1,7.1,1.0,17.841,0.249
0.4,6,0.0,6.8,-14.1,2.0,11.894,0.249
0.4,7,0.0,24.2,-13.5,2.0,11.894,0.249
0.4,8,0.0,23.7,-20.3,1.0,17.841,0.249
0.4,9,0.0,4.8,18.4,1.0,17.841,0.249
0.4,10,0.0,2.6,-24.0,1.0,17.841,0.249
0.5,5,0.003,-2.1,7.1,1.0,17.841,0.248
0.5,6,0.0,6.8,-14.1,2.0,11.894,0.249
0.5,7,0.0,24.1,-13.6,2.0,11.894,0.249
0.5,8,0.0,23.8,-20.4,1.0,17.841,0.249
0.5,9,0.0,4.7,18.4,1.0,17.841,0.249
0.5,10,0.0,2.5,-24.0,1.0,17.841,0.249
0.6,5,0.013,-2.0,7.1,1.0,17.841,0.245
0.6,6,0.0,6.8,-14.2,2.0,11.894,0.249
0.6,7,0.0,24.2,-13.5,2.0,11.894,0.249
0.6,8,0.0,23.7,-20.5,1.0,17.841,0.249
0.6,9,0.0,4.6,18.3,1.0,17.841,0.249
0.6,10,0.0,2.6,-24.1,1.0,17.841,0.249
0.7,5,0.032,-2.1,7.0,1.0,17.841,0.241
0.7,6,0.0,6.8,-14.1,2.0,11.894,0.249
0.7,7,0.0,24.2,-13.6,2.0,11.894,0.249
0.7,8,0.0,23.7,-20.6,1.0,17.841,0.249
0.7,9,0.0,4.4,18.1,1.0,17.841,0.249
0.7,10,0.0,2.5,-24.1,1.0,17.841,0.249
0.8,5,0.058,-2.2,7.0,1.0,17.841,0.234
0.8,6,0.0,6.9,-14.1,2.0,11.894,0.249
0.8,7,0.0,24.3,-13.6,2.0,11.894,0.249
0.8,8,0.0,23.7,-20.7,1.0,17.841,0.249
0.8,9,0.0,4.2,18.0,1.0,17.841,0.249
0.8,10,0.0,2.6,-24.1,1.0,17.841,0.249
0.9,5,0.094,-2.1,7.0,1.0,17.841,0.225
0.9,6,0.001,6.9,-14.1,2.0,11.894,0.248
0.9,7,0.0,24.2,-13.6,2.0,11.894,0.249
0.9,8,0.0,23.6,-20.8,1.0,17.841,0.249
0.9,9,0.0,4.0,17.8,1.0,17.841,0.249
0.9,10,0.0,2.5,-24.1,1.0,17.841,0.249
1.0,5,0.138,-2.0,7.0,1.0,17.841,0.214
1.0,6,0.002,6.9,-14.2,2.0,11.894,0.248
1.0,7,0.0,24.0,-13.5,2.0,11.894,0.249
1.0,8,0.0,23.7,-20.8,1.0,17.841,0.249
1.0,9,0.0,3.9,17.6,1.0,17.841,0.249
1.0,10,0.0,2.5,-23.9,1.0,17.841,0.249
1.1,5,0.18,-2.1,7.0,1.0,17.841,0.204
1.1,6,0.004,6.9,-14.2,2.0,11.894,0.248
1.1,7,0.0,23.7,-13.4,2.0,11.894,0.249
1.1,8,0.0,23.7,-20.8,1.0,17.841,0.249
1.1,9,0.001,3.9,17.4,1.0,17.841,0.248
1.1,10,0.0,2.6,-23.7,1.0,17.841,0.249
1.2,5,0.224,-2.2,7.0,1.0,17.841,0.193
1.2,6,0.008,7.0,-14.2,2.0,11.894,0.247
1.2,7,0.0,23.5,-13.2,2.0,11.894,0.249
1.2,8,0.0,23.6,-20.7,1.0,17.841,0.249
1.2,9,0.003,3.9,17.2,1.0,17.841,0.248
1.2,10,0.0,2.8,-23.5,1.0,17.841,0.249
1.3,5,0.279,-2.1,7.0,1.0,17.841,0.179
1.3,6,0.014,7.1,-14.2,3.0,8.921,0.245
1.3,7,0.0,23.3,-13.1,2.0,11.894,0.249
1.3,8,0.0,23.7,-20.6,1.0,17.841,0.249
1.3,9,0.007,3.7,17.0,1.0,17.841,0.247
1.3,10,0.0,3.0,-23.3,1.0,17.841,0.249
1.4,5,0.331,-2.2,6.9,1.0,17.841,0.166
1.4,6,0.022,7.1,-14.2,3.0,8.921,0.243
1.4,7,0.0,23.0,-12.9,2.0,11.894,0.249
1.4,8,0.0,23.5,-20.4,2.0,11.894,0.249
1.4,9,0.014,3.7,16.8,1.0,17.841,0.245
1.4,10,0.001,3.0,-23.1,1.0,17.841,0.248
1.5,5,0.378,-2.3,7.0,1.0,17.841,0.155
