Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,4033.33,0.001,1.613
0.2,4033.33,0.001,1.613
0.3,4033.33,0.002,1.613
0.4,4033.33,0.003,1.613
0.5,4033.33,0.003,1.613
0.6,4033.33,0.004,1.613
0.7,4033.33,0.005,1.613
0.8,4033.33,0.005,1.613
0.9,4033.33,0.006,1.613
1.0,4033.33,0.007,1.613
1.1,4033.33,0.007,1.613
1.2,4033.33,0.008,1.613
1.3,3950.0,0.009,1.58
1.4,3866.67,0.009,1.547
1.5,3866.67,0.01,1.547
1.6,3866.67,0.011,1.547
1.7,3866.67,0.011,1.547
1.8,3866.67,0.012,1.547
1.9,3866.67,0.013,1.547
2.0,3766.67,0.013,1.507
2.1,3866.67,0.014,1.547
2.2,3866.67,0.015,1.547
2.3,3866.67,0.015,1.547
2.4,3866.67,0.016,1.547
2.5,3866.67,0.017,1.547
2.6,3650.0,0.017,1.46
2.7,3650.0,0.018,1.46
2.8,3983.33,0.019,1.593
2.9,3983.33,0.019,1.593
3.0,3700.0,0.02,1.48
3.1,3866.67,0.021,1.547
3.2,3866.67,0.021,1.547
3.3,3866.67,0.022,1.547
3.4,3866.67,0.023,1.547
3.5,3866.67,0.023,1.547
3.6,3866.67,0.024,1.547
3.7,3866.67,0.025,1.547
3.8,3866.67,0.025,1.547
3.9,3866.67,0.026,1.547
4.0,3866.67,0.027,1.547
4.1,3866.67,0.027,1.547
4.2,3866.67,0.028,1.547
4.3,3866.67,0.029,1.547
4.4,3866.67,0.029,1.547
4.5,3866.67,0.03,1.547
4.6,3866.67,0.031,1.547
4.7,3866.67,0.031,1.547
4.8,3866.67,0.032,1.547
4.9,3866.67,0.033,1.547
5.0,3866.67,0.033,1.547
5.1,3866.67,0.034,1.547
5.2,3866.67,0.035,1.547
5.3,3866.67,0.035,1.547
5.4,3866.67,0.036,1.547
5.5,3866.67,0.037,1.547
5.6,3866.67,0.037,1.547
5.7,3866.67,0.038,1.547
5.8,3700.0,0.039,1.48
5.9,3650.0,0.039,1.46
6.0,3650.0,0.04,1.46
6.1,3650.0,0.041,1.46
6.2,3650.0,0.041,1.46
6.3,3400.0,0.042,1.36
6.4,3400.0,0.043,1.36
6.5,3066.67,0.043,1.227
6.6,3033.33,0.044,1.213
6.7,3033.33,0.045,1.213
6.8,3033.33,0.045,1.213
6.9,3033.33,0.046,1.213
7.0,3033.33,0.047,1.213
7.1,3033.33,0.047,1.213
7.2,3033.33,0.048,1.213
7.3,3033.33,0.049,1.213
7.4,3033.33,0.049,1.213
7.5,2933.33,0.05,1.173
7.6,2825.0,0.051,1.13
7.7,2825.0,0.051,1.13
7.8,2858.33,0.052,1.143
7.9,2741.67,0.053,1.097
8.0,2741.67,0.053,1.097
8.1,2792.86,0.054,1.117
8.2,2792.86,0.055,1.117
8.3,2741.67,0.055,1.097
8.4,2694.45,0.056,1.078
8.5,2694.45,0.057,1.078
8.6,2694.45,0.057,1.078
8.7,2694.45,0.058,1.078
8.8,2694.45,0.059,1.078
8.9,2792.86,0.059,1.117
9.0,2826.19,0.06,1.13
9.1,2850.0,0.061,1.14
9.2,2850.0,0.061,1.14
9.3,2792.86,0.062,1.117
9.4,2850.0,0.063,1.14
9.5,2850.0,0.063,1.14
9.6,2916.67,0.064,1.167
9.7,2916.67,0.065,1.167
9.8,2916.67,0.065,1.167
9.9,2916.67,0.066,1.167
10.0,2916.67,0.067,1.167
10.1,2916.67,0.067,1.167
10.2,2916.67,0.068,1.167
10.3,2916.67,0.069,1.167
10.4,2916.67,0.069,1.167
10.5,2916.67,0.07,1.167
10.6,2916.67,0.071,1.167
10.7,2916.67,0.071,1.167
10.8,2916.67,0.072,1.167
10.9,2916.67,0.073,1.167
11.0,2916.67,0.073,1.167
11.1,2850.0,0.074,1.14
11.2,2792.86,0.075,1.117
11.3,2741.67,0.075,1.097
11.4,2792.86,0.076,1.117
11.5,2741.67,0.077,1.097
11.6,2741.67,0.077,1.097
11.7,2708.34,0.078,1.083
11.8,2741.67,0.079,1.097
11.9,2708.34,0.079,1.083
12.0,2694.45,0.08,1.078
12.1,2694.45,0.081,1.078
12.2,2741.67,0.081,1.097
12.3,2741.67,0.082,1.097
12.4,2667.86,0.083,1.067
12.5,2667.86,0.083,1.067
12.6,2620.64,0.084,1.048
12.7,2620.64,0.085,1.048
12.8,2620.64,0.085,1.048
