Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.6,12,isocontour,6,98.75,6.3,7.4,-75.4,4.4,-0.1,4.4,0.1,0.3,-0.1,7
0.6,13,isocontour,6,98.21,-3.2,7.1,-169.0,5.4,-0.8,5.5,0.1,0.3,-0.1,7
0.6,14,isocontour,6,97.74,0.8,-8.2,-82.5,6.4,-1.9,6.7,0.1,0.3,-0.1,7
0.6,15,isocontour,6,99.07,-5.8,0.2,-159.5,3.7,-1.0,3.8,0.1,0.3,-0.1,7
0.6,Target,,,,6.75,-1.25,-0.105,-2.57,2.12,,,,,
0.7,1,seeker,5,99.98,6.5,-6.6,-30.955,-0.5,1.0,1.1,0.1,0.3,-0.1,7
0.7,2,seeker,5,99.97,1.9,-5.1,-42.994,-0.1,1.3,1.3,0.1,0.3,-0.1,7
0.7,3,seeker,5,99.96,5.1,2.2,-14.201,-1.0,-1.1,1.5,0.1,0.3,-0.1,7
0.7,4,seeker,5,99.91,-1.6,-8.0,-123.04,0.2,1.6,1.6,0.1,0.3,-0.1,7
0.7,5,seeker,5,99.93,6.2,-7.4,-41.187,-0.5,1.2,1.3,0.1,0.3,-0.1,7
0.7,6,explorer,10,99.99,-9.3,8.9,-362.9,-0.0,-0.7,0.7,0.1,0.3,-0.1,7
0.7,7,explorer,10,99.97,0.8,0.0,-38.9,0.9,-0.7,1.1,0.8,0.0,-0.1,7
0.7,8,explorer,10,99.95,5.7,7.7,-77.3,-0.9,0.9,1.3,0.1,0.3,-0.1,7
0.7,9,explorer,10,99.98,3.0,5.2,-55.3,0.6,0.1,0.6,0.1,0.3,-0.1,7
0.7,10,explorer,10,99.97,9.3,-7.6,-48.9,0.8,0.3,0.9,0.1,0.3,-0.1,7
0.7,11,isocontour,6,98.29,-2.4,0.9,-92.1,-3.7,2.9,4.7,0.1,0.3,-0.1,7
0.7,12,isocontour,6,98.74,6.2,7.5,-73.4,-1.0,0.7,1.2,0.1,0.3,-0.1,7
0.7,13,isocontour,6,98.07,-2.9,7.0,-161.2,3.5,-1.4,3.8,0.1,0.3,-0.1,7
0.7,14,isocontour,6,97.36,0.5,-8.6,-98.8,-3.6,-3.8,5.2,0.1,0.3,-0.1,7
0.7,15,isocontour,6,98.74,-5.3,0.4,-153.7,4.7,1.8,5.0,0.1,0.3,-0.1,7
0.7,Target,,,,6.99,-1.03,-0.111,2.37,2.34,,,,,
0.8,1,seeker,5,99.98,6.4,-6.5,-27.154,-0.6,0.8,1.0,0.1,0.3,-0.1,7
0.8,2,seeker,5,99.97,1.8,-5.0,-41.721,-0.0,0.9,0.9,0.1,0.3,-0.1,7
0.8,3,seeker,5,99.95,5.0,2.1,-16.62,-1.0,-1.1,1.5,0.1,0.3,-0.1,7
0.8,4,seeker,5,99.89,-1.6,-7.9,-118.979,0.3,1.8,1.8,0.1,0.3,-0.1,7
0.8,5,seeker,5,99.92,6.1,-7.3,-36.337,-0.9,1.4,1.7,0.1,0.3,-0.1,7
0.8,6,explorer,10,99.99,-9.2,8.9,-372.4,0.7,-0.1,0.7,0.1,0.3,-0.1,7
0.8,7,explorer,10,99.97,0.9,0.0,-40.7,0.7,0.1,0.7,0.9,0.0,-0.1,7
0.8,8,explorer,10,99.94,5.6,7.8,-85.4,-1.4,1.0,1.7,0.1,0.3,-0.1,7
0.8,9,explorer,10,99.98,3.0,5.3,-60.8,0.4,0.4,0.6,0.1,0.3,-0.1,7
0.8,10,explorer,10,99.97,9.3,-7.7,-45.3,0.5,-0.5,0.7,0.1,0.3,-0.1,7
0.8,11,isocontour,6,97.74,-2.2,1.4,-94.7,2.4,5.4,5.9,0.1,0.3,-0.1,7
0.8,12,isocontour,6,98.66,5.9,7.5,-79.8,-3.2,0.1,3.2,0.1,0.3,-0.1,7
0.8,13,isocontour,6,97.66,-2.4,7.1,-161.0,5.3,1.0,5.4,0.1,0.3,-0.1,7
0.8,14,isocontour,6,97.03,0.9,-8.8,-95.0,4.2,-2.6,4.9,0.1,0.3,-0.1,7
0.8,15,isocontour,6,98.27,-4.8,0.6,-145.9,5.4,1.4,5.6,0.1,0.3,-0.1,7
0.8,Target,,,,7.16,-1.33,-0.118,1.6,-2.92,,,,,
0.9,1,seeker,5,99.97,6.4,-6.4,-23.386,-0.6,0.7,0.9,0.1,0.3,-0.1,7
0.9,2,seeker,5,99.97,1.9,-4.9,-36.978,0.0,1.3,1.3,0.1,0.3,-0.1,7
0.9,3,seeker,5,99.94,4.9,2.1,-18.061,-1.2,-0.7,1.4,0.1,0.3,-0.1,7
0.9,4,seeker,5,99.88,-1.5,-7.7,-109.723,0.3,1.8,1.8,0.1,0.3,-0.1,7
0.9,5,seeker,5,99.92,6.1,-7.2,-31.481,-0.7,1.2,1.4,0.1,0.3,-0.1,7
0.9,6,explorer,10,99.99,-9.2,8.8,-372.0,0.0,-0.7,0.7,0.1,0.3,-0.1,7
0.9,7,explorer,10,99.97,0.9,-0.0,-39.2,0.1,-0.6,0.6,0.9,-0.0,-0.1,7
0.9,8,explorer,10,99.94,5.5,7.8,-91.1,-0.7,0.3,0.8,0.1,0.3,-0.1,7
0.9,9,explorer,10,99.98,3.0,5.2,-62.3,0.4,-0.5,0.6,0.1,0.3,-0.1,7
0.9,10,explorer,10,99.97,9.3,-7.7,-42.7,-0.5,-0.4,0.6,0.1,0.3,-0.1,7
0.9,11,isocontour,6,97.61,-1.9,1.7,-90.9,2.4,2.8,3.7,0.1,0.3,-0.1,7
0.9,12,isocontour,6,98.49,6.3,7.5,-83.5,3.9,-0.3,3.9,0.1,0.3,-0.1,7
0.9,13,isocontour,6,97.6,-2.1,7.1,-158.2,2.7,0.0,2.7,0.1,0.3,-0.1,7
0.9,14,isocontour,6,96.73,1.1,-8.4,-80.3,1.6,4.6,4.9,0.1,0.3,-0.1,7
0.9,15,isocontour,6,98.23,-4.6,0.7,-138.8,2.1,1.4,2.5,0.1,0.3,-0.1,7
0.9,Target,,,,6.99,-1.62,-0.114,-1.73,-2.85,,,,,
1.0,1,seeker,5,99.97,6.3,-6.3,-19.685,-0.7,0.8,1.1,6.3,-6.3,-23.386,1
1.0,2,seeker,5,99.96,1.8,-4.8,-33.317,-0.2,1.0,1.0,1.8,-4.8,-36.978,2
1.0,3,seeker,5,99.93,4.8,2.0,-19.907,-1.2,-0.7,1.4,4.8,2.0,-18.061,3
1.0,4,seeker,5,99.87,-1.5,-7.6,-101.647,0.4,1.4,1.5,-1.5,-7.6,-109.723,4
1.0,5,seeker,5,99.9,6.0,-7.0,-26.464,-0.7,1.6,1.7,6.0,-7.0,-31.481,5
1.0,6,explorer,10,99.99,-9.2,8.8,-372.6,0.7,0.0,0.7,0.1,0.3,-0.1,7
1.0,7,explorer,10,99.96,0.9,0.0,-39.2,-0.4,0.5,0.6,0.9,0.0,-0.1,7
1.0,8,explorer,10,99.93,5.4,7.8,-97.1,-1.6,-0.1,1.6,0.1,0.3,-0.1,7
1.0,9,explorer,10,99.98,3.1,5.2,-65.5,0.5,0.3,0.6,0.1,0.3,-0.1,7
1.0,10,explorer,10,99.97,9.3,-7.7,-39.0,0.2,0.6,0.6,0.1,0.3,-0.1,7
1.0,11,isocontour,6,97.38,-1.5,1.7,-83.4,4.4,0.2,4.4,-1.5,1.7,-90.9,11
1.0,12,isocontour,6,98.28,6.4,7.1,-81.9,1.7,-3.9,4.3,6.4,7.1,-83.5,12
1.0,13,isocontour,6,97.35,-1.7,7.0,-151.9,4.5,-1.1,4.6,-1.7,7.0,-158.2,13
1.0,14,isocontour,6,96.46,1.0,-8.8,-81.4,-0.5,-4.6,4.6,1.0,-8.8,-80.3,14
1.0,15,isocontour,6,98.14,-4.3,0.9,-133.5,2.3,2.2,3.2,-4.3,0.9,-138.8,15
1.0,Target,,,,6.86,-1.93,-0.114,-1.38,-3.03,,,,,
1.1,1,seeker,5,99.97,6.3,-6.3,-21.14,-0.2,0.7,0.7,0.9,0.0,-0.1,7
1.1,2,seeker,5,99.96,1.8,-4.7,-32.078,0.2,0.9,0.9,0.9,0.0,-0.1,7
1.1,3,seeker,5,99.92,4.7,1.9,-17.071,-1.2,-0.9,1.5,0.9,0.0,-0.1,7
1.1,4,seeker,5,99.85,-1.4,-7.4,-98.223,0.7,1.7,1.8,0.9,0.0,-0.1,7
1.1,5,seeker,5,99.89,6.0,-6.9,-27.22,-0.5,1.6,1.7,0.9,0.0,-0.1,7
1.1,6,explorer,10,99.99,-9.2,8.8,-360.3,-0.2,-0.6,0.6,0.1,0.3,-0.1,7
1.1,7,explorer,10,99.95,1.0,-0.1,-34.4,0.8,-1.3,1.5,1.0,-0.1,-0.1,7
1.1,8,explorer,10,99.92,5.4,7.9,-93.4,-0.4,0.7,0.8,0.1,0.3,-0.1,7
1.1,9,explorer,10,99.98,3.0,5.3,-61.4,-0.4,0.4,0.6,0.1,0.3,-0.1,7
1.1,10,explorer,10,99.97,9.3,-7.7,-42.9,0.5,0.3,0.6,0.1,0.3,-0.1,7
1.1,11,isocontour,6,97.08,-1.2,2.1,-75.5,3.3,3.4,4.7,0.9,0.0,-0.1,7
1.1,12,isocontour,6,97.84,6.8,7.5,-84.5,3.8,4.0,5.5,0.9,0.0,-0.1,7
1.1,13,isocontour,6,97.25,-1.6,6.7,-138.4,0.1,-3.3,3.3,0.1,0.3,-0.1,7
1.1,14,isocontour,6,95.35,1.4,-9.5,-88.3,3.8,-6.4,7.4,0.9,0.0,-0.1,7
1.1,15,isocontour,6,98.11,-4.1,1.0,-123.5,2.2,1.0,2.4,0.1,0.3,-0.1,7
1.1,Target,,,,6.66,-1.68,-0.105,-2.08,2.6,,,,,
1.2,1,seeker,5,99.97,6.3,-6.2,-23.417,-0.2,0.9,0.9,0.9,0.0,-0.1,7
1.2,2,seeker,5,99.96,1.9,-4.5,-33.095,0.3,1.2,1.2,0.9,0.0,-0.1,7
1.2,3,seeker,5,99.91,4.6,1.8,-14.652,-1.0,-1.1,1.5,0.9,0.0,-0.1,7
1.2,4,seeker,5,99.84,-1.4,-7.2,-99.254,0.7,1.7,1.8,0.9,0.0,-0.1,7
1.2,5,seeker,5,99.88,5.9,-6.7,-29.333,-0.3,1.3,1.3,0.9,0.0,-0.1,7
1.2,6,explorer,10,99.99,-9.2,8.7,-351.9,0.4,-0.6,0.7,0.1,0.3,-0.1,7
1.2,7,explorer,10,99.95,1.0,-0.2,-33.4,0.0,-0.6,0.6,1.0,-0.2,-0.1,7
1.2,8,explorer,10,99.91,5.2,7.9,-88.2,-1.9,0.1,1.9,0.1,0.3,-0.1,7
1.2,9,explorer,10,99.98,3.1,5.2,-56.0,0.5,-0.5,0.7,0.1,0.3,-0.1,7
1.2,10,explorer,10,99.97,9.3,-7.7,-47.4,-0.3,-0.5,0.6,0.1,0.3,-0.1,7
1.2,11,isocontour,6,97.04,-1.0,2.3,-72.4,1.4,1.9,2.4,0.9,0.0,-0.1,7
1.2,12,isocontour,6,97.8,6.9,7.3,-74.9,1.0,-2.2,2.4,0.9,0.0,-0.1,7
1.2,13,isocontour,6,97.15,-1.3,6.5,-126.0,3.0,-1.6,3.4,0.1,0.3,-0.1,7
1.2,14,isocontour,6,94.45,2.1,-9.5,-86.6,7.0,0.0,7.0,0.9,0.0,-0.1,7
1.2,15,isocontour,6,97.82,-3.6,1.1,-112.3,4.8,0.2,4.8,0.1,0.3,-0.1,7
1.2,Target,,,,6.67,-1.35,-0.106,0.03,3.33,,,,,
1.3,1,seeker,5,99.96,6.2,-6.1,-24.81,-0.3,1.1,1.1,0.9,0.0,-0.1,7
1.3,2,seeker,5,99.95,1.9,-4.4,-32.265,0.1,0.9,0.9,0.9,0.0,-0.1,7
1.3,3,seeker,5,99.9,4.5,1.7,-12.075,-1.0,-1.1,1.5,0.9,0.0,-0.1,7
1.3,4,seeker,5,99.82,-1.3,-7.1,-96.393,0.6,1.7,1.8,0.9,0.0,-0.1,7
1.3,5,seeker,5,99.87,5.9,-6.6,-30.518,-0.3,1.3,1.3,0.9,0.0,-0.1,7
1.3,6,explorer,10,99.99,-9.2,8.8,-342.6,-0.1,0.6,0.6,0.1,0.3,-0.1,7
1.3,7,explorer,10,99.95,1.0,-0.1,-30.5,0.1,0.6,0.6,1.0,-0.1,-0.1,7
1.3,8,explorer,10,99.9,5.1,7.9,-82.9,-1.0,-0.2,1.0,0.1,0.3,-0.1,7
1.3,9,explorer,10,99.98,3.1,5.2,-50.6,0.6,-0.2,0.6,0.1,0.3,-0.1,7
1.3,10,explorer,10,99.97,9.3,-7.7,-51.8,0.5,0.3,0.6,0.1,0.3,-0.1,7
1.3,11,isocontour,6,96.96,-0.9,2.6,-68.1,1.1,2.9,3.1,0.9,0.0,-0.1,7
1.3,12,isocontour,6,97.72,6.6,7.3,-70.3,-3.1,-0.1,3.1,0.9,0.0,-0.1,7
1.3,13,isocontour,6,97.03,-1.0,6.4,-112.5,3.4,-0.8,3.5,0.1,0.3,-0.1,7
1.3,14,isocontour,6,94.22,2.5,-9.2,-82.0,3.5,2.6,4.4,0.9,0.0,-0.1,7
1.3,15,isocontour,6,97.63,-3.2,1.1,-99.1,4.2,0.0,4.2,0.1,0.3,-0.1,7
1.3,Target,,,,6.47,-1.09,-0.105,-1.99,2.67,,,,,
1.4,1,seeker,5,99.96,6.2,-6.0,-26.7,-0.3,1.0,1.0,0.9,0.0,-0.1,7
1.4,2,seeker,5,99.95,1.9,-4.3,-35.207,-0.1,1.0,1.0,0.9,0.0,-0.1,7
1.4,3,seeker,5,99.9,4.3,1.7,-11.48,-1.1,-0.8,1.4,0.9,0.0,-0.1,7
1.4,4,seeker,5,99.8,-1.2,-6.9,-99.58,0.5,1.8,1.9,0.9,0.0,-0.1,7
1.4,5,seeker,5,99.86,5.9,-6.4,-32.239,-0.6,1.6,1.7,0.9,0.0,-0.1,7
1.4,6,explorer,10,99.99,-9.2,8.9,-344.6,-0.1,0.6,0.6,0.1,0.3,-0.1,7
1.4,7,explorer,10,99.95,1.1,-0.1,-31.5,0.4,0.5,0.6,1.1,-0.1,-0.1,7
1.4,8,explorer,10,99.88,4.9,8.0,-80.5,-1.8,0.7,1.9,0.1,0.3,-0.1,7
1.4,9,explorer,10,99.98,3.2,5.2,-48.8,0.3,0.5,0.6,0.1,0.3,-0.1,7
1.4,10,explorer,10,99.97,9.2,-7.7,-54.5,-0.7,-0.1,0.7,0.1,0.3,-0.1,7
1.4,11,isocontour,6,96.61,-0.6,3.0,-67.9,2.7,4.4,5.2,0.9,0.0,-0.1,7
1.4,12,isocontour,6,97.4,6.2,7.3,-66.7,-4.9,0.4,4.9,0.9,0.0,-0.1,7
1.4,13,isocontour,6,96.76,-0.6,6.2,-101.8,4.1,-2.1,4.6,0.1,0.3,-0.1,7
1.4,14,isocontour,6,93.76,2.3,-9.8,-98.9,-1.7,-5.3,5.6,0.9,0.0,-0.1,7
1.4,15,isocontour,6,97.16,-2.7,1.3,-92.8,5.1,2.4,5.6,0.1,0.3,-0.1,7
1.4,Target,,,,6.65,-0.81,-0.11,1.71,2.86,,,,,
1.5,1,seeker,5,99.96,6.2,-5.9,-22.738,-0.6,0.7,0.9,0.9,0.0,-0.1,7
1.5,2,seeker,5,99.95,1.9,-4.2,-31.304,-0.1,1.2,1.2,0.9,0.0,-0.1,7
1.5,3,seeker,5,99.89,4.2,1.6,-12.515,-0.9,-1.1,1.4,0.9,0.0,-0.1,7
1.5,4,seeker,5,99.79,-1.2,-6.8,-91.83,0.3,1.6,1.6,0.9,0.0,-0.1,7
1.5,5,seeker,5,99.85,5.8,-6.3,-27.063,-0.5,1.5,1.6,0.9,0.0,-0.1,7
1.5,6,explorer,10,99.99,-9.2,8.9,-349.1,-0.0,0.6,0.6,0.1,0.3,-0.1,7
1.5,7,explorer,10,99.95,1.0,-0.1,-31.4,-0.6,-0.0,0.6,1.0,-0.1,-0.1,7
