Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,23.4,23.9,-22.0,-24.9,188.4,0.0
0.1,0.249,241.23,0.001,23.3,23.9,-22.1,-24.9,188.4,1.28
0.2,0.248,240.17,0.001,23.3,23.8,-22.2,-24.8,188.2,1.276
0.3,0.247,239.37,0.002,23.3,23.8,-22.2,-24.7,188.0,1.273
0.4,0.245,247.88,0.003,23.4,23.8,-22.1,-24.7,188.0,1.319
0.5,0.242,239.75,0.003,23.4,23.9,-22.0,-24.7,188.0,1.275
0.6,0.239,230.0,0.004,23.4,23.8,-22.0,-24.6,187.6,1.226
0.7,0.236,231.87,0.005,23.5,23.8,-22.1,-24.6,188.0,1.233
0.8,0.231,239.43,0.005,23.5,23.9,-22.1,-24.6,188.2,1.272
0.9,0.227,234.64,0.006,23.6,23.9,-22.1,-24.7,188.6,1.244
1.0,0.221,238.12,0.007,23.5,24.0,-22.1,-24.8,188.8,1.261
1.1,0.218,241.94,0.007,23.5,23.9,-22.0,-24.9,188.6,1.283
1.2,0.215,236.81,0.008,23.5,24.0,-22.1,-24.9,189.0,1.253
1.3,0.213,236.68,0.009,23.5,24.0,-22.1,-24.9,189.0,1.252
1.4,0.209,224.78,0.009,23.5,24.1,-22.0,-24.9,189.0,1.189
1.5,0.205,232.96,0.01,23.4,24.1,-22.0,-25.0,189.0,1.233
1.6,0.2,229.77,0.011,23.4,24.1,-22.1,-24.9,189.0,1.216
1.7,0.198,227.42,0.011,23.3,24.2,-22.2,-24.9,189.2,1.202
1.8,0.195,221.66,0.012,23.3,24.1,-22.0,-24.8,188.4,1.177
1.9,0.191,221.11,0.013,23.2,24.2,-21.7,-24.7,187.6,1.179
2.0,0.188,220.46,0.013,23.2,24.1,-21.4,-24.6,186.6,1.181
2.1,0.184,218.05,0.014,23.2,24.1,-21.1,-24.5,185.8,1.174
2.2,0.182,217.58,0.015,23.2,24.0,-20.8,-24.5,185.0,1.176
2.3,0.179,216.79,0.015,23.2,23.9,-20.7,-24.4,184.4,1.176
2.4,0.176,215.01,0.016,23.1,24.0,-20.4,-24.4,183.8,1.17
2.5,0.174,212.39,0.017,23.1,24.0,-20.1,-24.4,183.2,1.159
2.6,0.172,210.98,0.017,23.0,23.9,-19.9,-24.4,182.4,1.157
2.7,0.17,196.8,0.018,23.1,23.9,-19.6,-24.4,182.0,1.081
2.8,0.167,195.67,0.019,23.1,23.9,-19.3,-24.4,181.4,1.079
2.9,0.164,192.1,0.019,23.1,23.9,-19.2,-24.3,181.0,1.061
3.0,0.161,191.06,0.02,23.1,24.0,-19.1,-24.2,180.8,1.057
3.1,0.158,185.24,0.021,23.0,24.0,-18.9,-24.1,180.0,1.029
3.2,0.155,181.12,0.021,22.9,24.0,-18.7,-24.1,179.4,1.01
3.3,0.152,180.62,0.022,23.0,24.1,-18.5,-23.9,179.0,1.009
3.4,0.151,179.73,0.023,23.0,24.0,-18.3,-23.7,178.0,1.01
3.5,0.149,179.56,0.023,23.1,23.9,-18.2,-23.6,177.6,1.011
3.6,0.147,174.2,0.024,23.1,24.0,-17.9,-23.5,177.0,0.984
3.7,0.145,168.99,0.025,23.0,24.1,-17.7,-23.5,176.6,0.957
3.8,0.143,165.23,0.025,23.0,24.1,-17.4,-23.4,175.8,0.94
3.9,0.14,164.15,0.026,23.0,24.1,-17.1,-23.3,175.0,0.938
4.0,0.138,163.93,0.027,23.1,24.1,-16.9,-23.1,174.4,0.94
4.1,0.137,160.96,0.027,23.0,24.1,-16.6,-23.0,173.4,0.928
4.2,0.135,160.72,0.028,22.9,24.2,-16.3,-22.9,172.6,0.931
4.3,0.134,160.75,0.029,22.9,24.2,-16.0,-22.6,171.4,0.938
4.4,0.133,160.7,0.029,22.8,24.2,-15.8,-22.5,170.6,0.942
4.5,0.132,160.85,0.03,22.9,24.2,-15.5,-22.3,169.8,0.947
4.6,0.131,160.17,0.031,22.9,24.2,-15.2,-22.2,169.0,0.948
4.7,0.131,159.78,0.031,22.8,24.1,-14.9,-22.0,167.6,0.953
4.8,0.13,159.91,0.032,22.8,24.1,-14.6,-21.8,166.6,0.96
4.9,0.13,156.98,0.033,22.7,24.1,-14.4,-21.8,166.0,0.946
5.0,0.129,156.02,0.033,22.7,24.2,-14.4,-21.7,166.0,0.94
5.1,0.129,154.39,0.034,22.8,24.1,-14.2,-21.6,165.4,0.933
5.2,0.128,153.06,0.035,22.8,24.0,-14.0,-21.4,164.4,0.931
5.3,0.127,150.39,0.035,22.8,24.0,-13.9,-21.3,164.0,0.917
5.4,0.126,149.32,0.036,22.7,24.0,-13.8,-21.2,163.4,0.914
5.5,0.125,147.45,0.037,22.7,24.0,-13.8,-21.1,163.2,0.903
5.6,0.124,145.79,0.037,22.8,23.9,-13.6,-20.9,162.4,0.898
5.7,0.123,143.66,0.038,22.9,23.9,-13.5,-20.8,162.2,0.886
5.8,0.122,142.68,0.039,22.9,23.9,-13.6,-20.6,162.0,0.881
5.9,0.121,142.18,0.039,22.9,23.8,-13.7,-20.5,161.8,0.879
6.0,0.121,142.18,0.04,22.9,23.7,-13.6,-20.3,161.0,0.883
6.1,0.12,140.58,0.041,22.9,23.6,-13.6,-20.1,160.4,0.876
