Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-15.1,-17.6,,,18.73,-8.19,33.83,9.41,35.114,0.0,0.702,0.963,0.268,
0.1,1,-15.1,-17.6,0.4,0.3,18.39,-8.68,33.49,8.92,34.658,0.001,0.693,0.966,0.257,0.927
0.2,1,-15.0,-17.6,0.6,-0.2,18.29,-9.27,33.29,8.33,34.316,0.001,0.686,0.97,0.243,0.8439873417721518
0.3,1,-14.9,-17.6,0.9,-0.1,17.82,-9.42,32.72,8.18,33.727,0.002,0.675,0.97,0.243,0.9367549668874172
0.4,1,-14.9,-17.6,0.5,0.4,18.03,-9.46,32.93,8.14,33.921,0.003,0.678,0.971,0.24,0.90859375
0.5,1,-14.8,-17.6,0.9,-0.1,18.05,-9.34,32.85,8.26,33.873,0.003,0.677,0.97,0.244,0.9366445916114791
0.6,1,-14.7,-17.6,0.7,-0.2,17.6,-9.42,32.3,8.18,33.32,0.004,0.666,0.969,0.245,0.8644230769230767
0.7,1,-14.6,-17.6,1.0,0.2,17.27,-9.93,31.87,7.67,32.78,0.005,0.656,0.972,0.234,0.9988235294117647
0.8,1,-14.5,-17.5,0.8,0.5,16.88,-9.91,31.38,7.59,32.285,0.005,0.646,0.972,0.235,0.9492046659597031
0.9,1,-14.5,-17.5,0.8,-0.2,17.12,-10.08,31.62,7.42,32.479,0.006,0.65,0.974,0.228,0.8892121212121213
1.0,1,-14.4,-17.5,0.9,-0.1,17.13,-10.62,31.53,6.88,32.272,0.007,0.645,0.977,0.213,0.9470198675496688
1.1,1,-14.3,-17.5,1.0,0.2,16.9,-11.18,31.2,6.32,31.834,0.007,0.637,0.98,0.199,0.9998039215686275
1.2,1,-14.2,-17.5,0.5,-0.1,16.45,-11.2,30.65,6.3,31.291,0.008,0.626,0.98,0.201,0.9213725490196077
1.3,1,-14.2,-17.5,0.5,0.4,16.5,-11.09,30.7,6.41,31.362,0.009,0.627,0.979,0.204,0.8923437499999999
1.4,1,-14.1,-17.5,0.8,-0.2,16.46,-11.65,30.56,5.85,31.115,0.009,0.622,0.982,0.188,0.9066666666666668
1.5,1,-14.0,-17.5,0.8,0.4,16.36,-12.2,30.36,5.3,30.819,0.01,0.616,0.985,0.172,0.9583892617449664
1.6,1,-14.0,-17.4,0.6,0.4,16.21,-12.04,30.21,5.36,30.682,0.011,0.614,0.985,0.175,0.9167822468793342
1.7,1,-13.9,-17.4,0.9,-0.1,15.73,-12.38,29.63,5.02,30.052,0.011,0.601,0.986,0.167,0.9610375275938189
1.8,1,-13.8,-17.4,0.9,0.3,15.27,-12.76,29.07,4.64,29.438,0.012,0.589,0.987,0.158,0.9859852476290832
1.9,1,-13.7,-17.4,0.7,0.4,14.76,-13.05,28.46,4.35,28.791,0.013,0.576,0.989,0.151,0.9338709677419353
2.0,1,-13.6,-17.3,0.8,0.4,14.96,-13.31,28.56,3.99,28.837,0.013,0.577,0.99,0.138,0.9476510067114094
2.1,1,-13.6,-17.3,0.4,0.2,14.92,-13.15,28.52,4.15,28.82,0.014,0.576,0.99,0.144,0.9503355704697987
2.2,1,-13.5,-17.3,0.8,0.4,15.06,-13.54,28.56,3.76,28.806,0.015,0.576,0.991,0.131,0.945413870246085
2.3,1,-13.4,-17.3,1.0,-0.0,15.19,-13.51,28.59,3.79,28.84,0.015,0.577,0.991,0.131,0.991
2.4,1,-13.3,-17.2,1.0,0.2,14.69,-13.82,27.99,3.38,28.193,0.016,0.564,0.993,0.12,0.9970588235294117
2.5,1,-13.3,-17.3,0.6,-0.2,14.16,-13.93,27.46,3.37,27.666,0.017,0.553,0.993,0.122,0.904113924050633
2.6,1,-13.2,-17.2,0.4,0.3,13.64,-14.03,26.84,3.17,27.027,0.017,0.541,0.993,0.117,0.8646
2.7,1,-13.2,-17.2,0.4,-0.2,13.34,-14.54,26.54,2.66,26.673,0.018,0.533,0.995,0.1,0.8456375838926175
2.8,1,-13.1,-17.2,1.0,0.0,13.42,-14.45,26.52,2.75,26.662,0.019,0.533,0.995,0.103,0.995
2.9,1,-13.0,-17.3,0.9,-0.2,13.44,-14.31,26.44,2.99,26.609,0.019,0.532,0.994,0.112,0.9459869848156183
3.0,1,-12.9,-17.2,0.9,0.3,13.07,-14.78,25.97,2.42,26.083,0.02,0.522,0.996,0.093,0.9739726027397261
3.1,1,-12.8,-17.2,0.8,0.1,13.15,-15.19,25.95,2.01,26.028,0.021,0.521,0.997,0.077,0.9991315136476427
3.2,1,-12.7,-17.2,0.9,0.4,13.32,-15.26,26.02,1.94,26.092,0.021,0.522,0.997,0.074,0.9410152284263958
