Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,2.2,14.8,,,17.34,7.82,15.14,-6.98,16.672,0.0,0.333,0.908,-0.419,
0.1,1,2.2,14.9,0.7,0.6,17.37,7.24,15.17,-7.66,16.994,0.001,0.34,0.893,-0.451,0.3844902386117136
0.2,1,2.3,14.9,0.6,0.6,17.13,7.17,14.83,-7.73,16.724,0.001,0.334,0.887,-0.462,0.3003533568904594
0.3,1,2.3,15.0,0.0,0.4,17.31,7.3,15.01,-7.7,16.87,0.002,0.337,0.89,-0.456,-0.456
0.4,1,2.4,15.0,0.6,0.6,17.19,6.78,14.79,-8.22,16.921,0.003,0.338,0.874,-0.486,0.27420494699646647
0.5,1,2.6,15.0,2.2,-0.7,17.56,6.79,14.96,-8.21,17.065,0.003,0.341,0.877,-0.481,0.9814205283672586
0.6,1,2.8,14.9,2.3,-1.0,17.32,6.41,14.52,-8.49,16.82,0.004,0.336,0.863,-0.505,0.9927830940988835
0.7,1,3.0,14.7,1.9,-1.8,17.72,6.0,14.72,-8.7,17.099,0.005,0.342,0.861,-0.509,0.9752006113870844
0.8,1,3.2,14.5,2.4,-1.7,17.75,6.13,14.55,-8.37,16.786,0.005,0.336,0.867,-0.499,0.9959537572254336
0.9,1,3.5,14.4,2.4,-1.6,17.66,5.58,14.16,-8.82,16.682,0.006,0.334,0.849,-0.529,1.0
1.0,1,3.6,14.2,1.8,-1.7,18.05,5.16,14.45,-9.04,17.045,0.007,0.341,0.848,-0.53,0.9803715670436187
1.1,1,3.9,14.1,2.3,-1.3,18.39,5.17,14.49,-8.93,17.021,0.007,0.34,0.851,-0.525,0.9991672975018926
1.2,1,4.0,13.9,1.7,-1.7,18.7,4.67,14.7,-9.23,17.358,0.008,0.347,0.847,-0.532,0.9751663893510816
1.3,1,4.2,13.8,1.7,-1.5,18.5,4.18,14.3,-9.62,17.235,0.009,0.345,0.83,-0.558,0.9916188795765328
1.4,1,4.4,13.6,1.8,-1.6,18.83,4.18,14.43,-9.42,17.233,0.009,0.345,0.837,-0.547,0.9891196013289038
1.5,1,4.6,13.4,1.7,-1.5,18.63,3.68,14.03,-9.72,17.068,0.01,0.341,0.822,-0.569,0.9928981032201146
1.6,1,4.8,13.3,2.4,-1.6,18.97,3.66,14.17,-9.64,17.138,0.011,0.343,0.827,-0.562,1.0
1.7,1,5.0,13.2,2.2,-1.3,18.78,3.14,13.78,-10.06,17.061,0.011,0.341,0.808,-0.59,0.9959295499021528
1.8,1,5.2,13.0,1.8,-1.7,19.18,2.87,13.98,-10.13,17.264,0.012,0.345,0.81,-0.587,0.9918820678513732
1.9,1,5.4,12.8,1.7,-1.4,19.49,2.39,14.09,-10.41,17.518,0.013,0.35,0.804,-0.594,0.9983651226158038
2.0,1,5.6,12.7,2.4,-1.3,19.66,2.48,14.06,-10.22,17.382,0.013,0.348,0.809,-0.588,0.991572004397215
2.1,1,5.9,12.7,3.0,-0.2,19.4,2.02,13.5,-10.68,17.214,0.014,0.344,0.784,-0.62,0.8234120385766546
2.2,1,6.2,12.6,2.4,-1.5,19.6,2.1,13.4,-10.5,17.024,0.015,0.34,0.787,-0.617,0.9944522968197881
2.3,1,6.4,12.4,2.3,-1.1,19.99,1.87,13.59,-10.53,17.192,0.015,0.344,0.79,-0.612,0.9765490196078431
2.4,1,6.6,12.3,2.4,-1.5,20.37,1.72,13.77,-10.58,17.365,0.016,0.347,0.793,-0.609,0.9953003533568904
2.5,1,6.9,12.1,2.4,-1.7,20.3,1.83,13.4,-10.27,16.883,0.017,0.338,0.794,-0.608,0.9993879632777966
2.6,1,7.0,11.9,1.7,-1.8,19.96,1.56,12.96,-10.34,16.579,0.017,0.332,0.782,-0.624,0.9905492730210016
2.7,1,7.2,11.8,1.8,-1.8,19.83,0.98,12.63,-10.82,16.631,0.018,0.333,0.759,-0.651,0.9968578161822468
2.8,1,7.5,11.6,2.5,-1.5,20.07,1.03,12.57,-10.57,16.423,0.019,0.328,0.765,-0.644,0.9874785591766723
2.9,1,7.7,11.5,1.8,-1.5,20.33,1.05,12.63,-10.45,16.393,0.019,0.328,0.77,-0.637,0.999359795134443
3.0,1,7.9,11.3,2.4,-1.3,20.01,0.95,12.11,-10.35,15.93,0.02,0.319,0.76,-0.65,0.9780139245144741
3.1,1,8.1,11.1,2.4,-1.9,19.81,0.42,11.71,-10.68,15.849,0.021,0.317,0.739,-0.674,0.9977785037569421
3.2,1,8.3,11.0,1.9,-1.7,20.05,0.45,11.75,-10.55,15.791,0.021,0.316,0.744,-0.668,0.999686274509804
3.3,1,8.5,10.8,2.5,-1.7,19.76,-0.0,11.26,-10.8,15.602,0.022,0.312,0.722,-0.692,0.9862388355937809
3.4,1,8.7,10.6,1.8,-1.5,20.1,-0.13,11.4,-10.73,15.655,0.023,0.313,0.728,-0.685,0.9978233034571065
3.5,1,8.9,10.5,2.1,-1.2,20.46,-0.4,11.56,-10.9,15.888,0.023,0.318,0.728,-0.686,0.9723026043819759
3.6,1,9.2,10.4,2.6,-1.4,20.68,-0.93,11.48,-11.33,16.129,0.024,0.323,0.712,-0.702,0.9597019979681679
3.7,1,9.4,10.2,2.5,-1.7,20.31,-1.24,10.91,-11.44,15.808,0.025,0.316,0.69,-0.724,0.9777704267284154
3.8,1,9.7,10.1,2.0,-1.2,20.01,-1.71,10.31,-11.81,15.677,0.025,0.314,0.658,-0.753,0.9518010291595197
3.9,1,9.9,9.9,2.5,-1.6,19.95,-2.31,10.05,-12.21,15.814,0.026,0.316,0.636,-0.772,0.9518867924528303
4.0,1,10.2,9.8,2.6,-1.4,20.17,-2.81,9.97,-12.61,16.075,0.027,0.322,0.62,-0.784,0.9175753471046394
4.1,1,10.4,9.6,2.5,-1.6,20.5,-3.08,10.1,-12.68,16.211,0.027,0.324,0.623,-0.782,0.9463274932614555
4.2,1,10.6,9.5,2.3,-1.7,20.81,-3.43,10.21,-12.93,16.475,0.028,0.33,0.62,-0.785,0.9652097902097903
4.3,1,10.8,9.3,2.0,-1.2,21.01,-3.39,10.21,-12.69,16.287,0.029,0.326,0.627,-0.779,0.9385934819897085
4.4,1,11.1,9.2,2.1,-1.7,21.09,-3.98,9.99,-13.18,16.538,0.029,0.331,0.604,-0.797,0.9708734270910436
4.5,1,11.3,9.0,2.6,-1.4,21.4,-4.11,10.1,-13.11,16.549,0.03,0.331,0.61,-0.792,0.9125634947511005
4.6,1,11.6,8.9,2.5,-1.2,20.99,-4.38,9.39,-13.28,16.264,0.031,0.325,0.577,-0.817,0.8737468445726648
4.7,1,11.8,8.7,2.4,-1.7,20.67,-4.86,8.87,-13.56,16.203,0.031,0.324,0.547,-0.837,0.9301938116286976
4.8,1,12.0,8.6,2.5,-1.2,20.89,-5.32,8.89,-13.92,16.517,0.032,0.33,0.538,-0.843,0.8498377208799135
4.9,1,12.3,8.5,2.5,-1.6,20.81,-5.2,8.51,-13.7,16.128,0.033,0.323,0.528,-0.849,0.9024258760107816
5.0,1,12.5,8.3,2.4,-1.2,20.63,-5.78,8.13,-14.08,16.259,0.033,0.325,0.5,-0.866,0.8345881475959747
5.1,1,12.7,8.2,1.8,-1.5,20.91,-6.13,8.21,-14.33,16.515,0.034,0.33,0.497,-0.868,0.937516005121639
5.2,1,12.9,8.0,1.9,-2.1,20.81,-6.0,7.91,-14.0,16.08,0.035,0.322,0.492,-0.871,0.9759533898305085
5.3,1,13.1,7.8,2.0,-1.4,20.52,-5.94,7.42,-13.74,15.616,0.035,0.312,0.475,-0.88,0.8938959442851291
5.4,1,13.3,7.7,2.2,-2.0,20.09,-6.2,6.79,-13.9,15.47,0.036,0.309,0.439,-0.899,0.9296333669693914
5.5,1,13.5,7.5,1.6,-1.9,19.67,-6.32,6.17,-13.82,15.135,0.037,0.303,0.408,-0.913,0.9611513687600645
5.6,1,13.7,7.3,1.9,-1.5,19.46,-6.21,5.76,-13.51,14.687,0.037,0.294,0.392,-0.92,0.8776538620404792
5.7,1,13.9,7.2,1.9,-1.5,19.16,-6.16,5.26,-13.36,14.358,0.038,0.287,0.366,-0.93,0.8634448574969021
5.8,1,14.1,7.0,1.7,-1.6,19.3,-6.69,5.2,-13.69,14.644,0.039,0.293,0.355,-0.935,0.8991434689507495
5.9,1,14.2,6.8,1.9,-1.5,19.37,-6.58,5.17,-13.38,14.344,0.039,0.287,0.36,-0.933,0.8605947955390335
6.0,1,14.4,6.7,1.9,-1.5,19.36,-6.45,4.96,-13.15,14.054,0.04,0.281,0.353,-0.936,0.8569599339116069
6.1,1,14.6,6.5,1.8,-2.3,19.4,-7.03,4.8,-13.53,14.356,0.041,0.287,0.334,-0.942,0.9475522081478945
6.2,1,14.8,6.2,1.9,-2.3,19.53,-7.56,4.73,-13.76,14.55,0.041,0.291,0.325,-0.946,0.936406302380154
6.3,1,15.0,6.0,1.9,-2.3,19.59,-8.11,4.59,-14.11,14.838,0.042,0.297,0.309,-0.951,0.9300703989272543
6.4,1,15.2,5.8,2.0,-2.0,19.6,-8.69,4.4,-14.49,15.143,0.043,0.303,0.291,-0.957,0.8826025459688827
6.5,1,15.4,5.6,1.9,-2.4,19.23,-9.15,3.83,-14.75,15.239,0.043,0.305,0.251,-0.968,0.914766416203855
6.6,1,15.5,5.3,1.7,-2.4,19.39,-9.61,3.89,-14.91,15.409,0.044,0.308,0.252,-0.968,0.9356001360081605
6.7,1,15.7,5.1,1.7,-2.4,19.65,-9.78,3.95,-14.88,15.395,0.045,0.308,0.257,-0.967,0.9376742604556273
6.8,1,15.8,4.9,1.2,-2.1,19.64,-9.65,3.84,-14.55,15.048,0.045,0.301,0.255,-0.967,0.9659776767259198
6.9,1,16.0,4.7,1.6,-1.9,19.18,-9.95,3.18,-14.65,14.991,0.046,0.3,0.212,-0.977,0.8838566827697263
7.0,1,16.2,4.5,1.6,-1.9,19.42,-10.26,3.22,-14.76,15.107,0.047,0.302,0.213,-0.977,0.884500805152979
7.1,1,16.3,4.2,1.3,-2.5,19.3,-10.84,3.0,-15.04,15.336,0.047,0.307,0.196,-0.981,0.9607168204400284
7.2,1,16.4,4.0,1.6,-2.5,18.92,-11.31,2.52,-15.31,15.516,0.048,0.31,0.162,-0.987,0.918699460916442
7.3,1,16.6,3.8,1.4,-1.9,18.86,-11.87,2.26,-15.67,15.832,0.049,0.317,0.143,-0.99,0.881864406779661
7.4,1,16.7,3.6,1.5,-1.9,18.81,-11.72,2.11,-15.32,15.465,0.049,0.309,0.136,-0.991,0.8619991738950847
7.5,1,16.9,3.4,1.5,-1.9,18.9,-11.64,2.0,-15.04,15.172,0.05,0.303,0.132,-0.991,0.8595208591491119
7.6,1,17.1,3.2,1.7,-2.0,18.54,-12.13,1.44,-15.33,15.397,0.051,0.308,0.094,-0.996,0.8197333333333334
7.7,1,17.2,3.0,1.2,-2.0,18.64,-12.61,1.44,-15.61,15.676,0.051,0.314,0.092,-0.996,0.9015437392795883
7.8,1,17.4,2.8,1.8,-2.2,18.77,-13.06,1.37,-15.86,15.919,0.052,0.318,0.086,-0.996,0.8251846640872318
7.9,1,17.5,2.6,1.3,-2.6,18.41,-12.97,0.91,-15.57,15.597,0.053,0.312,0.058,-0.998,0.9185414516683867
8.0,1,17.6,2.4,1.2,-2.0,18.32,-13.53,0.72,-15.93,15.946,0.053,0.319,0.045,-0.999,0.8799313893653518
8.1,1,17.8,2.2,1.7,-1.7,18.38,-14.03,0.58,-16.23,16.24,0.054,0.325,0.036,-0.999,0.7319051580698834
8.2,1,18.0,1.9,1.7,-2.4,18.17,-14.59,0.17,-16.49,16.491,0.055,0.33,0.01,-1.0,0.8218293097585855
8.3,1,18.1,1.7,1.6,-2.4,18.15,-14.44,0.05,-16.14,16.14,0.055,0.323,0.003,-1.0,0.8338418862690707
8.4,1,18.3,1.5,1.5,-2.3,18.16,-14.95,-0.14,-16.45,16.451,0.056,0.329,-0.009,-1.0,0.832665695557174
