Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,25,0.0,-5.1,-4.5,,,0.249
0.1,25,0.0,-5.1,-4.4,0.0,22.568,0.249
0.2,25,0.0,-5.1,-4.5,0.0,22.568,0.249
0.3,25,0.0,-4.9,-4.3,0.0,22.568,0.249
0.4,25,0.002,-4.8,-4.1,0.0,22.568,0.248
0.5,25,0.014,-4.6,-3.9,0.0,22.568,0.245
0.6,25,0.042,-4.5,-3.7,0.0,22.568,0.238
0.7,25,0.089,-4.3,-3.7,0.0,22.568,0.226
0.8,25,0.156,-4.1,-3.5,0.0,22.568,0.21
0.9,25,0.239,-3.9,-3.3,0.0,22.568,0.189
1.0,25,0.326,-3.8,-3.0,0.0,22.568,0.168
1.1,25,0.417,-3.7,-2.8,0.0,22.568,0.145
1.2,25,0.509,-3.6,-2.7,0.0,22.568,0.122
1.3,25,0.621,-3.4,-2.5,0.0,22.568,0.094
1.4,25,0.739,-3.1,-2.3,0.0,22.568,0.065
1.5,25,0.847,-3.0,-2.2,0.0,22.568,0.038
1.6,25,0.939,-2.8,-2.2,0.0,22.568,0.015
1.7,25,1.028,-2.6,-2.2,0.0,22.568,0.007
1.8,25,1.128,-2.6,-2.0,0.0,22.568,0.032
1.9,25,1.209,-2.6,-1.8,0.0,22.568,0.052
2.0,25,1.289,-2.6,-1.7,0.0,22.568,0.072
2.1,25,1.368,-2.5,-1.6,0.0,22.568,0.091
2.2,25,1.468,-2.4,-1.5,0.0,22.568,0.116
2.3,25,1.574,-2.2,-1.4,0.0,22.568,0.143
2.4,25,1.669,-2.1,-1.2,0.0,22.568,0.166
2.5,25,1.765,-2.0,-1.0,0.0,22.568,0.19
2.6,25,1.859,-1.9,-0.9,0.0,22.568,0.214
2.7,25,1.959,-1.7,-0.7,0.0,22.568,0.238
2.8,25,2.062,-1.6,-0.5,0.0,22.568,0.264
2.9,25,2.166,-1.4,-0.4,0.0,22.568,0.29
3.0,25,2.259,-1.2,-0.4,0.0,22.568,0.313
3.1,25,2.345,-1.1,-0.4,0.0,22.568,0.334
3.2,25,2.436,-0.9,-0.4,0.0,22.568,0.357
3.3,25,2.529,-0.7,-0.4,0.0,22.568,0.38
3.4,25,2.607,-0.5,-0.5,0.0,22.568,0.399
3.5,25,2.675,-0.4,-0.5,0.0,22.568,0.416
3.6,25,2.697,-0.2,-0.6,0.0,22.568,0.422
3.7,25,2.709,-0.1,-0.7,0.0,22.568,0.425
3.8,25,2.732,-0.1,-0.7,0.0,22.568,0.431
3.9,25,2.742,0.2,-0.8,0.0,22.568,0.433
4.0,25,2.733,0.3,-0.9,0.0,22.568,0.431
4.1,25,2.709,0.5,-1.0,0.0,22.568,0.425
4.2,25,2.683,0.7,-1.1,0.0,22.568,0.418
4.3,25,2.694,0.8,-1.1,0.0,22.568,0.421
4.4,25,2.697,0.9,-1.2,0.0,22.568,0.422
4.5,25,2.677,1.0,-1.3,0.0,22.568,0.417
4.6,25,2.656,1.3,-1.4,0.0,22.568,0.412
4.7,25,2.665,1.4,-1.4,0.0,22.568,0.414
4.8,25,2.674,1.4,-1.4,0.0,22.568,0.416
4.9,25,2.677,1.5,-1.4,0.0,22.568,0.417
5.0,25,2.667,1.6,-1.5,0.0,22.568,0.414
5.1,25,2.654,1.7,-1.6,0.0,22.568,0.411
5.2,25,2.625,1.9,-1.7,0.0,22.568,0.404
5.3,25,2.629,2.0,-1.7,0.0,22.568,0.405
5.4,25,2.63,2.2,-1.6,0.0,22.568,0.405
5.5,25,2.618,2.4,-1.5,0.0,22.568,0.402
5.6,25,2.589,2.6,-1.6,0.0,22.568,0.395
5.7,25,2.563,2.8,-1.7,0.0,22.568,0.389
5.8,25,2.533,3.0,-1.7,0.0,22.568,0.381
5.9,25,2.524,3.1,-1.8,0.0,22.568,0.379
6.0,25,2.501,3.3,-1.9,0.0,22.568,0.373
6.1,25,2.499,3.4,-1.8,0.0,22.568,0.373
6.2,25,2.478,3.6,-1.9,0.0,22.568,0.367
6.3,25,2.447,3.8,-1.9,0.0,22.568,0.36
6.4,25,2.44,4.0,-1.8,0.0,22.568,0.358
6.5,25,2.43,4.2,-1.7,0.0,22.568,0.355
6.6,25,2.429,4.3,-1.7,0.0,22.568,0.355
6.7,25,2.409,4.4,-1.8,0.0,22.568,0.35
6.8,25,2.397,4.5,-1.9,0.0,22.568,0.347
6.9,25,2.371,4.7,-2.0,0.0,22.568,0.341
7.0,25,2.353,4.9,-2.0,0.0,22.568,0.336
7.1,25,2.345,5.0,-1.9,0.0,22.568,0.334
7.2,25,2.326,5.2,-1.8,0.0,22.568,0.33
7.3,25,2.313,5.4,-1.9,0.0,22.568,0.326
7.4,25,2.288,5.5,-2.0,0.0,22.568,0.32
7.5,25,2.265,5.8,-2.0,0.0,22.568,0.314
7.6,25,2.246,5.9,-2.1,0.0,22.568,0.31
7.7,25,2.224,6.1,-2.2,0.0,22.568,0.304
7.8,25,2.215,6.2,-2.2,0.0,22.568,0.302
7.9,25,2.206,6.3,-2.1,0.0,22.568,0.3
8.0,25,2.197,6.5,-2.1,0.0,22.568,0.298
8.1,25,2.174,6.6,-2.2,0.0,22.568,0.292
8.2,25,2.156,6.8,-2.2,0.0,22.568,0.287
8.3,25,2.134,7.0,-2.2,0.0,22.568,0.282
8.4,25,2.113,7.2,-2.4,0.0,22.568,0.277
8.5,25,2.095,7.3,-2.4,0.0,22.568,0.272
8.6,25,2.077,7.5,-2.4,0.0,22.568,0.268
8.7,25,2.066,7.6,-2.4,0.0,22.568,0.265
8.8,25,2.05,7.8,-2.5,0.0,22.568,0.261
8.9,25,2.044,7.8,-2.6,0.0,22.568,0.26
9.0,25,2.02,8.1,-2.6,0.0,22.568,0.254
9.1,25,2.001,8.2,-2.8,0.0,22.568,0.249
9.2,25,1.981,8.3,-3.0,0.0,22.568,0.244
9.3,25,1.975,8.4,-3.0,0.0,22.568,0.242
9.4,25,1.95,8.6,-3.1,0.0,22.568,0.236
9.5,25,1.943,8.7,-3.2,0.0,22.568,0.234
9.6,25,1.94,8.7,-3.2,0.0,22.568,0.234
9.7,25,1.934,8.8,-3.3,0.0,22.568,0.232
9.8,25,1.924,8.8,-3.5,0.0,22.568,0.23
9.9,25,1.92,8.8,-3.6,0.0,22.568,0.229
10.0,25,1.909,8.9,-3.7,0.0,22.568,0.226
10.1,25,1.902,8.9,-3.9,0.0,22.568,0.224
10.2,25,1.893,8.9,-4.0,0.0,22.568,0.222
10.3,25,1.878,9.0,-4.2,0.0,22.568,0.218
10.4,25,1.873,9.0,-4.3,0.0,22.568,0.217
10.5,25,1.862,9.0,-4.4,0.0,22.568,0.214
10.6,25,1.854,9.1,-4.4,0.0,22.568,0.212
10.7,25,1.845,9.1,-4.5,0.0,22.568,0.21
10.8,25,1.84,9.1,-4.6,0.0,22.568,0.209
10.9,25,1.836,9.1,-4.7,0.0,22.568,0.208
11.0,25,1.826,9.1,-4.8,0.0,22.568,0.205
11.1,25,1.818,9.2,-4.9,0.0,22.568,0.203
11.2,25,1.807,9.3,-5.0,0.0,22.568,0.201
11.3,25,1.786,9.4,-5.1,0.0,22.568,0.195
11.4,25,1.773,9.5,-5.2,0.0,22.568,0.192
11.5,25,1.752,9.6,-5.4,0.0,22.568,0.187
11.6,25,1.732,9.7,-5.6,0.0,22.568,0.182
11.7,25,1.727,9.7,-5.7,0.0,22.568,0.181
11.8,25,1.723,9.7,-5.8,0.0,22.568,0.18
11.9,25,1.706,9.7,-6.0,0.0,22.568,0.175
12.0,25,1.693,9.8,-6.1,0.0,22.568,0.172
12.1,25,1.686,9.8,-6.3,0.0,22.568,0.171
12.2,25,1.671,9.8,-6.6,0.0,22.568,0.167
12.3,25,1.651,9.9,-6.7,0.0,22.568,0.162
12.4,25,1.637,9.9,-7.0,0.0,22.568,0.158
12.5,25,1.626,9.9,-7.2,0.0,22.568,0.156
12.6,25,1.622,9.8,-7.4,0.0,22.568,0.155
12.7,25,1.61,9.8,-7.6,0.0,22.568,0.152
12.8,25,1.605,9.7,-7.8,0.0,22.568,0.15
12.9,25,1.595,9.8,-7.8,0.0,22.568,0.148
13.0,25,1.581,9.8,-8.1,0.0,22.568,0.144
13.1,25,1.562,9.9,-8.3,0.0,22.568,0.14
13.2,25,1.555,9.8,-8.5,0.0,22.568,0.138
13.3,25,1.546,9.8,-8.7,0.0,22.568,0.136
13.4,25,1.533,9.9,-8.8,0.0,22.568,0.132
13.5,25,1.516,10.0,-8.9,0.0,22.568,0.128
13.6,25,1.494,10.2,-9.0,0.0,22.568,0.123
13.7,25,1.484,10.3,-9.1,0.0,22.568,0.12
13.8,25,1.469,10.3,-9.3,0.0,22.568,0.117
13.9,25,1.455,10.5,-9.4,0.0,22.568,0.113
14.0,25,1.451,10.4,-9.5,0.0,22.568,0.112
14.1,25,1.434,10.5,-9.7,0.0,22.568,0.108
14.2,25,1.416,10.6,-9.9,0.0,22.568,0.103
14.3,25,1.407,10.6,-10.1,0.0,22.568,0.101
14.4,25,1.391,10.7,-10.3,0.0,22.568,0.097
14.5,25,1.374,10.8,-10.5,0.0,22.568,0.093
14.6,25,1.357,10.8,-10.8,0.0,22.568,0.089
14.7,25,1.351,10.8,-10.9,0.0,22.568,0.087
14.8,25,1.343,10.8,-11.1,0.0,22.568,0.085
14.9,25,1.34,10.7,-11.2,0.0,22.568,0.085
15.0,25,1.324,10.8,-11.4,0.0,22.568,0.081
15.1,25,1.313,10.7,-11.6,0.0,22.568,0.078
15.2,25,1.296,10.8,-11.9,0.0,22.568,0.074
15.3,25,1.282,10.8,-12.1,0.0,22.568,0.07
15.4,25,1.267,10.9,-12.3,0.0,22.568,0.066
15.5,25,1.256,11.0,-12.4,0.0,22.568,0.064
15.6,25,1.245,11.0,-12.6,0.0,22.568,0.061
15.7,25,1.229,11.1,-12.8,0.0,22.568,0.057
15.8,25,1.221,11.0,-13.0,0.0,22.568,0.055
15.9,25,1.211,11.1,-13.2,0.0,22.568,0.052
16.0,25,1.201,11.2,-13.3,0.0,22.568,0.05
16.1,25,1.196,11.2,-13.4,0.0,22.568,0.049
16.2,25,1.191,11.1,-13.6,0.0,22.568,0.047
16.3,25,1.183,10.9,-13.8,0.0,22.568,0.045
16.4,25,1.184,10.8,-13.9,0.0,22.568,0.046
16.5,25,1.186,10.6,-14.0,0.0,22.568,0.046
16.6,25,1.18,10.6,-14.1,0.0,22.568,0.045
16.7,25,1.179,10.4,-14.3,0.0,22.568,0.044
16.8,25,1.176,10.2,-14.5,0.0,22.568,0.044
16.9,25,1.177,10.1,-14.6,0.0,22.568,0.044
17.0,25,1.17,10.0,-14.7,0.0,22.568,0.042
17.1,25,1.163,10.0,-14.8,0.0,22.568,0.041
17.2,25,1.155,9.9,-15.1,0.0,22.568,0.039
17.3,25,1.147,9.8,-15.3,0.0,22.568,0.037
