Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.276,0.0,0.0,19.8,22.3,-24.7,-21.2,176.0,0.0
0.1,0.276,165.5,0.001,19.8,22.3,-24.8,-21.3,176.4,0.938
0.2,0.276,165.5,0.001,19.8,22.3,-24.8,-21.2,176.2,0.939
0.3,0.276,165.5,0.002,19.8,22.2,-24.8,-21.1,175.8,0.941
0.4,0.276,165.5,0.003,19.8,22.0,-24.7,-21.1,175.2,0.945
0.5,0.276,165.5,0.003,19.8,21.9,-24.7,-21.0,174.8,0.947
0.6,0.276,165.5,0.004,19.8,21.8,-24.6,-21.0,174.4,0.949
0.7,0.276,165.5,0.005,19.8,21.7,-24.5,-21.0,174.0,0.951
0.8,0.275,165.5,0.005,19.8,21.6,-24.6,-21.1,174.2,0.95
0.9,0.274,165.5,0.006,19.8,21.4,-24.6,-21.2,174.0,0.951
1.0,0.272,165.5,0.007,19.8,21.2,-24.7,-21.1,173.6,0.953
1.1,0.27,165.5,0.007,19.8,21.1,-24.6,-21.1,173.2,0.956
1.2,0.268,165.5,0.008,19.8,21.1,-24.7,-21.1,173.4,0.954
1.3,0.265,165.5,0.009,19.8,21.2,-24.7,-21.1,173.6,0.953
1.4,0.262,165.5,0.009,19.8,21.1,-24.6,-21.2,173.4,0.954
1.5,0.258,165.5,0.01,19.9,21.2,-24.6,-21.2,173.8,0.952
1.6,0.255,165.5,0.011,19.9,21.2,-24.6,-21.2,173.8,0.952
1.7,0.251,165.5,0.011,19.8,21.3,-24.7,-21.3,174.2,0.95
1.8,0.248,165.5,0.012,19.7,21.2,-24.7,-21.4,174.0,0.951
1.9,0.251,165.5,0.013,19.7,20.9,-24.6,-21.3,173.0,0.957
2.0,0.255,165.5,0.013,19.7,20.8,-24.6,-21.4,173.0,0.957
2.1,0.258,165.5,0.014,19.6,20.6,-24.6,-21.3,172.2,0.961
2.2,0.261,165.5,0.015,19.5,20.3,-24.7,-21.3,171.6,0.964
2.3,0.264,165.5,0.015,19.4,20.2,-24.6,-21.4,171.2,0.967
2.4,0.268,165.5,0.016,19.5,20.0,-24.6,-21.4,171.0,0.968
2.5,0.269,180.54,0.017,19.6,19.9,-24.5,-21.4,170.8,1.057
2.6,0.269,180.54,0.017,19.6,19.8,-24.5,-21.5,170.8,1.057
2.7,0.267,180.54,0.018,19.6,19.8,-24.5,-21.6,171.0,1.056
2.8,0.267,180.54,0.019,19.4,19.8,-24.5,-21.7,170.8,1.057
2.9,0.267,180.54,0.019,19.2,19.8,-24.6,-21.7,170.6,1.058
3.0,0.265,180.54,0.02,18.9,19.7,-24.5,-21.7,169.6,1.065
3.1,0.263,180.54,0.021,18.7,19.6,-24.6,-21.6,169.0,1.068
3.2,0.261,180.54,0.021,18.6,19.6,-24.6,-21.7,169.0,1.068
3.3,0.258,180.54,0.022,18.5,19.5,-24.7,-21.6,168.6,1.071
3.4,0.256,180.54,0.023,18.3,19.5,-24.6,-21.6,168.0,1.075
3.5,0.253,180.54,0.023,18.2,19.4,-24.7,-21.7,168.0,1.075
3.6,0.248,180.54,0.024,18.1,19.3,-24.6,-21.8,167.6,1.077
3.7,0.244,180.54,0.025,18.0,19.3,-24.6,-21.8,167.4,1.078
3.8,0.239,157.98,0.025,17.9,19.2,-24.5,-21.8,166.8,0.947
3.9,0.235,157.98,0.026,17.9,19.0,-24.5,-21.7,166.2,0.951
4.0,0.23,157.98,0.027,17.8,18.9,-24.5,-21.8,166.0,0.952
4.1,0.226,157.98,0.027,17.7,18.8,-24.6,-21.7,165.6,0.954
4.2,0.221,135.41,0.028,17.6,18.8,-24.7,-21.8,165.8,0.817
4.3,0.217,135.41,0.029,17.5,18.7,-24.7,-21.7,165.2,0.82
4.4,0.214,135.41,0.029,17.4,18.7,-24.8,-21.7,165.2,0.82
4.5,0.212,135.41,0.03,17.2,18.6,-24.9,-21.8,165.0,0.821
4.6,0.209,135.41,0.031,17.2,18.6,-24.9,-21.7,164.8,0.822
4.7,0.206,135.41,0.031,17.1,18.6,-24.9,-21.7,164.6,0.823
4.8,0.204,135.41,0.032,17.0,18.6,-24.8,-21.7,164.2,0.825
4.9,0.201,135.41,0.033,16.9,18.6,-24.9,-21.7,164.2,0.825
5.0,0.198,120.36,0.033,16.9,18.5,-24.9,-21.8,164.2,0.733
5.1,0.195,120.36,0.034,16.8,18.5,-24.8,-21.7,163.6,0.736
5.2,0.193,120.36,0.035,16.7,18.4,-24.9,-21.6,163.2,0.738
5.3,0.19,120.36,0.035,16.7,18.4,-24.8,-21.7,163.2,0.738
5.4,0.187,120.36,0.036,16.6,18.5,-24.8,-21.8,163.4,0.737
5.5,0.184,120.36,0.037,16.6,18.5,-24.8,-21.7,163.2,0.738
5.6,0.18,120.36,0.037,16.5,18.5,-24.9,-21.7,163.2,0.738
5.7,0.177,120.36,0.038,16.4,18.5,-24.9,-21.6,162.8,0.739
5.8,0.175,120.36,0.039,16.4,18.5,-24.8,-21.6,162.6,0.74
5.9,0.174,120.36,0.039,16.3,18.5,-24.7,-21.6,162.2,0.742
6.0,0.172,120.36,0.04,16.2,18.7,-24.8,-21.7,162.8,0.739
6.1,0.17,120.36,0.041,16.2,18.9,-24.8,-21.7,163.2,0.738
6.2,0.167,120.36,0.041,16.1,18.9,-24.8,-21.8,163.2,0.738
6.3,0.165,120.36,0.042,16.0,19.0,-24.8,-21.7,163.0,0.738
6.4,0.163,120.36,0.043,16.0,19.1,-24.9,-21.7,163.4,0.737
6.5,0.16,120.36,0.043,15.9,19.2,-25.0,-21.8,163.8,0.735
6.6,0.158,120.36,0.044,15.8,19.3,-24.9,-21.8,163.6,0.736
6.7,0.155,120.36,0.045,15.7,19.4,-24.9,-21.8,163.6,0.736
6.8,0.153,120.36,0.045,15.7,19.4,-24.9,-21.8,163.6,0.736
6.9,0.153,120.36,0.046,15.6,19.5,-24.8,-21.9,163.6,0.736
7.0,0.153,120.36,0.047,15.5,19.5,-24.8,-22.0,163.6,0.736
7.1,0.153,120.36,0.047,15.4,19.5,-24.9,-22.0,163.6,0.736
7.2,0.152,120.36,0.048,15.3,19.4,-24.8,-22.0,163.0,0.738
7.3,0.152,120.36,0.049,15.3,19.3,-24.8,-22.0,162.8,0.739
7.4,0.151,120.36,0.049,15.2,19.2,-24.7,-21.9,162.0,0.743
7.5,0.151,120.36,0.05,15.2,19.2,-24.7,-21.8,161.8,0.744
7.6,0.15,120.36,0.051,15.1,19.2,-24.8,-21.8,161.8,0.744
7.7,0.149,120.36,0.051,15.0,19.2,-24.7,-21.8,161.4,0.746
7.8,0.147,120.36,0.052,15.0,19.2,-24.7,-21.9,161.6,0.745
7.9,0.147,135.41,0.053,14.9,19.1,-24.8,-22.0,161.6,0.838
8.0,0.147,135.41,0.053,14.8,19.0,-24.8,-21.9,161.0,0.841
8.1,0.147,135.41,0.054,14.6,19.0,-24.8,-21.8,160.4,0.844
8.2,0.145,135.41,0.055,14.5,19.0,-24.7,-21.7,159.8,0.847
8.3,0.144,135.41,0.055,14.5,18.9,-24.7,-21.8,159.8,0.847
8.4,0.143,135.41,0.056,14.4,18.8,-24.6,-21.8,159.2,0.851
8.5,0.141,135.41,0.057,14.3,18.7,-24.7,-21.8,159.0,0.852
8.6,0.14,135.41,0.057,14.2,18.6,-24.6,-21.8,158.4,0.855
8.7,0.139,127.89,0.058,14.1,18.5,-24.7,-21.9,158.4,0.807
8.8,0.137,127.89,0.059,14.0,18.5,-24.7,-21.8,158.0,0.809
8.9,0.135,127.89,0.059,14.0,18.4,-24.7,-21.9,158.0,0.809
9.0,0.134,127.89,0.06,13.9,18.4,-24.8,-22.0,158.2,0.808
9.1,0.132,127.89,0.061,13.7,18.3,-24.8,-21.9,157.4,0.813
9.2,0.131,127.89,0.061,13.6,18.3,-24.8,-22.0,157.4,0.813
9.3,0.13,127.89,0.062,13.4,18.2,-24.7,-22.0,156.6,0.817
9.4,0.129,127.89,0.063,13.3,18.1,-24.6,-22.0,156.0,0.82
9.5,0.128,122.24,0.063,13.3,18.0,-24.5,-22.0,155.6,0.786
9.6,0.126,107.2,0.064,13.3,17.9,-24.6,-22.1,155.8,0.688
9.7,0.126,99.68,0.065,13.3,17.9,-24.6,-22.0,155.6,0.641
9.8,0.125,99.68,0.065,13.2,17.8,-24.7,-22.0,155.4,0.641
9.9,0.124,94.04,0.066,13.1,17.7,-24.7,-21.9,154.8,0.607
10.0,0.122,94.04,0.067,13.1,17.6,-24.8,-21.9,154.8,0.607
10.1,0.12,94.04,0.067,13.1,17.4,-24.8,-21.8,154.2,0.61
10.2,0.119,94.04,0.068,13.1,17.2,-24.7,-21.9,153.8,0.611
10.3,0.118,94.04,0.069,12.9,17.1,-24.7,-21.8,153.0,0.615
10.4,0.116,94.04,0.069,12.8,17.0,-24.7,-21.8,152.6,0.616
10.5,0.116,90.27,0.07,12.6,16.9,-24.7,-21.8,152.0,0.594
10.6,0.115,90.27,0.071,12.6,16.9,-24.8,-21.9,152.4,0.592
10.7,0.113,90.27,0.071,12.5,16.8,-24.8,-22.0,152.2,0.593
10.8,0.112,90.27,0.072,12.5,16.6,-24.9,-22.1,152.2,0.593
10.9,0.111,90.27,0.073,12.5,16.5,-24.9,-22.0,151.8,0.595
11.0,0.111,90.27,0.073,12.4,16.5,-24.8,-22.1,151.6,0.595
11.1,0.111,90.27,0.074,12.6,16.3,-24.7,-22.1,151.4,0.596
11.2,0.109,90.27,0.075,12.9,16.2,-24.8,-22.1,152.0,0.594
11.3,0.109,90.27,0.075,13.0,16.1,-24.7,-22.1,151.8,0.595
11.4,0.108,90.27,0.076,13.1,16.0,-24.8,-22.1,152.0,0.594
11.5,0.108,90.27,0.077,13.2,15.8,-24.7,-22.2,151.8,0.595
11.6,0.107,90.27,0.077,13.5,15.7,-24.7,-22.3,152.4,0.592
11.7,0.106,90.27,0.078,13.8,15.5,-24.6,-22.3,152.4,0.592
11.8,0.106,90.27,0.079,14.0,15.4,-24.6,-22.4,152.8,0.591
11.9,0.106,90.27,0.079,14.3,15.3,-24.6,-22.5,153.4,0.588
12.0,0.105,90.27,0.08,14.5,15.3,-24.5,-22.4,153.4,0.588
12.1,0.104,90.27,0.081,14.7,15.2,-24.4,-22.3,153.2,0.589
