Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,1.7,-13.2,,,-0.75,4.99,-2.45,18.19,18.354,0.0,0.367,-0.133,0.991,
0.0,2,-5.6,8.7,,,-0.75,4.99,4.85,-3.71,6.106,0.0,0.122,0.794,-0.608,
0.0,3,-0.2,4.3,,,-0.75,4.99,-0.55,0.69,0.882,0.0,0.018,-0.624,0.782,
0.1,1,1.7,-13.2,-0.3,-0.1,-0.67,5.35,-2.37,18.55,18.701,0.001,0.374,-0.127,0.992,-0.19335443037974687
0.1,2,-5.6,8.7,-0.2,0.2,-0.67,5.35,4.93,-3.35,5.96,0.001,0.119,0.827,-0.562,-0.9816254416961131
0.1,3,-0.3,4.3,-0.3,0.0,-0.67,5.35,-0.37,1.05,1.113,0.001,0.022,-0.332,0.943,0.332
0.2,1,1.6,-13.2,-1.0,-0.0,-0.65,5.67,-2.25,18.87,19.004,0.001,0.38,-0.118,0.993,0.118
0.2,2,-5.4,8.6,2.4,-1.6,-0.65,5.67,4.75,-2.93,5.581,0.001,0.112,0.851,-0.525,0.9994452149791955
0.2,3,-0.3,4.3,-0.4,-0.1,-0.65,5.67,-0.35,1.37,1.414,0.001,0.028,-0.248,0.969,0.005582524271844686
0.3,1,1.5,-13.0,-0.6,2.2,-0.6,6.0,-2.1,19.0,19.116,0.002,0.382,-0.11,0.994,0.9880701754385967
0.3,2,-5.2,8.4,1.8,-1.5,-0.6,6.0,4.6,-2.4,5.188,0.002,0.104,0.887,-0.463,0.9778489116517286
0.3,3,-0.4,4.3,-1.0,0.2,-0.6,6.0,-0.2,1.7,1.712,0.002,0.034,-0.117,0.993,0.30941176470588233
0.4,1,1.4,-12.8,-0.5,2.0,-0.61,5.76,-2.01,18.56,18.669,0.003,0.373,-0.108,0.994,0.9903006789524733
0.4,2,-5.0,8.3,1.7,-1.7,-0.61,5.76,4.39,-2.54,5.072,0.003,0.101,0.866,-0.501,0.9666805324459236
0.4,3,-0.4,4.3,-0.3,0.1,-0.61,5.76,-0.21,1.46,1.475,0.003,0.03,-0.142,0.99,0.4481012658227848
0.5,1,1.3,-12.6,-1.2,2.0,-0.67,5.58,-1.97,18.18,18.286,0.003,0.366,-0.108,0.994,0.9080617495711836
